med.orarie NO2 [ug/m3] staz.** BESENZONE

aaaa mm gg hh        NO2
2014 03 26 15        0.0
2014 03 26 16        0.0
2014 03 26 17        0.0
2014 03 26 18        1.0
2014 03 26 19        2.0
2014 03 26 20        9.0
2014 03 26 21        4.0
2014 03 26 22        4.0
2014 03 26 23        3.0
2014 03 27 00        2.0
2014 03 27 01        2.0
2014 03 27 02    -9999.0
2014 03 27 03        7.0
2014 03 27 04       14.0
2014 03 27 05       15.0
2014 03 27 06        7.0
2014 03 27 07       14.0
2014 03 27 08       22.0
2014 03 27 09       15.0
2014 03 27 10       25.0
2014 03 27 11       29.0
2014 03 27 12       15.0
2014 03 27 13       13.0
2014 03 27 14       11.0
2014 03 27 15       11.0
2014 03 27 16       13.0
2014 03 27 17       13.0
2014 03 27 18       14.0
2014 03 27 19       17.0
2014 03 27 20       30.0
2014 03 27 21       35.0
2014 03 27 22       25.0
2014 03 27 23       19.0
2014 03 28 00       17.0
2014 03 28 01       19.0
2014 03 28 02    -9999.0
2014 03 28 03       18.0
2014 03 28 04       18.0
2014 03 28 05       22.0
2014 03 28 06        7.0
2014 03 28 07        9.0
2014 03 28 08       14.0
2014 03 28 09       21.0
2014 03 28 10        9.0
2014 03 28 11        4.0
2014 03 28 12        1.0
2014 03 28 13        0.0
2014 03 28 14        0.0
2014 03 28 15        0.0
2014 03 28 16        1.0
2014 03 28 17        0.0
2014 03 28 18        0.0
2014 03 28 19        2.0
2014 03 28 20       23.0
2014 03 28 21       38.0
2014 03 28 22       29.0
2014 03 28 23       32.0
2014 03 29 00       24.0
2014 03 29 01       18.0
2014 03 29 02    -9999.0
2014 03 29 03        6.0
2014 03 29 04        7.0
2014 03 29 05       12.0
2014 03 29 06       11.0
2014 03 29 07       10.0
2014 03 29 08        8.0
2014 03 29 09        6.0
2014 03 29 10        7.0
2014 03 29 11       12.0
2014 03 29 12       10.0
2014 03 29 13        4.0
2014 03 29 14        1.0
2014 03 29 15        0.0
2014 03 29 16        0.0
2014 03 29 17        0.0
2014 03 29 18        0.0
2014 03 29 19        5.0
2014 03 29 20       12.0
2014 03 29 21       14.0
2014 03 29 22       25.0
2014 03 29 23       25.0
2014 03 30 00       21.0
2014 03 30 01       18.0
2014 03 30 02    -9999.0
2014 03 30 03       10.0
2014 03 30 04        8.0
2014 03 30 05        8.0
2014 03 30 06        9.0
2014 03 30 07        8.0
2014 03 30 08        7.0
2014 03 30 09        9.0
2014 03 30 10        8.0
2014 03 30 11        8.0
2014 03 30 12        5.0
2014 03 30 13        2.0
2014 03 30 14        0.0
2014 03 30 15        0.0
2014 03 30 16        0.0
2014 03 30 17        0.0
2014 03 30 18        0.0
2014 03 30 19        1.0
2014 03 30 20       11.0
2014 03 30 21       18.0
2014 03 30 22       17.0
2014 03 30 23       20.0
2014 03 31 00       19.0
2014 03 31 01       21.0
2014 03 31 02    -9999.0
2014 03 31 03       16.0
2014 03 31 04       13.0
2014 03 31 05       16.0
2014 03 31 06       18.0
2014 03 31 07       26.0
2014 03 31 08       29.0
2014 03 31 09       27.0
2014 03 31 10       23.0
2014 03 31 11        4.0
2014 03 31 12        2.0
2014 03 31 13        0.0
2014 03 31 14        0.0
2014 03 31 15        0.0
2014 03 31 16        1.0
2014 03 31 17        0.0
2014 03 31 18        4.0
2014 03 31 19       15.0
2014 03 31 20       29.0
2014 03 31 21       28.0
2014 03 31 22        3.0
2014 03 31 23        3.0
2014 04 01 00        9.0
2014 04 01 01        7.0
2014 04 01 02    -9999.0
2014 04 01 03       14.0
2014 04 01 04       13.0
2014 04 01 05       15.0
2014 04 01 06       13.0
2014 04 01 07        9.0
2014 04 01 08       20.0
2014 04 01 09       39.0
2014 04 01 10        8.0
2014 04 01 11        5.0
2014 04 01 12        0.0
2014 04 01 13        0.0
2014 04 01 14        0.0
2014 04 01 15        0.0
2014 04 01 16        1.0
2014 04 01 17        2.0
2014 04 01 18        0.0
2014 04 01 19        0.0
2014 04 01 20        1.0
2014 04 01 21        2.0
2014 04 01 22        8.0
2014 04 01 23        7.0
2014 04 02 00       12.0
2014 04 02 01        6.0
2014 04 02 02    -9999.0
2014 04 02 03        9.0
2014 04 02 04       16.0
2014 04 02 05       14.0
2014 04 02 06       11.0
2014 04 02 07       12.0
2014 04 02 08       22.0
2014 04 02 09       27.0
2014 04 02 10       12.0
2014 04 02 11        3.0
2014 04 02 12        1.0
2014 04 02 13        0.0
2014 04 02 14        0.0
2014 04 02 15        0.0
2014 04 02 16        0.0
2014 04 02 17        0.0
2014 04 02 18        2.0
2014 04 02 19        4.0
2014 04 02 20        1.0
2014 04 02 21        5.0
2014 04 02 22       18.0
2014 04 02 23       28.0
2014 04 03 00       27.0
2014 04 03 01       23.0
2014 04 03 02    -9999.0
2014 04 03 03       15.0
2014 04 03 04       13.0
2014 04 03 05       12.0
2014 04 03 06       13.0
2014 04 03 07       16.0
2014 04 03 08       15.0
2014 04 03 09       23.0
2014 04 03 10       27.0
2014 04 03 11       24.0
2014 04 03 12       19.0
2014 04 03 13       16.0
2014 04 03 14       18.0
2014 04 03 15       16.0
2014 04 03 16        9.0
2014 04 03 17        4.0
2014 04 03 18        4.0
2014 04 03 19        8.0
2014 04 03 20        9.0
2014 04 03 21        6.0
2014 04 03 22        4.0
2014 04 03 23        4.0
2014 04 04 00        3.0
2014 04 04 01        1.0
2014 04 04 02    -9999.0
2014 04 04 03        0.0
2014 04 04 04        0.0
2014 04 04 05        0.0
2014 04 04 06        0.0
2014 04 04 07        0.0
2014 04 04 08        0.0
2014 04 04 09        0.0
2014 04 04 10        0.0
2014 04 04 11        0.0
2014 04 04 12        0.0
2014 04 04 13        0.0
2014 04 04 14        0.0
2014 04 04 15        0.0
2014 04 04 16        0.0
2014 04 04 17        0.0
2014 04 04 18        0.0
2014 04 04 19        9.0
2014 04 04 20        1.0
2014 04 04 21        0.0
2014 04 04 22        0.0
2014 04 04 23        5.0
2014 04 05 00        4.0
2014 04 05 01       11.0
2014 04 05 02    -9999.0
2014 04 05 03        1.0
2014 04 05 04        0.0
2014 04 05 05        0.0
2014 04 05 06        0.0
2014 04 05 07        0.0
2014 04 05 08       10.0
2014 04 05 09       10.0
2014 04 05 10        7.0
2014 04 05 11        7.0
2014 04 05 12        0.0
2014 04 05 13        0.0
2014 04 05 14        0.0
2014 04 05 15        0.0
2014 04 05 16        0.0
2014 04 05 17        0.0
2014 04 05 18        0.0
2014 04 05 19        3.0
2014 04 05 20       13.0
2014 04 05 21       16.0
2014 04 05 22       17.0
2014 04 05 23       15.0
2014 04 06 00       19.0
2014 04 06 01       16.0
2014 04 06 02    -9999.0
2014 04 06 03        6.0
2014 04 06 04        1.0
2014 04 06 05        1.0
2014 04 06 06        1.0
2014 04 06 07        2.0
2014 04 06 08        1.0
2014 04 06 09        0.0
2014 04 06 10        2.0
2014 04 06 11        0.0
2014 04 06 12        0.0
2014 04 06 13        0.0
2014 04 06 14        0.0
2014 04 06 15        0.0
2014 04 06 16        0.0
2014 04 06 17        0.0
2014 04 06 18        0.0
2014 04 06 19        0.0
2014 04 06 20        7.0
2014 04 06 21       15.0
2014 04 06 22       17.0
2014 04 06 23       17.0
2014 04 07 00       22.0
2014 04 07 01       16.0
2014 04 07 02    -9999.0
2014 04 07 03       11.0
2014 04 07 04        6.0
2014 04 07 05        4.0
2014 04 07 06        7.0
2014 04 07 07        4.0
2014 04 07 08       19.0
2014 04 07 09       15.0
2014 04 07 10       13.0
2014 04 07 11        8.0
2014 04 07 12        4.0
2014 04 07 13        0.0
2014 04 07 14        0.0
2014 04 07 15        0.0
2014 04 07 16        0.0
2014 04 07 17        0.0
2014 04 07 18        0.0
2014 04 07 19        2.0
2014 04 07 20        9.0
2014 04 07 21       23.0
2014 04 07 22       32.0
2014 04 07 23       25.0
2014 04 08 00       24.0
2014 04 08 01       17.0
2014 04 08 02    -9999.0
2014 04 08 03       11.0
2014 04 08 04        9.0
2014 04 08 05        8.0
2014 04 08 06        5.0
2014 04 08 07        7.0
2014 04 08 08       20.0
2014 04 08 09       14.0
2014 04 08 10    -9999.0
2014 04 08 11    -9999.0
2014 04 08 12       29.0
2014 04 08 13       32.0
2014 04 08 14       19.0
2014 04 08 15       15.0
2014 04 08 16       18.0
2014 04 08 17       17.0
2014 04 08 18       15.0
2014 04 08 19       10.0
2014 04 08 20       11.0
2014 04 08 21       14.0
2014 04 08 22       13.0
2014 04 08 23       18.0
2014 04 09 00       16.0
2014 04 09 01       18.0
2014 04 09 02    -9999.0
2014 04 09 03       14.0
2014 04 09 04       14.0
2014 04 09 05       11.0
2014 04 09 06        8.0
2014 04 09 07        9.0
2014 04 09 08       20.0
2014 04 09 09       26.0
2014 04 09 10       20.0
2014 04 09 11        5.0
2014 04 09 12        3.0
2014 04 09 13        2.0
2014 04 09 14        4.0
2014 04 09 15        3.0
2014 04 09 16        2.0
2014 04 09 17        2.0
2014 04 09 18        1.0
2014 04 09 19        5.0
2014 04 09 20        9.0
2014 04 09 21        9.0
2014 04 09 22        9.0
2014 04 09 23        8.0
2014 04 10 00        8.0
2014 04 10 01        8.0
2014 04 10 02    -9999.0
2014 04 10 03       16.0
2014 04 10 04       18.0
2014 04 10 05       14.0
2014 04 10 06       11.0
2014 04 10 07       11.0
2014 04 10 08       16.0
2014 04 10 09       13.0
2014 04 10 10        9.0
2014 04 10 11        7.0
2014 04 10 12        6.0
2014 04 10 13        5.0
2014 04 10 14        5.0
2014 04 10 15        8.0
2014 04 10 16        7.0
2014 04 10 17        7.0
2014 04 10 18        7.0
2014 04 10 19       10.0
2014 04 10 20       17.0
2014 04 10 21       15.0
2014 04 10 22       26.0
2014 04 10 23       41.0
2014 04 11 00       32.0
2014 04 11 01       15.0
2014 04 11 02    -9999.0
2014 04 11 03       14.0
2014 04 11 04       12.0
2014 04 11 05       12.0
2014 04 11 06       12.0
2014 04 11 07       11.0
2014 04 11 08       14.0
2014 04 11 09       11.0
2014 04 11 10        7.0
2014 04 11 11        6.0
2014 04 11 12        5.0
2014 04 11 13        6.0
2014 04 11 14        4.0
2014 04 11 15        2.0
2014 04 11 16        1.0
2014 04 11 17        0.0
2014 04 11 18        2.0
2014 04 11 19        3.0
2014 04 11 20        5.0
2014 04 11 21        4.0
2014 04 11 22        4.0
2014 04 11 23        4.0
2014 04 12 00        2.0
2014 04 12 01        2.0
2014 04 12 02    -9999.0
2014 04 12 03        3.0
2014 04 12 04        5.0
2014 04 12 05        6.0
2014 04 12 06        6.0
2014 04 12 07       14.0
2014 04 12 08       19.0
2014 04 12 09       16.0
2014 04 12 10        8.0
2014 04 12 11        2.0
2014 04 12 12        0.0
2014 04 12 13        0.0
2014 04 12 14        0.0
2014 04 12 15        0.0
2014 04 12 16        0.0
2014 04 12 17        0.0
2014 04 12 18        0.0
2014 04 12 19        3.0
2014 04 12 20        5.0
2014 04 12 21        4.0
2014 04 12 22        3.0
2014 04 12 23        3.0
2014 04 13 00        3.0
2014 04 13 01        2.0
2014 04 13 02    -9999.0
2014 04 13 03        2.0
2014 04 13 04        3.0
2014 04 13 05        3.0
2014 04 13 06        3.0
2014 04 13 07        3.0
2014 04 13 08        5.0
2014 04 13 09        5.0
2014 04 13 10        3.0
2014 04 13 11        1.0
2014 04 13 12        0.0
2014 04 13 13        0.0
2014 04 13 14        0.0
2014 04 13 15        0.0
2014 04 13 16        0.0
2014 04 13 17        0.0
2014 04 13 18        0.0
2014 04 13 19        1.0
2014 04 13 20        7.0
2014 04 13 21       12.0
2014 04 13 22        8.0
2014 04 13 23       11.0
2014 04 14 00       15.0
2014 04 14 01       18.0
2014 04 14 02    -9999.0
2014 04 14 03       14.0
2014 04 14 04       11.0
2014 04 14 05       10.0
2014 04 14 06       10.0
2014 04 14 07       15.0
2014 04 14 08       15.0
2014 04 14 09       10.0
2014 04 14 10       10.0
2014 04 14 11        5.0
2014 04 14 12        3.0
2014 04 14 13        8.0
2014 04 14 14        7.0
2014 04 14 15        4.0
2014 04 14 16        5.0
2014 04 14 17        2.0
2014 04 14 18        1.0
2014 04 14 19        8.0
2014 04 14 20        4.0
2014 04 14 21        2.0
2014 04 14 22       12.0
2014 04 14 23        7.0
2014 04 15 00       10.0
2014 04 15 01       10.0
2014 04 15 02    -9999.0
2014 04 15 03       14.0
2014 04 15 04       10.0
2014 04 15 05        5.0
2014 04 15 06        9.0
2014 04 15 07       11.0
2014 04 15 08        9.0
2014 04 15 09        5.0
2014 04 15 10        1.0
2014 04 15 11        1.0
2014 04 15 12        0.0
2014 04 15 13        0.0
2014 04 15 14        1.0
2014 04 15 15        4.0
2014 04 15 16        4.0
2014 04 15 17        1.0
2014 04 15 18        1.0
2014 04 15 19        3.0
2014 04 15 20       10.0
2014 04 15 21       18.0
2014 04 15 22       33.0
2014 04 15 23       11.0
2014 04 16 00       10.0
2014 04 16 01       12.0
2014 04 16 02    -9999.0
2014 04 16 03        3.0
2014 04 16 04        4.0
2014 04 16 05        3.0
2014 04 16 06        5.0
2014 04 16 07        8.0
2014 04 16 08       13.0
2014 04 16 09        8.0
2014 04 16 10        2.0
2014 04 16 11        2.0
2014 04 16 12        2.0
2014 04 16 13        2.0
2014 04 16 14        2.0
2014 04 16 15        2.0
2014 04 16 16        1.0
2014 04 16 17        1.0
2014 04 16 18        4.0
2014 04 16 19        8.0
2014 04 16 20       25.0
2014 04 16 21       32.0
2014 04 16 22       28.0
2014 04 16 23       21.0
2014 04 17 00       20.0
2014 04 17 01       17.0
2014 04 17 02    -9999.0
2014 04 17 03       23.0
2014 04 17 04       27.0
2014 04 17 05       25.0
2014 04 17 06       15.0
2014 04 17 07       19.0
2014 04 17 08       26.0
2014 04 17 09       22.0
2014 04 17 10       17.0
2014 04 17 11       13.0
2014 04 17 12        6.0
2014 04 17 13        2.0
2014 04 17 14        1.0
2014 04 17 15        0.0
2014 04 17 16        0.0
2014 04 17 17        1.0
2014 04 17 18        1.0
2014 04 17 19        5.0
2014 04 17 20       11.0
2014 04 17 21       17.0
2014 04 17 22       14.0
2014 04 17 23       23.0
2014 04 18 00       30.0
2014 04 18 01       23.0
2014 04 18 02    -9999.0
2014 04 18 03       19.0
2014 04 18 04       17.0
2014 04 18 05       14.0
2014 04 18 06       18.0
2014 04 18 07       26.0
2014 04 18 08       32.0
2014 04 18 09       29.0
2014 04 18 10       35.0
2014 04 18 11       33.0
2014 04 18 12       20.0
2014 04 18 13       12.0
2014 04 18 14       12.0
2014 04 18 15       11.0
2014 04 18 16       11.0
2014 04 18 17        8.0
2014 04 18 18       11.0
2014 04 18 19       14.0
2014 04 18 20       18.0
2014 04 18 21       16.0
2014 04 18 22       14.0
2014 04 18 23       10.0
2014 04 19 00        5.0
2014 04 19 01        5.0
2014 04 19 02    -9999.0
2014 04 19 03        2.0
2014 04 19 04        3.0
2014 04 19 05        3.0
2014 04 19 06        2.0
2014 04 19 07        4.0
2014 04 19 08        5.0
2014 04 19 09        3.0
2014 04 19 10        3.0
2014 04 19 11        2.0
2014 04 19 12        3.0
2014 04 19 13        3.0
2014 04 19 14        3.0
2014 04 19 15        2.0
2014 04 19 16        0.0
2014 04 19 17        1.0
2014 04 19 18        1.0
2014 04 19 19        2.0
2014 04 19 20        3.0
2014 04 19 21        4.0
2014 04 19 22        6.0
2014 04 19 23       12.0
2014 04 20 00       14.0
2014 04 20 01       10.0
2014 04 20 02    -9999.0
2014 04 20 03        6.0
2014 04 20 04        5.0
2014 04 20 05        4.0
2014 04 20 06        8.0
2014 04 20 07        7.0
2014 04 20 08        6.0
2014 04 20 09        4.0
2014 04 20 10        2.0
2014 04 20 11        1.0
2014 04 20 12        2.0
2014 04 20 13        0.0
2014 04 20 14        0.0
2014 04 20 15        0.0
2014 04 20 16        0.0
2014 04 20 17        0.0
2014 04 20 18        0.0
2014 04 20 19        2.0
2014 04 20 20        5.0
2014 04 20 21        6.0
2014 04 20 22        5.0
2014 04 20 23        4.0
2014 04 21 00        2.0
2014 04 21 01        1.0
2014 04 21 02    -9999.0
2014 04 21 03        1.0
2014 04 21 04        1.0
2014 04 21 05        2.0
2014 04 21 06        4.0
2014 04 21 07        3.0
2014 04 21 08        3.0
2014 04 21 09        3.0
2014 04 21 10        2.0
2014 04 21 11        3.0
2014 04 21 12        2.0
2014 04 21 13        1.0
2014 04 21 14        1.0
2014 04 21 15        2.0
2014 04 21 16        1.0
2014 04 21 17        1.0
2014 04 21 18        2.0
2014 04 21 19        3.0
2014 04 21 20        5.0
2014 04 21 21        5.0
2014 04 21 22       11.0
2014 04 21 23       12.0
2014 04 22 00        8.0
2014 04 22 01        9.0
2014 04 22 02    -9999.0
2014 04 22 03       13.0
2014 04 22 04       13.0
2014 04 22 05       11.0
2014 04 22 06       13.0
2014 04 22 07       10.0
2014 04 22 08        7.0
2014 04 22 09       12.0
2014 04 22 10       17.0
2014 04 22 11       11.0
2014 04 22 12        4.0
2014 04 22 13        5.0
2014 04 22 14        4.0
2014 04 22 15        1.0
2014 04 22 16        5.0
2014 04 22 17        4.0
2014 04 22 18        2.0
2014 04 22 19        7.0
2014 04 22 20       13.0
2014 04 22 21       18.0
2014 04 22 22       23.0
2014 04 22 23       21.0
2014 04 23 00       21.0
2014 04 23 01       18.0
2014 04 23 02    -9999.0
2014 04 23 03       12.0
2014 04 23 04        9.0
2014 04 23 05       13.0
2014 04 23 06       13.0
2014 04 23 07       12.0
2014 04 23 08       16.0
2014 04 23 09       23.0
2014 04 23 10       22.0
2014 04 23 11       16.0
2014 04 23 12        8.0
2014 04 23 13        4.0
2014 04 23 14        2.0
2014 04 23 15        1.0
2014 04 23 16        1.0
2014 04 23 17        4.0
2014 04 23 18        7.0
2014 04 23 19       17.0
2014 04 23 20       38.0
2014 04 23 21       32.0
2014 04 23 22       38.0
2014 04 23 23       35.0
2014 04 24 00       25.0
2014 04 24 01       23.0
2014 04 24 02    -9999.0
2014 04 24 03       20.0
2014 04 24 04       12.0
2014 04 24 05       11.0
2014 04 24 06       16.0
2014 04 24 07       19.0
2014 04 24 08       23.0
2014 04 24 09       19.0
2014 04 24 10       14.0
2014 04 24 11       20.0
2014 04 24 12        5.0
2014 04 24 13        3.0
2014 04 24 14        1.0
2014 04 24 15        0.0
2014 04 24 16        1.0
2014 04 24 17        1.0
2014 04 24 18        0.0
2014 04 24 19        6.0
2014 04 24 20       14.0
2014 04 24 21       13.0
2014 04 24 22        8.0
2014 04 24 23       21.0
2014 04 25 00       19.0
2014 04 25 01       19.0
2014 04 25 02    -9999.0
2014 04 25 03       15.0
2014 04 25 04       19.0
2014 04 25 05       18.0
2014 04 25 06       14.0
2014 04 25 07       14.0
2014 04 25 08       15.0
2014 04 25 09       14.0
2014 04 25 10       10.0
2014 04 25 11        8.0
2014 04 25 12        8.0
2014 04 25 13        7.0
2014 04 25 14        3.0
2014 04 25 15        3.0
2014 04 25 16        2.0
2014 04 25 17        4.0
2014 04 25 18        3.0
2014 04 25 19        2.0
2014 04 25 20        7.0
2014 04 25 21       11.0
2014 04 25 22       15.0
2014 04 25 23       14.0
2014 04 26 00       17.0
2014 04 26 01       16.0
2014 04 26 02    -9999.0
2014 04 26 03       15.0
2014 04 26 04       15.0
2014 04 26 05       14.0
2014 04 26 06       12.0
2014 04 26 07       18.0
2014 04 26 08       13.0
2014 04 26 09        8.0
2014 04 26 10        3.0
2014 04 26 11        2.0
2014 04 26 12        3.0
2014 04 26 13        3.0
2014 04 26 14        3.0
2014 04 26 15        1.0
2014 04 26 16        3.0
2014 04 26 17        2.0
2014 04 26 18        1.0
2014 04 26 19        2.0
2014 04 26 20        7.0
2014 04 26 21        7.0
2014 04 26 22        5.0
2014 04 26 23        7.0
2014 04 27 00       11.0
2014 04 27 01        8.0
2014 04 27 02    -9999.0
2014 04 27 03        3.0
2014 04 27 04        2.0
2014 04 27 05        1.0
2014 04 27 06        1.0
2014 04 27 07        2.0
2014 04 27 08        2.0
2014 04 27 09        1.0
2014 04 27 10        0.0
2014 04 27 11        0.0
2014 04 27 12        0.0
2014 04 27 13        0.0
2014 04 27 14        0.0
2014 04 27 15        0.0
2014 04 27 16        0.0
2014 04 27 17        0.0
2014 04 27 18        1.0
2014 04 27 19        1.0
2014 04 27 20        6.0
2014 04 27 21        9.0
2014 04 27 22        6.0
2014 04 27 23        6.0
2014 04 28 00        3.0
2014 04 28 01        4.0
2014 04 28 02    -9999.0
2014 04 28 03        2.0
2014 04 28 04        4.0
2014 04 28 05        7.0
2014 04 28 06        3.0
2014 04 28 07        5.0
2014 04 28 08       10.0
2014 04 28 09       12.0
2014 04 28 10        7.0
2014 04 28 11        9.0
2014 04 28 12        6.0
2014 04 28 13        4.0
2014 04 28 14        5.0
2014 04 28 15        6.0
2014 04 28 16        8.0
2014 04 28 17       10.0
2014 04 28 18       17.0
2014 04 28 19       18.0
2014 04 28 20       18.0
2014 04 28 21       23.0
2014 04 28 22       22.0
2014 04 28 23       20.0
2014 04 29 00       12.0
2014 04 29 01       10.0
2014 04 29 02    -9999.0
2014 04 29 03        6.0
2014 04 29 04        3.0
2014 04 29 05        3.0
2014 04 29 06        8.0
2014 04 29 07        9.0
2014 04 29 08       10.0
2014 04 29 09        8.0
2014 04 29 10        7.0
2014 04 29 11    -9999.0
2014 04 29 12        5.0
2014 04 29 13        4.0
2014 04 29 14        2.0
2014 04 29 15        1.0
2014 04 29 16        1.0
2014 04 29 17        1.0
2014 04 29 18        1.0
2014 04 29 19        6.0
2014 04 29 20       14.0
2014 04 29 21       11.0
2014 04 29 22       22.0
2014 04 29 23       11.0
2014 04 30 00       11.0
2014 04 30 01       11.0
2014 04 30 02    -9999.0
2014 04 30 03        5.0
2014 04 30 04        1.0
2014 04 30 05        4.0
2014 04 30 06        7.0
2014 04 30 07        5.0
2014 04 30 08       11.0
2014 04 30 09        8.0
2014 04 30 10        7.0
2014 04 30 11        5.0
2014 04 30 12        3.0
2014 04 30 13        7.0
2014 04 30 14        4.0
2014 04 30 15        3.0
2014 04 30 16        3.0
2014 04 30 17        1.0
2014 04 30 18        1.0
2014 04 30 19        3.0
2014 04 30 20        7.0
2014 04 30 21        9.0
2014 04 30 22        7.0
2014 04 30 23        5.0
2014 05 01 00       10.0
2014 05 01 01        4.0
2014 05 01 02    -9999.0
2014 05 01 03        1.0
2014 05 01 04        1.0
2014 05 01 05        2.0
2014 05 01 06        5.0
2014 05 01 07        5.0
2014 05 01 08        4.0
2014 05 01 09       13.0
2014 05 01 10        4.0
2014 05 01 11        1.0
2014 05 01 12        1.0
2014 05 01 13        1.0
2014 05 01 14        0.0
2014 05 01 15        0.0
2014 05 01 16        0.0
2014 05 01 17        0.0
2014 05 01 18        1.0
2014 05 01 19        2.0
2014 05 01 20        2.0
2014 05 01 21        7.0
2014 05 01 22       10.0
2014 05 01 23        6.0
2014 05 02 00        7.0
2014 05 02 01        5.0
2014 05 02 02    -9999.0
2014 05 02 03        0.0
2014 05 02 04        0.0
2014 05 02 05        0.0
2014 05 02 06        1.0
2014 05 02 07        2.0
2014 05 02 08        2.0
2014 05 02 09        2.0
2014 05 02 10        1.0
2014 05 02 11        1.0
2014 05 02 12        3.0
2014 05 02 13        4.0
2014 05 02 14        0.0
2014 05 02 15        1.0
2014 05 02 16        2.0
2014 05 02 17        2.0
2014 05 02 18        3.0
2014 05 02 19        3.0
2014 05 02 20       15.0
2014 05 02 21       10.0
2014 05 02 22       15.0
2014 05 02 23       11.0
2014 05 03 00        9.0
2014 05 03 01       14.0
2014 05 03 02    -9999.0
2014 05 03 03       21.0
2014 05 03 04        8.0
2014 05 03 05        7.0
2014 05 03 06        8.0
2014 05 03 07       11.0
2014 05 03 08       10.0
2014 05 03 09        8.0
2014 05 03 10        8.0
2014 05 03 11        7.0
2014 05 03 12        1.0
2014 05 03 13        0.0
2014 05 03 14        0.0
2014 05 03 15        0.0
2014 05 03 16        0.0
2014 05 03 17        0.0
2014 05 03 18        1.0
2014 05 03 19        1.0
2014 05 03 20        1.0
2014 05 03 21        3.0
2014 05 03 22        4.0
2014 05 03 23        3.0
2014 05 04 00        5.0
2014 05 04 01        5.0
2014 05 04 02    -9999.0
2014 05 04 03        5.0
2014 05 04 04        3.0
2014 05 04 05        3.0
2014 05 04 06        3.0
2014 05 04 07        5.0
2014 05 04 08        4.0
2014 05 04 09        4.0
2014 05 04 10        2.0
2014 05 04 11        1.0
2014 05 04 12        1.0
2014 05 04 13        0.0
2014 05 04 14        0.0
2014 05 04 15        0.0
2014 05 04 16        0.0
2014 05 04 17        0.0
2014 05 04 18        0.0
2014 05 04 19        0.0
2014 05 04 20        4.0
2014 05 04 21        4.0
2014 05 04 22        5.0
2014 05 04 23        8.0
2014 05 05 00       10.0
2014 05 05 01       11.0
2014 05 05 02    -9999.0
2014 05 05 03        9.0
2014 05 05 04        6.0
2014 05 05 05        5.0
2014 05 05 06        6.0
2014 05 05 07        9.0
2014 05 05 08       13.0
2014 05 05 09        9.0
2014 05 05 10        8.0
2014 05 05 11        7.0
2014 05 05 12        3.0
2014 05 05 13        1.0
2014 05 05 14        2.0
2014 05 05 15        1.0
2014 05 05 16        0.0
2014 05 05 17        0.0
2014 05 05 18        1.0
2014 05 05 19        5.0
2014 05 05 20       13.0
2014 05 05 21       10.0
2014 05 05 22       10.0
2014 05 05 23        8.0
2014 05 06 00        7.0
2014 05 06 01        6.0
2014 05 06 02    -9999.0
2014 05 06 03        5.0
2014 05 06 04        7.0
2014 05 06 05        7.0
2014 05 06 06        7.0
2014 05 06 07        8.0
2014 05 06 08       15.0
2014 05 06 09       15.0
2014 05 06 10        9.0
2014 05 06 11        8.0
2014 05 06 12        4.0
2014 05 06 13        3.0
2014 05 06 14        2.0
2014 05 06 15        1.0
2014 05 06 16        1.0
2014 05 06 17        4.0
2014 05 06 18        5.0
2014 05 06 19       10.0
2014 05 06 20       10.0
2014 05 06 21       10.0
2014 05 06 22        5.0
2014 05 06 23        9.0
2014 05 07 00        7.0
2014 05 07 01        5.0
2014 05 07 02    -9999.0
2014 05 07 03        5.0
2014 05 07 04        3.0
2014 05 07 05        5.0
2014 05 07 06       16.0
2014 05 07 07       27.0
2014 05 07 08       25.0
2014 05 07 09       14.0
2014 05 07 10        6.0
2014 05 07 11        2.0
2014 05 07 12        0.0
2014 05 07 13        0.0
2014 05 07 14        0.0
2014 05 07 15        0.0
2014 05 07 16        2.0
2014 05 07 17        7.0
2014 05 07 18        7.0
2014 05 07 19        6.0
2014 05 07 20       12.0
2014 05 07 21       11.0
2014 05 07 22       12.0
2014 05 07 23       16.0
2014 05 08 00       11.0
2014 05 08 01       10.0
2014 05 08 02    -9999.0
2014 05 08 03        7.0
2014 05 08 04       13.0
2014 05 08 05       14.0
2014 05 08 06       12.0
2014 05 08 07       14.0
2014 05 08 08    -9999.0
2014 05 08 09    -9999.0
2014 05 08 10        4.0
2014 05 08 11        1.0
2014 05 08 12        0.0
2014 05 08 13        0.0
2014 05 08 14        2.0
2014 05 08 15        0.0
2014 05 08 16        0.0
2014 05 08 17        0.0
2014 05 08 18        0.0
2014 05 08 19        0.0
2014 05 08 20        4.0
2014 05 08 21        8.0
2014 05 08 22       10.0
2014 05 08 23        9.0
2014 05 09 00        9.0
2014 05 09 01       16.0
2014 05 09 02    -9999.0
2014 05 09 03       16.0
2014 05 09 04       13.0
2014 05 09 05       10.0
2014 05 09 06       11.0
2014 05 09 07       12.0
2014 05 09 08       17.0
2014 05 09 09       20.0
2014 05 09 10       20.0
2014 05 09 11       16.0
2014 05 09 12        8.0
2014 05 09 13        5.0
2014 05 09 14    -9999.0
2014 05 09 15    -9999.0
2014 05 09 16    -9999.0
2014 05 09 17    -9999.0
2014 05 09 18        1.0
2014 05 09 19        1.0
2014 05 09 20       13.0
2014 05 09 21       16.0
2014 05 09 22       11.0
2014 05 09 23       26.0
