med.orarie NO2 [ug/m3] staz.** BALLIRANA

aaaa mm gg hh        NO2
2014 03 18 01        3.0
2014 03 18 02        5.0
2014 03 18 03        8.0
2014 03 18 04        4.0
2014 03 18 05        4.0
2014 03 18 06        3.0
2014 03 18 07        4.0
2014 03 18 08        4.0
2014 03 18 09        4.0
2014 03 18 10        8.0
2014 03 18 11        9.0
2014 03 18 12        9.0
2014 03 18 13        6.0
2014 03 18 14        6.0
2014 03 18 15        5.0
2014 03 18 16        5.0
2014 03 18 17        5.0
2014 03 18 18        6.0
2014 03 18 19       14.0
2014 03 18 20       25.0
2014 03 18 21       25.0
2014 03 18 22       28.0
2014 03 18 23       13.0
2014 03 19 00       10.0
2014 03 19 01        9.0
2014 03 19 02       12.0
2014 03 19 03       16.0
2014 03 19 04       24.0
2014 03 19 05       35.0
2014 03 19 06       28.0
2014 03 19 07       27.0
2014 03 19 08       21.0
2014 03 19 09       19.0
2014 03 19 10       13.0
2014 03 19 11        7.0
2014 03 19 12        5.0
2014 03 19 13        5.0
2014 03 19 14        2.0
2014 03 19 15        2.0
2014 03 19 16        3.0
2014 03 19 17        5.0
2014 03 19 18        8.0
2014 03 19 19       11.0
2014 03 19 20       15.0
2014 03 19 21       17.0
2014 03 19 22       14.0
2014 03 19 23        9.0
2014 03 20 00        5.0
2014 03 20 01        5.0
2014 03 20 02        5.0
2014 03 20 03       12.0
2014 03 20 04        6.0
2014 03 20 05        5.0
2014 03 20 06        4.0
2014 03 20 07        5.0
2014 03 20 08        5.0
2014 03 20 09        5.0
2014 03 20 10        4.0
2014 03 20 11        7.0
2014 03 20 12        9.0
2014 03 20 13       10.0
2014 03 20 14        3.0
2014 03 20 15        2.0
2014 03 20 16        3.0
2014 03 20 17        4.0
2014 03 20 18        4.0
2014 03 20 19       10.0
2014 03 20 20       14.0
2014 03 20 21       16.0
2014 03 20 22       24.0
2014 03 20 23       26.0
2014 03 21 00       14.0
2014 03 21 01       12.0
2014 03 21 02       12.0
2014 03 21 03       18.0
2014 03 21 04       10.0
2014 03 21 05       11.0
2014 03 21 06       12.0
2014 03 21 07       15.0
2014 03 21 08       13.0
2014 03 21 09       15.0
2014 03 21 10       19.0
2014 03 21 11       21.0
2014 03 21 12       24.0
2014 03 21 13       20.0
2014 03 21 14       26.0
2014 03 21 15       18.0
2014 03 21 16       16.0
2014 03 21 17       18.0
2014 03 21 18       29.0
2014 03 21 19       18.0
2014 03 21 20       16.0
2014 03 21 21       17.0
2014 03 21 22       20.0
2014 03 21 23       18.0
2014 03 22 00       16.0
2014 03 22 01        9.0
2014 03 22 02        6.0
2014 03 22 03        6.0
2014 03 22 04        6.0
2014 03 22 05        3.0
2014 03 22 06        5.0
2014 03 22 07        8.0
2014 03 22 08       16.0
2014 03 22 09       20.0
2014 03 22 10       14.0
2014 03 22 11        4.0
2014 03 22 12        1.0
2014 03 22 13        1.0
2014 03 22 14        0.0
2014 03 22 15        0.0
2014 03 22 16        0.0
2014 03 22 17        0.0
2014 03 22 18        1.0
2014 03 22 19        3.0
2014 03 22 20        6.0
2014 03 22 21        1.0
2014 03 22 22        2.0
2014 03 22 23        1.0
2014 03 23 00        3.0
2014 03 23 01        7.0
2014 03 23 02        4.0
2014 03 23 03        4.0
2014 03 23 04        1.0
2014 03 23 05        3.0
2014 03 23 06        3.0
2014 03 23 07        1.0
2014 03 23 08        2.0
2014 03 23 09        3.0
2014 03 23 10        2.0
2014 03 23 11        0.0
2014 03 23 12        0.0
2014 03 23 13        0.0
2014 03 23 14        1.0
2014 03 23 15        1.0
2014 03 23 16        0.0
2014 03 23 17        0.0
2014 03 23 18        1.0
2014 03 23 19        2.0
2014 03 23 20        3.0
2014 03 23 21        3.0
2014 03 23 22        3.0
2014 03 23 23        2.0
2014 03 24 00        0.0
2014 03 24 01        0.0
2014 03 24 02        1.0
2014 03 24 03        3.0
2014 03 24 04        4.0
2014 03 24 05        3.0
2014 03 24 06        3.0
2014 03 24 07        3.0
2014 03 24 08        4.0
2014 03 24 09        8.0
2014 03 24 10        9.0
2014 03 24 11        4.0
2014 03 24 12        3.0
2014 03 24 13        6.0
2014 03 24 14        4.0
2014 03 24 15        1.0
2014 03 24 16        0.0
2014 03 24 17        1.0
2014 03 24 18        1.0
2014 03 24 19        4.0
2014 03 24 20        6.0
2014 03 24 21        8.0
2014 03 24 22        8.0
2014 03 24 23        8.0
2014 03 25 00        9.0
2014 03 25 01        8.0
2014 03 25 02        9.0
2014 03 25 03        9.0
2014 03 25 04        9.0
2014 03 25 05        9.0
2014 03 25 06       11.0
2014 03 25 07       18.0
2014 03 25 08       18.0
2014 03 25 09       16.0
2014 03 25 10       16.0
2014 03 25 11       14.0
2014 03 25 12       13.0
2014 03 25 13       10.0
2014 03 25 14        3.0
2014 03 25 15        2.0
2014 03 25 16        1.0
2014 03 25 17        1.0
2014 03 25 18        5.0
2014 03 25 19       15.0
2014 03 25 20       17.0
2014 03 25 21       20.0
2014 03 25 22       23.0
2014 03 25 23       25.0
2014 03 26 00       13.0
2014 03 26 01       10.0
2014 03 26 02        8.0
2014 03 26 03        7.0
2014 03 26 04        5.0
2014 03 26 05        6.0
2014 03 26 06        3.0
2014 03 26 07        5.0
2014 03 26 08       10.0
2014 03 26 09        9.0
2014 03 26 10        4.0
2014 03 26 11        2.0
2014 03 26 12        5.0
2014 03 26 13        0.0
2014 03 26 14        0.0
2014 03 26 15        2.0
2014 03 26 16        2.0
2014 03 26 17        2.0
2014 03 26 18        2.0
2014 03 26 19        3.0
2014 03 26 20        3.0
2014 03 26 21        5.0
2014 03 26 22        5.0
2014 03 26 23        9.0
2014 03 27 00       10.0
2014 03 27 01       10.0
2014 03 27 02        6.0
2014 03 27 03        3.0
2014 03 27 04        4.0
2014 03 27 05        3.0
2014 03 27 06        3.0
2014 03 27 07        3.0
2014 03 27 08        6.0
2014 03 27 09        4.0
2014 03 27 10        3.0
2014 03 27 11        2.0
2014 03 27 12        2.0
2014 03 27 13        2.0
2014 03 27 14        2.0
2014 03 27 15        3.0
2014 03 27 16        4.0
2014 03 27 17        4.0
2014 03 27 18        5.0
2014 03 27 19        7.0
2014 03 27 20        9.0
2014 03 27 21       10.0
2014 03 27 22        5.0
2014 03 27 23        4.0
2014 03 28 00        3.0
2014 03 28 01        3.0
2014 03 28 02        4.0
2014 03 28 03        6.0
2014 03 28 04        6.0
2014 03 28 05       11.0
2014 03 28 06       23.0
2014 03 28 07       24.0
2014 03 28 08       22.0
2014 03 28 09       21.0
2014 03 28 10       19.0
2014 03 28 11       17.0
2014 03 28 12       13.0
2014 03 28 13        9.0
2014 03 28 14        5.0
2014 03 28 15        2.0
2014 03 28 16        3.0
2014 03 28 17        4.0
2014 03 28 18        3.0
2014 03 28 19        6.0
2014 03 28 20       11.0
2014 03 28 21       16.0
2014 03 28 22       20.0
2014 03 28 23       23.0
2014 03 29 00       35.0
2014 03 29 01       42.0
2014 03 29 02       31.0
2014 03 29 03       24.0
2014 03 29 04       18.0
2014 03 29 05       16.0
2014 03 29 06       14.0
2014 03 29 07       20.0
2014 03 29 08       18.0
2014 03 29 09       19.0
2014 03 29 10       19.0
2014 03 29 11       20.0
2014 03 29 12       20.0
2014 03 29 13       16.0
2014 03 29 14       15.0
2014 03 29 15        5.0
2014 03 29 16        4.0
2014 03 29 17        3.0
2014 03 29 18        6.0
2014 03 29 19       12.0
2014 03 29 20       19.0
2014 03 29 21       22.0
2014 03 29 22       22.0
2014 03 29 23       20.0
2014 03 30 00       18.0
2014 03 30 01       20.0
2014 03 30 02       23.0
2014 03 30 03       18.0
2014 03 30 04       21.0
2014 03 30 05       16.0
2014 03 30 06       18.0
2014 03 30 07       15.0
2014 03 30 08       16.0
2014 03 30 09       18.0
2014 03 30 10       15.0
2014 03 30 11       15.0
2014 03 30 12        9.0
2014 03 30 13        4.0
2014 03 30 14        3.0
2014 03 30 15        3.0
2014 03 30 16        3.0
2014 03 30 17        5.0
2014 03 30 18       11.0
2014 03 30 19        7.0
2014 03 30 20        8.0
2014 03 30 21       10.0
2014 03 30 22       11.0
2014 03 30 23       12.0
2014 03 31 00       12.0
2014 03 31 01       14.0
2014 03 31 02       16.0
2014 03 31 03       20.0
2014 03 31 04       23.0
2014 03 31 05       25.0
2014 03 31 06       22.0
2014 03 31 07       18.0
2014 03 31 08       15.0
2014 03 31 09       21.0
2014 03 31 10       20.0
2014 03 31 11       16.0
2014 03 31 12       16.0
2014 03 31 13        9.0
2014 03 31 14       11.0
2014 03 31 15        8.0
2014 03 31 16        4.0
2014 03 31 17        3.0
2014 03 31 18       15.0
2014 03 31 19       15.0
2014 03 31 20       13.0
2014 03 31 21       20.0
2014 03 31 22       18.0
2014 03 31 23       15.0
2014 04 01 00       14.0
2014 04 01 01       14.0
2014 04 01 02        9.0
2014 04 01 03       11.0
2014 04 01 04        7.0
2014 04 01 05        8.0
2014 04 01 06        7.0
2014 04 01 07       12.0
2014 04 01 08       14.0
2014 04 01 09        9.0
2014 04 01 10        8.0
2014 04 01 11       10.0
2014 04 01 12       11.0
2014 04 01 13        8.0
2014 04 01 14        5.0
2014 04 01 15        5.0
2014 04 01 16        5.0
2014 04 01 17        4.0
2014 04 01 18        4.0
2014 04 01 19        4.0
2014 04 01 20        7.0
2014 04 01 21        8.0
2014 04 01 22        8.0
2014 04 01 23        6.0
2014 04 02 00        7.0
2014 04 02 01        7.0
2014 04 02 02       16.0
2014 04 02 03       10.0
2014 04 02 04        9.0
2014 04 02 05        9.0
2014 04 02 06       10.0
2014 04 02 07       11.0
2014 04 02 08       16.0
2014 04 02 09       16.0
2014 04 02 10       18.0
2014 04 02 11       16.0
2014 04 02 12        4.0
2014 04 02 13        6.0
2014 04 02 14        1.0
2014 04 02 15        2.0
2014 04 02 16        2.0
2014 04 02 17       11.0
2014 04 02 18       12.0
2014 04 02 19       14.0
2014 04 02 20       15.0
2014 04 02 21        9.0
2014 04 02 22        6.0
2014 04 02 23        7.0
2014 04 03 00        6.0
2014 04 03 01        7.0
2014 04 03 02       11.0
2014 04 03 03       11.0
2014 04 03 04       15.0
2014 04 03 05       15.0
2014 04 03 06       16.0
2014 04 03 07       20.0
2014 04 03 08       23.0
2014 04 03 09       27.0
2014 04 03 10       26.0
2014 04 03 11       21.0
2014 04 03 12       17.0
2014 04 03 13       16.0
2014 04 03 14       12.0
2014 04 03 15        8.0
2014 04 03 16        6.0
2014 04 03 17        5.0
2014 04 03 18        3.0
2014 04 03 19        4.0
2014 04 03 20        4.0
2014 04 03 21        2.0
2014 04 03 22        1.0
2014 04 03 23        1.0
2014 04 04 00        0.0
2014 04 04 01        0.0
2014 04 04 02        2.0
2014 04 04 03        2.0
2014 04 04 04        1.0
2014 04 04 05        0.0
2014 04 04 06        0.0
2014 04 04 07        2.0
2014 04 04 08        2.0
2014 04 04 09        3.0
2014 04 04 10        3.0
2014 04 04 11        3.0
2014 04 04 12        0.0
2014 04 04 13        0.0
2014 04 04 14        0.0
2014 04 04 15        3.0
2014 04 04 16        6.0
2014 04 04 17        4.0
2014 04 04 18        7.0
2014 04 04 19        3.0
2014 04 04 20        3.0
2014 04 04 21        2.0
2014 04 04 22        2.0
2014 04 04 23        0.0
2014 04 05 00        0.0
2014 04 05 01        2.0
2014 04 05 02        6.0
2014 04 05 03       11.0
2014 04 05 04        9.0
2014 04 05 05        6.0
2014 04 05 06        6.0
2014 04 05 07        7.0
2014 04 05 08        8.0
2014 04 05 09        7.0
2014 04 05 10        1.0
2014 04 05 11        0.0
2014 04 05 12        0.0
2014 04 05 13        0.0
2014 04 05 14        0.0
2014 04 05 15        0.0
2014 04 05 16        0.0
2014 04 05 17        0.0
2014 04 05 18        1.0
2014 04 05 19        2.0
2014 04 05 20        4.0
2014 04 05 21       10.0
2014 04 05 22        8.0
2014 04 05 23        9.0
2014 04 06 00        7.0
2014 04 06 01        9.0
2014 04 06 02       11.0
2014 04 06 03       13.0
2014 04 06 04       14.0
2014 04 06 05       12.0
2014 04 06 06       11.0
2014 04 06 07       11.0
2014 04 06 08       10.0
2014 04 06 09       10.0
2014 04 06 10       11.0
2014 04 06 11       10.0
2014 04 06 12        8.0
2014 04 06 13        5.0
2014 04 06 14        3.0
2014 04 06 15        3.0
2014 04 06 16        5.0
2014 04 06 17        9.0
2014 04 06 18        7.0
2014 04 06 19        4.0
2014 04 06 20        9.0
2014 04 06 21       15.0
2014 04 06 22       20.0
2014 04 06 23       31.0
2014 04 07 00       27.0
2014 04 07 01       22.0
2014 04 07 02       21.0
2014 04 07 03       22.0
2014 04 07 04       20.0
2014 04 07 05       16.0
2014 04 07 06       14.0
2014 04 07 07       13.0
2014 04 07 08       17.0
2014 04 07 09       17.0
2014 04 07 10       17.0
2014 04 07 11       16.0
2014 04 07 12       12.0
2014 04 07 13       10.0
2014 04 07 14        8.0
2014 04 07 15        4.0
2014 04 07 16       10.0
2014 04 07 17       17.0
2014 04 07 18       16.0
2014 04 07 19       30.0
2014 04 07 20       13.0
2014 04 07 21       13.0
2014 04 07 22       13.0
2014 04 07 23       15.0
2014 04 08 00       30.0
2014 04 08 01       27.0
2014 04 08 02       21.0
2014 04 08 03       18.0
2014 04 08 04       17.0
2014 04 08 05       14.0
2014 04 08 06       15.0
2014 04 08 07       16.0
2014 04 08 08       21.0
2014 04 08 09       24.0
2014 04 08 10       24.0
2014 04 08 11       21.0
2014 04 08 12       18.0
2014 04 08 13       13.0
2014 04 08 14       12.0
2014 04 08 15       23.0
2014 04 08 16       31.0
2014 04 08 17        4.0
2014 04 08 18        3.0
2014 04 08 19        4.0
2014 04 08 20        5.0
2014 04 08 21        7.0
2014 04 08 22        3.0
2014 04 08 23        4.0
2014 04 09 00        6.0
2014 04 09 01        5.0
2014 04 09 02        5.0
2014 04 09 03        8.0
2014 04 09 04       10.0
2014 04 09 05        8.0
2014 04 09 06       10.0
2014 04 09 07       11.0
2014 04 09 08       12.0
2014 04 09 09        8.0
2014 04 09 10        4.0
2014 04 09 11        3.0
2014 04 09 12        5.0
2014 04 09 13        8.0
2014 04 09 14        6.0
2014 04 09 15        6.0
2014 04 09 16        5.0
2014 04 09 17        4.0
2014 04 09 18        4.0
2014 04 09 19        8.0
2014 04 09 20       20.0
2014 04 09 21       19.0
2014 04 09 22       15.0
2014 04 09 23       12.0
2014 04 10 00       11.0
2014 04 10 01       16.0
2014 04 10 02       18.0
2014 04 10 03       23.0
2014 04 10 04       25.0
2014 04 10 05       28.0
2014 04 10 06       18.0
2014 04 10 07       17.0
2014 04 10 08       17.0
2014 04 10 09       15.0
2014 04 10 10       14.0
2014 04 10 11       13.0
2014 04 10 12       11.0
2014 04 10 13        6.0
2014 04 10 14        4.0
2014 04 10 15    -9999.0
2014 04 10 16    -9999.0
2014 04 10 17        8.0
2014 04 10 18       13.0
2014 04 10 19        8.0
2014 04 10 20       24.0
2014 04 10 21       22.0
2014 04 10 22       17.0
2014 04 10 23       10.0
2014 04 11 00       11.0
2014 04 11 01       23.0
2014 04 11 02       28.0
2014 04 11 03       23.0
2014 04 11 04       19.0
2014 04 11 05       19.0
2014 04 11 06       19.0
2014 04 11 07       24.0
2014 04 11 08       17.0
2014 04 11 09       11.0
2014 04 11 10        7.0
2014 04 11 11        6.0
2014 04 11 12        5.0
2014 04 11 13        6.0
2014 04 11 14        6.0
2014 04 11 15       10.0
2014 04 11 16       10.0
2014 04 11 17       10.0
2014 04 11 18       13.0
2014 04 11 19       12.0
2014 04 11 20       10.0
2014 04 11 21        5.0
2014 04 11 22        3.0
2014 04 11 23        4.0
2014 04 12 00        3.0
2014 04 12 01        2.0
2014 04 12 02        4.0
2014 04 12 03        5.0
2014 04 12 04        6.0
2014 04 12 05        4.0
2014 04 12 06        5.0
2014 04 12 07        9.0
2014 04 12 08       13.0
2014 04 12 09        9.0
2014 04 12 10       15.0
2014 04 12 11        8.0
2014 04 12 12        1.0
2014 04 12 13        1.0
2014 04 12 14        1.0
2014 04 12 15        1.0
2014 04 12 16        1.0
2014 04 12 17        3.0
2014 04 12 18        3.0
2014 04 12 19        5.0
2014 04 12 20        6.0
2014 04 12 21        8.0
2014 04 12 22        7.0
2014 04 12 23        8.0
2014 04 13 00        8.0
2014 04 13 01        9.0
2014 04 13 02        5.0
2014 04 13 03        5.0
2014 04 13 04        7.0
2014 04 13 05        4.0
2014 04 13 06        4.0
2014 04 13 07        5.0
2014 04 13 08        7.0
2014 04 13 09        8.0
2014 04 13 10        8.0
2014 04 13 11        6.0
2014 04 13 12        4.0
2014 04 13 13        3.0
2014 04 13 14       11.0
2014 04 13 15       11.0
2014 04 13 16        4.0
2014 04 13 17        3.0
2014 04 13 18        4.0
2014 04 13 19        5.0
2014 04 13 20        9.0
2014 04 13 21       10.0
2014 04 13 22       10.0
2014 04 13 23        9.0
2014 04 14 00       17.0
2014 04 14 01       13.0
2014 04 14 02       10.0
2014 04 14 03       12.0
2014 04 14 04       13.0
2014 04 14 05       14.0
2014 04 14 06       13.0
2014 04 14 07       10.0
2014 04 14 08       12.0
2014 04 14 09       19.0
2014 04 14 10       16.0
2014 04 14 11       12.0
2014 04 14 12       10.0
2014 04 14 13        5.0
2014 04 14 14        3.0
2014 04 14 15        3.0
2014 04 14 16        4.0
2014 04 14 17        4.0
2014 04 14 18        2.0
2014 04 14 19        4.0
2014 04 14 20        4.0
2014 04 14 21        2.0
2014 04 14 22        2.0
2014 04 14 23        4.0
2014 04 15 00        6.0
2014 04 15 01        7.0
2014 04 15 02        7.0
2014 04 15 03        9.0
2014 04 15 04        8.0
2014 04 15 05        0.0
2014 04 15 06        1.0
2014 04 15 07        7.0
2014 04 15 08        6.0
2014 04 15 09        3.0
2014 04 15 10        1.0
2014 04 15 11        1.0
2014 04 15 12        1.0
2014 04 15 13        1.0
2014 04 15 14        1.0
2014 04 15 15        0.0
2014 04 15 16        0.0
2014 04 15 17        0.0
2014 04 15 18        1.0
2014 04 15 19        2.0
2014 04 15 20        6.0
2014 04 15 21        9.0
2014 04 15 22        7.0
2014 04 15 23        7.0
2014 04 16 00        7.0
2014 04 16 01        4.0
2014 04 16 02        3.0
2014 04 16 03        0.0
2014 04 16 04        0.0
2014 04 16 05        5.0
2014 04 16 06        1.0
2014 04 16 07        2.0
2014 04 16 08        6.0
2014 04 16 09        7.0
2014 04 16 10        5.0
2014 04 16 11        4.0
2014 04 16 12        3.0
2014 04 16 13        2.0
2014 04 16 14        3.0
2014 04 16 15        2.0
2014 04 16 16        2.0
2014 04 16 17        1.0
2014 04 16 18        2.0
2014 04 16 19        4.0
2014 04 16 20        6.0
2014 04 16 21       10.0
2014 04 16 22       13.0
2014 04 16 23       16.0
2014 04 17 00        9.0
2014 04 17 01        6.0
2014 04 17 02        5.0
2014 04 17 03        9.0
2014 04 17 04        5.0
2014 04 17 05        6.0
2014 04 17 06       16.0
2014 04 17 07       13.0
2014 04 17 08       15.0
2014 04 17 09       16.0
2014 04 17 10       10.0
2014 04 17 11        3.0
2014 04 17 12        2.0
2014 04 17 13        1.0
2014 04 17 14        2.0
2014 04 17 15        1.0
2014 04 17 16        2.0
2014 04 17 17        1.0
2014 04 17 18        1.0
2014 04 17 19        6.0
2014 04 17 20       15.0
2014 04 17 21       27.0
2014 04 17 22       18.0
2014 04 17 23       13.0
2014 04 18 00       11.0
2014 04 18 01       14.0
2014 04 18 02       20.0
2014 04 18 03       17.0
2014 04 18 04       16.0
2014 04 18 05       14.0
2014 04 18 06       15.0
2014 04 18 07       15.0
2014 04 18 08       21.0
2014 04 18 09       25.0
2014 04 18 10       19.0
2014 04 18 11        9.0
2014 04 18 12        6.0
2014 04 18 13        6.0
2014 04 18 14        5.0
2014 04 18 15        7.0
2014 04 18 16       16.0
2014 04 18 17       15.0
2014 04 18 18       12.0
2014 04 18 19       10.0
2014 04 18 20       10.0
2014 04 18 21       11.0
2014 04 18 22       12.0
2014 04 18 23       14.0
2014 04 19 00       17.0
2014 04 19 01       19.0
2014 04 19 02       23.0
2014 04 19 03       25.0
2014 04 19 04       16.0
2014 04 19 05        7.0
2014 04 19 06        4.0
2014 04 19 07        4.0
2014 04 19 08        4.0
2014 04 19 09       11.0
2014 04 19 10        7.0
2014 04 19 11        6.0
2014 04 19 12        5.0
2014 04 19 13        3.0
2014 04 19 14        5.0
2014 04 19 15        4.0
2014 04 19 16        2.0
2014 04 19 17        3.0
2014 04 19 18        3.0
2014 04 19 19        6.0
2014 04 19 20        7.0
2014 04 19 21        8.0
2014 04 19 22        8.0
2014 04 19 23        9.0
2014 04 20 00       11.0
2014 04 20 01       12.0
2014 04 20 02       13.0
2014 04 20 03       15.0
2014 04 20 04       16.0
2014 04 20 05       13.0
2014 04 20 06        9.0
2014 04 20 07        7.0
2014 04 20 08        6.0
2014 04 20 09        4.0
2014 04 20 10        4.0
2014 04 20 11        3.0
2014 04 20 12        2.0
2014 04 20 13        1.0
2014 04 20 14        0.0
2014 04 20 15        1.0
2014 04 20 16        1.0
2014 04 20 17        1.0
2014 04 20 18        4.0
2014 04 20 19        4.0
2014 04 20 20        3.0
2014 04 20 21        3.0
2014 04 20 22        3.0
2014 04 20 23        3.0
2014 04 21 00        2.0
2014 04 21 01        3.0
2014 04 21 02        1.0
2014 04 21 03        2.0
2014 04 21 04        2.0
2014 04 21 05        3.0
2014 04 21 06        3.0
2014 04 21 07        5.0
2014 04 21 08        7.0
2014 04 21 09        9.0
2014 04 21 10        7.0
2014 04 21 11        4.0
2014 04 21 12        4.0
2014 04 21 13        2.0
2014 04 21 14        0.0
2014 04 21 15        0.0
2014 04 21 16        0.0
2014 04 21 17        0.0
2014 04 21 18        0.0
2014 04 21 19        0.0
2014 04 21 20        1.0
2014 04 21 21        1.0
2014 04 21 22        2.0
2014 04 21 23        3.0
2014 04 22 00        5.0
2014 04 22 01        4.0
2014 04 22 02        3.0
2014 04 22 03        3.0
2014 04 22 04        3.0
2014 04 22 05        2.0
2014 04 22 06        3.0
2014 04 22 07        7.0
2014 04 22 08        4.0
2014 04 22 09        3.0
2014 04 22 10        3.0
2014 04 22 11        3.0
2014 04 22 12        1.0
2014 04 22 13        1.0
2014 04 22 14        1.0
2014 04 22 15        1.0
2014 04 22 16        4.0
2014 04 22 17        9.0
2014 04 22 18        3.0
2014 04 22 19        2.0
2014 04 22 20        5.0
2014 04 22 21        7.0
2014 04 22 22        9.0
2014 04 22 23       17.0
2014 04 23 00       15.0
2014 04 23 01       10.0
2014 04 23 02        7.0
2014 04 23 03        7.0
2014 04 23 04        6.0
2014 04 23 05        4.0
2014 04 23 06        4.0
2014 04 23 07        5.0
2014 04 23 08        6.0
2014 04 23 09        7.0
2014 04 23 10        4.0
2014 04 23 11        4.0
2014 04 23 12        5.0
2014 04 23 13        3.0
2014 04 23 14        1.0
2014 04 23 15        1.0
2014 04 23 16        2.0
2014 04 23 17        2.0
2014 04 23 18        4.0
2014 04 23 19        5.0
2014 04 23 20       11.0
2014 04 23 21        8.0
2014 04 23 22       11.0
2014 04 23 23        9.0
2014 04 24 00       15.0
2014 04 24 01       18.0
2014 04 24 02       24.0
2014 04 24 03       32.0
2014 04 24 04       21.0
2014 04 24 05       11.0
2014 04 24 06       15.0
2014 04 24 07       13.0
2014 04 24 08       11.0
2014 04 24 09       10.0
2014 04 24 10       15.0
2014 04 24 11       12.0
2014 04 24 12       10.0
2014 04 24 13        5.0
2014 04 24 14        5.0
2014 04 24 15        7.0
2014 04 24 16        2.0
2014 04 24 17        0.0
2014 04 24 18        0.0
2014 04 24 19        2.0
2014 04 24 20        9.0
2014 04 24 21        8.0
2014 04 24 22       13.0
2014 04 24 23       12.0
2014 04 25 00       13.0
2014 04 25 01       21.0
2014 04 25 02       18.0
2014 04 25 03       12.0
2014 04 25 04       10.0
2014 04 25 05       14.0
2014 04 25 06       14.0
2014 04 25 07       10.0
2014 04 25 08       12.0
2014 04 25 09       13.0
2014 04 25 10       12.0
2014 04 25 11        3.0
2014 04 25 12        3.0
2014 04 25 13        3.0
2014 04 25 14        1.0
2014 04 25 15        0.0
2014 04 25 16        0.0
2014 04 25 17        0.0
2014 04 25 18        3.0
2014 04 25 19        8.0
2014 04 25 20        7.0
2014 04 25 21        9.0
2014 04 25 22       11.0
2014 04 25 23       12.0
2014 04 26 00       14.0
2014 04 26 01       14.0
2014 04 26 02       16.0
2014 04 26 03       14.0
2014 04 26 04       13.0
2014 04 26 05       12.0
2014 04 26 06       10.0
2014 04 26 07        8.0
2014 04 26 08       11.0
2014 04 26 09       12.0
2014 04 26 10       10.0
2014 04 26 11       10.0
2014 04 26 12        7.0
2014 04 26 13        3.0
2014 04 26 14        0.0
2014 04 26 15        1.0
2014 04 26 16        2.0
2014 04 26 17        1.0
2014 04 26 18        3.0
2014 04 26 19       10.0
2014 04 26 20       11.0
2014 04 26 21        9.0
2014 04 26 22        5.0
2014 04 26 23        5.0
2014 04 27 00       20.0
2014 04 27 01       10.0
2014 04 27 02        5.0
2014 04 27 03        4.0
2014 04 27 04        6.0
2014 04 27 05       11.0
2014 04 27 06       17.0
2014 04 27 07       23.0
2014 04 27 08        6.0
2014 04 27 09        4.0
2014 04 27 10        1.0
2014 04 27 11        1.0
2014 04 27 12        1.0
2014 04 27 13        0.0
2014 04 27 14        1.0
2014 04 27 15        1.0
2014 04 27 16        1.0
2014 04 27 17        1.0
2014 04 27 18        1.0
2014 04 27 19        2.0
2014 04 27 20        3.0
2014 04 27 21        2.0
2014 04 27 22        1.0
2014 04 27 23        2.0
2014 04 28 00        1.0
2014 04 28 01        1.0
2014 04 28 02        5.0
2014 04 28 03        3.0
2014 04 28 04        3.0
2014 04 28 05        4.0
2014 04 28 06        5.0
2014 04 28 07        4.0
2014 04 28 08        3.0
2014 04 28 09        4.0
2014 04 28 10        5.0
2014 04 28 11        5.0
2014 04 28 12        5.0
2014 04 28 13        5.0
2014 04 28 14        9.0
2014 04 28 15        5.0
2014 04 28 16        3.0
2014 04 28 17        4.0
2014 04 28 18        5.0
2014 04 28 19        2.0
2014 04 28 20       11.0
2014 04 28 21       17.0
2014 04 28 22       16.0
2014 04 28 23       11.0
2014 04 29 00       10.0
2014 04 29 01       10.0
2014 04 29 02       17.0
2014 04 29 03        4.0
2014 04 29 04        6.0
2014 04 29 05        5.0
2014 04 29 06        4.0
2014 04 29 07        4.0
2014 04 29 08        4.0
2014 04 29 09        4.0
2014 04 29 10        5.0
2014 04 29 11        5.0
2014 04 29 12        4.0
2014 04 29 13        3.0
2014 04 29 14        2.0
2014 04 29 15        2.0
2014 04 29 16        1.0
2014 04 29 17        2.0
2014 04 29 18        4.0
2014 04 29 19        9.0
2014 04 29 20       15.0
2014 04 29 21       15.0
2014 04 29 22       16.0
2014 04 29 23       23.0
2014 04 30 00       19.0
2014 04 30 01       15.0
2014 04 30 02       13.0
2014 04 30 03       14.0
2014 04 30 04       13.0
2014 04 30 05       10.0
2014 04 30 06       11.0
2014 04 30 07       10.0
2014 04 30 08       13.0
2014 04 30 09       10.0
2014 04 30 10        7.0
2014 04 30 11        5.0
2014 04 30 12        8.0
2014 04 30 13        7.0
2014 04 30 14       10.0
2014 04 30 15        8.0
2014 04 30 16        5.0
2014 04 30 17        6.0
2014 04 30 18        4.0
2014 04 30 19        3.0
2014 04 30 20        5.0
2014 04 30 21        5.0
2014 04 30 22        2.0
2014 04 30 23        4.0
2014 05 01 00        3.0
2014 05 01 01        1.0
2014 05 01 02        2.0
2014 05 01 03        4.0
2014 05 01 04        4.0
2014 05 01 05        7.0
2014 05 01 06       10.0
2014 05 01 07        4.0
2014 05 01 08        3.0
2014 05 01 09        5.0
2014 05 01 10        4.0
2014 05 01 11        3.0
2014 05 01 12        2.0
2014 05 01 13        1.0
2014 05 01 14        1.0
2014 05 01 15        0.0
2014 05 01 16        0.0
2014 05 01 17        6.0
