med.orarie NO2 [ug/m3] staz.** SAN PIETRO CAPOFIUME

aaaa mm gg hh        NO2
2014 03 26 23       10.0
2014 03 27 00        7.0
2014 03 27 01        6.0
2014 03 27 02    -9999.0
2014 03 27 03        3.0
2014 03 27 04        3.0
2014 03 27 05        3.0
2014 03 27 06        2.0
2014 03 27 07        3.0
2014 03 27 08        5.0
2014 03 27 09        7.0
2014 03 27 10        7.0
2014 03 27 11        4.0
2014 03 27 12        3.0
2014 03 27 13        3.0
2014 03 27 14        3.0
2014 03 27 15        2.0
2014 03 27 16        3.0
2014 03 27 17        3.0
2014 03 27 18        5.0
2014 03 27 19        7.0
2014 03 27 20        8.0
2014 03 27 21        6.0
2014 03 27 22        7.0
2014 03 27 23        7.0
2014 03 28 00        5.0
2014 03 28 01        5.0
2014 03 28 02    -9999.0
2014 03 28 03       11.0
2014 03 28 04       10.0
2014 03 28 05       20.0
2014 03 28 06       22.0
2014 03 28 07       23.0
2014 03 28 08       22.0
2014 03 28 09       20.0
2014 03 28 10       20.0
2014 03 28 11       18.0
2014 03 28 12       12.0
2014 03 28 13        9.0
2014 03 28 14        8.0
2014 03 28 15        5.0
2014 03 28 16        4.0
2014 03 28 17        1.0
2014 03 28 18        3.0
2014 03 28 19        7.0
2014 03 28 20       11.0
2014 03 28 21       11.0
2014 03 28 22       17.0
2014 03 28 23       19.0
2014 03 29 00       29.0
2014 03 29 01       35.0
2014 03 29 02    -9999.0
2014 03 29 03       39.0
2014 03 29 04       29.0
2014 03 29 05       22.0
2014 03 29 06       21.0
2014 03 29 07       24.0
2014 03 29 08       20.0
2014 03 29 09       17.0
2014 03 29 10       14.0
2014 03 29 11       15.0
2014 03 29 12       16.0
2014 03 29 13       11.0
2014 03 29 14        9.0
2014 03 29 15        6.0
2014 03 29 16        7.0
2014 03 29 17        4.0
2014 03 29 18        3.0
2014 03 29 19        7.0
2014 03 29 20        9.0
2014 03 29 21       14.0
2014 03 29 22       13.0
2014 03 29 23       13.0
2014 03 30 00       14.0
2014 03 30 01       22.0
2014 03 30 02    -9999.0
2014 03 30 03       17.0
2014 03 30 04       15.0
2014 03 30 05       19.0
2014 03 30 06       26.0
2014 03 30 07       27.0
2014 03 30 08       20.0
2014 03 30 09       13.0
2014 03 30 10       10.0
2014 03 30 11        8.0
2014 03 30 12        4.0
2014 03 30 13        3.0
2014 03 30 14        1.0
2014 03 30 15        1.0
2014 03 30 16        0.0
2014 03 30 17        0.0
2014 03 30 18        1.0
2014 03 30 19        4.0
2014 03 30 20        5.0
2014 03 30 21        7.0
2014 03 30 22        7.0
2014 03 30 23       13.0
2014 03 31 00       13.0
2014 03 31 01       14.0
2014 03 31 02    -9999.0
2014 03 31 03       16.0
2014 03 31 04       19.0
2014 03 31 05       26.0
2014 03 31 06       26.0
2014 03 31 07       25.0
2014 03 31 08       28.0
2014 03 31 09       26.0
2014 03 31 10       22.0
2014 03 31 11       19.0
2014 03 31 12       19.0
2014 03 31 13       10.0
2014 03 31 14        5.0
2014 03 31 15        3.0
2014 03 31 16        1.0
2014 03 31 17        1.0
2014 03 31 18        2.0
2014 03 31 19        5.0
2014 03 31 20       11.0
2014 03 31 21       12.0
2014 03 31 22       11.0
2014 03 31 23       10.0
2014 04 01 00        9.0
2014 04 01 01       10.0
2014 04 01 02    -9999.0
2014 04 01 03       15.0
2014 04 01 04       11.0
2014 04 01 05        9.0
2014 04 01 06        8.0
2014 04 01 07       10.0
2014 04 01 08       16.0
2014 04 01 09       19.0
2014 04 01 10       17.0
2014 04 01 11       12.0
2014 04 01 12        9.0
2014 04 01 13        5.0
2014 04 01 14        5.0
2014 04 01 15        4.0
2014 04 01 16        4.0
2014 04 01 17        5.0
2014 04 01 18        6.0
2014 04 01 19        6.0
2014 04 01 20        8.0
2014 04 01 21        9.0
2014 04 01 22       10.0
2014 04 01 23       13.0
2014 04 02 00       11.0
2014 04 02 01        9.0
2014 04 02 02    -9999.0
2014 04 02 03       15.0
2014 04 02 04       16.0
2014 04 02 05       13.0
2014 04 02 06       10.0
2014 04 02 07       12.0
2014 04 02 08       15.0
2014 04 02 09    -9999.0
2014 04 02 10    -9999.0
2014 04 02 11    -9999.0
2014 04 02 12    -9999.0
2014 04 02 13        5.0
2014 04 02 14        4.0
2014 04 02 15        5.0
2014 04 02 16        3.0
2014 04 02 17        3.0
2014 04 02 18        5.0
2014 04 02 19        7.0
2014 04 02 20        8.0
2014 04 02 21        8.0
2014 04 02 22        6.0
2014 04 02 23        7.0
2014 04 03 00        9.0
2014 04 03 01       10.0
2014 04 03 02    -9999.0
2014 04 03 03       19.0
2014 04 03 04       26.0
2014 04 03 05       20.0
2014 04 03 06       17.0
2014 04 03 07       19.0
2014 04 03 08       23.0
2014 04 03 09       31.0
2014 04 03 10       31.0
2014 04 03 11       24.0
2014 04 03 12       22.0
2014 04 03 13       26.0
2014 04 03 14       12.0
2014 04 03 15        7.0
2014 04 03 16        9.0
2014 04 03 17        4.0
2014 04 03 18        3.0
2014 04 03 19        2.0
2014 04 03 20        2.0
2014 04 03 21        1.0
2014 04 03 22        1.0
2014 04 03 23        1.0
2014 04 04 00        1.0
2014 04 04 01        0.0
2014 04 04 02    -9999.0
2014 04 04 03        0.0
2014 04 04 04        0.0
2014 04 04 05        0.0
2014 04 04 06        0.0
2014 04 04 07        0.0
2014 04 04 08        2.0
2014 04 04 09        2.0
2014 04 04 10        3.0
2014 04 04 11        1.0
2014 04 04 12        0.0
2014 04 04 13        0.0
2014 04 04 14        0.0
2014 04 04 15        0.0
2014 04 04 16        0.0
2014 04 04 17        1.0
2014 04 04 18        9.0
2014 04 04 19        5.0
2014 04 04 20        7.0
2014 04 04 21       11.0
2014 04 04 22       15.0
2014 04 04 23        9.0
2014 04 05 00        7.0
2014 04 05 01        7.0
2014 04 05 02    -9999.0
2014 04 05 03       13.0
2014 04 05 04        7.0
2014 04 05 05        6.0
2014 04 05 06        7.0
2014 04 05 07        9.0
2014 04 05 08       10.0
2014 04 05 09       14.0
2014 04 05 10       12.0
2014 04 05 11        4.0
2014 04 05 12        4.0
2014 04 05 13        2.0
2014 04 05 14        1.0
2014 04 05 15        0.0
2014 04 05 16        0.0
2014 04 05 17        0.0
2014 04 05 18        1.0
2014 04 05 19        3.0
2014 04 05 20        4.0
2014 04 05 21        9.0
2014 04 05 22       12.0
2014 04 05 23       11.0
2014 04 06 00       14.0
2014 04 06 01       16.0
2014 04 06 02    -9999.0
2014 04 06 03       18.0
2014 04 06 04       15.0
2014 04 06 05       14.0
2014 04 06 06        9.0
2014 04 06 07        9.0
2014 04 06 08        8.0
2014 04 06 09        8.0
2014 04 06 10       10.0
2014 04 06 11        9.0
2014 04 06 12        7.0
2014 04 06 13        7.0
2014 04 06 14        5.0
2014 04 06 15        3.0
2014 04 06 16        3.0
2014 04 06 17        3.0
2014 04 06 18        4.0
2014 04 06 19        8.0
2014 04 06 20       12.0
2014 04 06 21       15.0
2014 04 06 22       19.0
2014 04 06 23       18.0
2014 04 07 00       25.0
2014 04 07 01       27.0
2014 04 07 02    -9999.0
2014 04 07 03       19.0
2014 04 07 04       13.0
2014 04 07 05       11.0
2014 04 07 06       12.0
2014 04 07 07       21.0
2014 04 07 08       21.0
2014 04 07 09       22.0
2014 04 07 10       22.0
2014 04 07 11       17.0
2014 04 07 12       15.0
2014 04 07 13       12.0
2014 04 07 14        6.0
2014 04 07 15        5.0
2014 04 07 16        3.0
2014 04 07 17        4.0
2014 04 07 18        5.0
2014 04 07 19       11.0
2014 04 07 20       14.0
2014 04 07 21       13.0
2014 04 07 22       14.0
2014 04 07 23       18.0
2014 04 08 00       20.0
2014 04 08 01       20.0
2014 04 08 02    -9999.0
2014 04 08 03       15.0
2014 04 08 04       17.0
2014 04 08 05       19.0
2014 04 08 06       24.0
2014 04 08 07       24.0
2014 04 08 08       23.0
2014 04 08 09       23.0
2014 04 08 10       22.0
2014 04 08 11       14.0
2014 04 08 12       10.0
2014 04 08 13        8.0
2014 04 08 14        7.0
2014 04 08 15        6.0
2014 04 08 16        6.0
2014 04 08 17        7.0
2014 04 08 18       11.0
2014 04 08 19       12.0
2014 04 08 20        7.0
2014 04 08 21        9.0
2014 04 08 22        7.0
2014 04 08 23        5.0
2014 04 09 00        5.0
2014 04 09 01        8.0
2014 04 09 02    -9999.0
2014 04 09 03       14.0
2014 04 09 04       12.0
2014 04 09 05       14.0
2014 04 09 06       13.0
2014 04 09 07       16.0
2014 04 09 08       16.0
2014 04 09 09       18.0
2014 04 09 10        8.0
2014 04 09 11        2.0
2014 04 09 12        1.0
2014 04 09 13        0.0
2014 04 09 14        1.0
2014 04 09 15        0.0
2014 04 09 16        1.0
2014 04 09 17        0.0
2014 04 09 18        1.0
2014 04 09 19        2.0
2014 04 09 20        8.0
2014 04 09 21        9.0
2014 04 09 22       10.0
2014 04 09 23        8.0
2014 04 10 00        9.0
2014 04 10 01        9.0
2014 04 10 02    -9999.0
2014 04 10 03       14.0
2014 04 10 04       11.0
2014 04 10 05       12.0
2014 04 10 06       16.0
2014 04 10 07       21.0
2014 04 10 08       16.0
2014 04 10 09       17.0
2014 04 10 10       17.0
2014 04 10 11       26.0
2014 04 10 12       20.0
2014 04 10 13       14.0
2014 04 10 14       12.0
2014 04 10 15        9.0
2014 04 10 16        8.0
2014 04 10 17        7.0
2014 04 10 18        7.0
2014 04 10 19        8.0
2014 04 10 20       16.0
2014 04 10 21       17.0
2014 04 10 22       12.0
2014 04 10 23       12.0
2014 04 11 00       10.0
2014 04 11 01       10.0
2014 04 11 02    -9999.0
2014 04 11 03        9.0
2014 04 11 04        7.0
2014 04 11 05        8.0
2014 04 11 06       10.0
2014 04 11 07       15.0
2014 04 11 08       21.0
2014 04 11 09       15.0
2014 04 11 10        7.0
2014 04 11 11        4.0
2014 04 11 12        3.0
2014 04 11 13        3.0
2014 04 11 14        3.0
2014 04 11 15        2.0
2014 04 11 16        1.0
2014 04 11 17        0.0
2014 04 11 18        0.0
2014 04 11 19        1.0
2014 04 11 20        3.0
2014 04 11 21        2.0
2014 04 11 22        2.0
2014 04 11 23        3.0
2014 04 12 00        2.0
2014 04 12 01        2.0
2014 04 12 02    -9999.0
2014 04 12 03        2.0
2014 04 12 04        3.0
2014 04 12 05        3.0
2014 04 12 06        4.0
2014 04 12 07        4.0
2014 04 12 08        7.0
2014 04 12 09        5.0
2014 04 12 10        3.0
2014 04 12 11        2.0
2014 04 12 12        1.0
2014 04 12 13        1.0
2014 04 12 14        0.0
2014 04 12 15        0.0
2014 04 12 16        1.0
2014 04 12 17        0.0
2014 04 12 18        1.0
2014 04 12 19        0.0
2014 04 12 20        1.0
2014 04 12 21        2.0
2014 04 12 22        2.0
2014 04 12 23        2.0
2014 04 13 00        1.0
2014 04 13 01        1.0
2014 04 13 02    -9999.0
2014 04 13 03        2.0
2014 04 13 04        2.0
2014 04 13 05        2.0
2014 04 13 06        2.0
2014 04 13 07        3.0
2014 04 13 08        3.0
2014 04 13 09        4.0
2014 04 13 10        4.0
2014 04 13 11        4.0
2014 04 13 12        5.0
2014 04 13 13        4.0
2014 04 13 14        3.0
2014 04 13 15        2.0
2014 04 13 16        4.0
2014 04 13 17        2.0
2014 04 13 18        1.0
2014 04 13 19        3.0
2014 04 13 20        6.0
2014 04 13 21       10.0
2014 04 13 22        8.0
2014 04 13 23        9.0
2014 04 14 00       10.0
2014 04 14 01        6.0
2014 04 14 02    -9999.0
2014 04 14 03        5.0
2014 04 14 04        6.0
2014 04 14 05        6.0
2014 04 14 06       11.0
2014 04 14 07       12.0
2014 04 14 08       12.0
2014 04 14 09       15.0
2014 04 14 10       15.0
2014 04 14 11       12.0
2014 04 14 12       15.0
2014 04 14 13        8.0
2014 04 14 14        7.0
2014 04 14 15        6.0
2014 04 14 16        6.0
2014 04 14 17       10.0
2014 04 14 18       12.0
2014 04 14 19       10.0
2014 04 14 20        8.0
2014 04 14 21        8.0
2014 04 14 22       10.0
2014 04 14 23       11.0
2014 04 15 00        9.0
2014 04 15 01        8.0
2014 04 15 02    -9999.0
2014 04 15 03        6.0
2014 04 15 04        6.0
2014 04 15 05        2.0
2014 04 15 06        1.0
2014 04 15 07        2.0
2014 04 15 08        5.0
2014 04 15 09        1.0
2014 04 15 10        0.0
2014 04 15 11        0.0
2014 04 15 12        0.0
2014 04 15 13        0.0
2014 04 15 14        1.0
2014 04 15 15        1.0
2014 04 15 16        0.0
2014 04 15 17        0.0
2014 04 15 18        1.0
2014 04 15 19        3.0
2014 04 15 20        7.0
2014 04 15 21        9.0
2014 04 15 22        5.0
2014 04 15 23        4.0
2014 04 16 00        5.0
2014 04 16 01        5.0
2014 04 16 02    -9999.0
2014 04 16 03        3.0
2014 04 16 04        2.0
2014 04 16 05        3.0
2014 04 16 06        5.0
2014 04 16 07        7.0
2014 04 16 08       14.0
2014 04 16 09        8.0
2014 04 16 10        7.0
2014 04 16 11        2.0
2014 04 16 12        2.0
2014 04 16 13        2.0
2014 04 16 14        1.0
2014 04 16 15        1.0
2014 04 16 16        2.0
2014 04 16 17        1.0
2014 04 16 18        1.0
2014 04 16 19        2.0
2014 04 16 20        7.0
2014 04 16 21       11.0
2014 04 16 22       13.0
2014 04 16 23       16.0
2014 04 17 00        7.0
2014 04 17 01       10.0
2014 04 17 02    -9999.0
2014 04 17 03       16.0
2014 04 17 04       25.0
2014 04 17 05       30.0
2014 04 17 06       22.0
2014 04 17 07       27.0
2014 04 17 08       26.0
2014 04 17 09       26.0
2014 04 17 10       18.0
2014 04 17 11    -9999.0
2014 04 17 12    -9999.0
2014 04 17 13        3.0
2014 04 17 14        5.0
2014 04 17 15        5.0
2014 04 17 16        7.0
2014 04 17 17        6.0
2014 04 17 18        4.0
2014 04 17 19        5.0
2014 04 17 20        7.0
2014 04 17 21       13.0
2014 04 17 22       19.0
2014 04 17 23       15.0
2014 04 18 00       18.0
2014 04 18 01       24.0
2014 04 18 02    -9999.0
2014 04 18 03       15.0
2014 04 18 04       18.0
2014 04 18 05       18.0
2014 04 18 06       14.0
2014 04 18 07       14.0
2014 04 18 08       19.0
2014 04 18 09       20.0
2014 04 18 10       16.0
2014 04 18 11       10.0
2014 04 18 12        7.0
2014 04 18 13        8.0
2014 04 18 14        8.0
2014 04 18 15        6.0
2014 04 18 16        5.0
2014 04 18 17        5.0
2014 04 18 18        9.0
2014 04 18 19       12.0
2014 04 18 20       14.0
2014 04 18 21       14.0
2014 04 18 22       14.0
2014 04 18 23       14.0
2014 04 19 00       12.0
2014 04 19 01       14.0
2014 04 19 02    -9999.0
2014 04 19 03       14.0
2014 04 19 04       13.0
2014 04 19 05        7.0
2014 04 19 06        6.0
2014 04 19 07        7.0
2014 04 19 08        6.0
2014 04 19 09        6.0
2014 04 19 10        8.0
2014 04 19 11        5.0
2014 04 19 12        4.0
2014 04 19 13        5.0
2014 04 19 14        4.0
2014 04 19 15        3.0
2014 04 19 16        3.0
2014 04 19 17        4.0
2014 04 19 18        4.0
2014 04 19 19        4.0
2014 04 19 20        6.0
2014 04 19 21        7.0
2014 04 19 22        8.0
2014 04 19 23        8.0
2014 04 20 00        8.0
2014 04 20 01        9.0
2014 04 20 02    -9999.0
2014 04 20 03       10.0
2014 04 20 04       14.0
2014 04 20 05       11.0
2014 04 20 06       11.0
2014 04 20 07        9.0
2014 04 20 08        7.0
2014 04 20 09        6.0
2014 04 20 10        6.0
2014 04 20 11        4.0
2014 04 20 12        4.0
2014 04 20 13        3.0
2014 04 20 14        3.0
2014 04 20 15        3.0
2014 04 20 16        3.0
2014 04 20 17        3.0
2014 04 20 18        2.0
2014 04 20 19        5.0
2014 04 20 20        7.0
2014 04 20 21        6.0
2014 04 20 22        6.0
2014 04 20 23        5.0
2014 04 21 00        4.0
2014 04 21 01        4.0
2014 04 21 02    -9999.0
2014 04 21 03        3.0
2014 04 21 04        3.0
2014 04 21 05        3.0
2014 04 21 06        3.0
2014 04 21 07        4.0
2014 04 21 08        5.0
2014 04 21 09        7.0
2014 04 21 10        7.0
2014 04 21 11        7.0
2014 04 21 12        6.0
2014 04 21 13        3.0
2014 04 21 14        2.0
2014 04 21 15        2.0
2014 04 21 16        2.0
2014 04 21 17        4.0
2014 04 21 18        4.0
2014 04 21 19        2.0
2014 04 21 20        3.0
2014 04 21 21        4.0
2014 04 21 22        5.0
2014 04 21 23        6.0
2014 04 22 00       10.0
2014 04 22 01       11.0
2014 04 22 02    -9999.0
2014 04 22 03       11.0
2014 04 22 04       10.0
2014 04 22 05       10.0
2014 04 22 06        8.0
2014 04 22 07        9.0
2014 04 22 08       10.0
2014 04 22 09       11.0
2014 04 22 10        9.0
2014 04 22 11       11.0
2014 04 22 12        8.0
2014 04 22 13        5.0
2014 04 22 14        5.0
2014 04 22 15        4.0
2014 04 22 16        4.0
2014 04 22 17        7.0
2014 04 22 18       10.0
2014 04 22 19       10.0
2014 04 22 20       10.0
2014 04 22 21       13.0
2014 04 22 22       23.0
2014 04 22 23       15.0
2014 04 23 00       16.0
2014 04 23 01       16.0
2014 04 23 02    -9999.0
2014 04 23 03       13.0
2014 04 23 04       11.0
2014 04 23 05        9.0
2014 04 23 06       10.0
2014 04 23 07       16.0
2014 04 23 08       18.0
2014 04 23 09       19.0
2014 04 23 10       20.0
2014 04 23 11       11.0
2014 04 23 12       11.0
2014 04 23 13        9.0
2014 04 23 14    -9999.0
2014 04 23 15    -9999.0
2014 04 23 16        1.0
2014 04 23 17        2.0
2014 04 23 18        3.0
2014 04 23 19        5.0
2014 04 23 20       12.0
2014 04 23 21       26.0
2014 04 23 22       23.0
2014 04 23 23       22.0
2014 04 24 00       25.0
2014 04 24 01       29.0
2014 04 24 02    -9999.0
2014 04 24 03       15.0
2014 04 24 04       16.0
2014 04 24 05       16.0
2014 04 24 06       14.0
2014 04 24 07       15.0
2014 04 24 08       14.0
2014 04 24 09       15.0
2014 04 24 10       13.0
2014 04 24 11       12.0
2014 04 24 12        8.0
2014 04 24 13        5.0
2014 04 24 14        3.0
2014 04 24 15        2.0
2014 04 24 16        5.0
2014 04 24 17        1.0
2014 04 24 18        0.0
2014 04 24 19        2.0
2014 04 24 20        5.0
2014 04 24 21       11.0
2014 04 24 22       21.0
2014 04 24 23       17.0
2014 04 25 00       17.0
2014 04 25 01       19.0
2014 04 25 02    -9999.0
2014 04 25 03       15.0
2014 04 25 04       13.0
2014 04 25 05       10.0
2014 04 25 06        9.0
2014 04 25 07       10.0
2014 04 25 08        9.0
2014 04 25 09        5.0
2014 04 25 10        3.0
2014 04 25 11        1.0
2014 04 25 12        1.0
2014 04 25 13        0.0
2014 04 25 14        1.0
2014 04 25 15        0.0
2014 04 25 16        0.0
2014 04 25 17        1.0
2014 04 25 18        1.0
2014 04 25 19        4.0
2014 04 25 20       11.0
2014 04 25 21       12.0
2014 04 25 22       13.0
2014 04 25 23       13.0
2014 04 26 00       17.0
2014 04 26 01       17.0
2014 04 26 02    -9999.0
2014 04 26 03       14.0
2014 04 26 04       12.0
2014 04 26 05       11.0
2014 04 26 06       11.0
2014 04 26 07       12.0
2014 04 26 08        9.0
2014 04 26 09    -9999.0
2014 04 26 10        5.0
2014 04 26 11        3.0
2014 04 26 12        1.0
2014 04 26 13        0.0
2014 04 26 14        0.0
2014 04 26 15        1.0
2014 04 26 16        2.0
2014 04 26 17        3.0
2014 04 26 18        2.0
2014 04 26 19        2.0
2014 04 26 20        4.0
2014 04 26 21        4.0
2014 04 26 22        4.0
2014 04 26 23        7.0
2014 04 27 00        3.0
2014 04 27 01        1.0
2014 04 27 02    -9999.0
2014 04 27 03        1.0
2014 04 27 04        0.0
2014 04 27 05        0.0
2014 04 27 06        0.0
2014 04 27 07        1.0
2014 04 27 08        3.0
2014 04 27 09        2.0
2014 04 27 10        1.0
2014 04 27 11        2.0
2014 04 27 12        3.0
2014 04 27 13        1.0
2014 04 27 14        0.0
2014 04 27 15        0.0
2014 04 27 16        0.0
2014 04 27 17        1.0
2014 04 27 18        0.0
2014 04 27 19        1.0
2014 04 27 20        0.0
2014 04 27 21        1.0
2014 04 27 22        1.0
2014 04 27 23        0.0
2014 04 28 00        0.0
2014 04 28 01        3.0
2014 04 28 02    -9999.0
2014 04 28 03        2.0
2014 04 28 04        1.0
2014 04 28 05        2.0
2014 04 28 06        2.0
2014 04 28 07        2.0
2014 04 28 08        2.0
2014 04 28 09        3.0
2014 04 28 10        3.0
2014 04 28 11        2.0
2014 04 28 12        3.0
2014 04 28 13        3.0
2014 04 28 14        3.0
2014 04 28 15        1.0
2014 04 28 16        3.0
2014 04 28 17        3.0
2014 04 28 18        3.0
2014 04 28 19        4.0
2014 04 28 20        2.0
2014 04 28 21        4.0
2014 04 28 22        7.0
2014 04 28 23        4.0
2014 04 29 00        4.0
2014 04 29 01        9.0
2014 04 29 02    -9999.0
2014 04 29 03        2.0
2014 04 29 04        1.0
2014 04 29 05        2.0
2014 04 29 06        2.0
2014 04 29 07        3.0
2014 04 29 08        8.0
2014 04 29 09        7.0
2014 04 29 10        6.0
2014 04 29 11        4.0
2014 04 29 12        3.0
2014 04 29 13        3.0
2014 04 29 14        2.0
2014 04 29 15        1.0
2014 04 29 16        1.0
2014 04 29 17        2.0
2014 04 29 18        4.0
2014 04 29 19        6.0
2014 04 29 20       12.0
2014 04 29 21        8.0
2014 04 29 22       10.0
2014 04 29 23       18.0
2014 04 30 00       17.0
2014 04 30 01       10.0
2014 04 30 02    -9999.0
2014 04 30 03       11.0
2014 04 30 04        9.0
2014 04 30 05        9.0
2014 04 30 06       11.0
2014 04 30 07        9.0
2014 04 30 08       13.0
2014 04 30 09       15.0
2014 04 30 10       17.0
2014 04 30 11       12.0
2014 04 30 12        6.0
2014 04 30 13        3.0
2014 04 30 14        3.0
2014 04 30 15        3.0
2014 04 30 16        2.0
2014 04 30 17        3.0
2014 04 30 18        6.0
2014 04 30 19        5.0
2014 04 30 20        4.0
2014 04 30 21        5.0
2014 04 30 22        2.0
2014 04 30 23        2.0
2014 05 01 00        1.0
2014 05 01 01        4.0
2014 05 01 02    -9999.0
2014 05 01 03        7.0
2014 05 01 04        8.0
2014 05 01 05        9.0
2014 05 01 06        7.0
2014 05 01 07        4.0
2014 05 01 08        5.0
2014 05 01 09        5.0
2014 05 01 10        6.0
2014 05 01 11        6.0
2014 05 01 12        8.0
2014 05 01 13        6.0
2014 05 01 14        4.0
2014 05 01 15        2.0
2014 05 01 16        2.0
2014 05 01 17        2.0
2014 05 01 18        7.0
2014 05 01 19       13.0
2014 05 01 20       13.0
2014 05 01 21       27.0
2014 05 01 22       18.0
2014 05 01 23       15.0
2014 05 02 00       31.0
2014 05 02 01       26.0
2014 05 02 02    -9999.0
2014 05 02 03       17.0
2014 05 02 04       21.0
2014 05 02 05       14.0
2014 05 02 06       14.0
2014 05 02 07       10.0
2014 05 02 08        6.0
2014 05 02 09        8.0
2014 05 02 10        6.0
2014 05 02 11        7.0
2014 05 02 12        4.0
2014 05 02 13        0.0
2014 05 02 14        0.0
2014 05 02 15        1.0
2014 05 02 16        1.0
2014 05 02 17        3.0
2014 05 02 18        5.0
2014 05 02 19        5.0
2014 05 02 20        1.0
2014 05 02 21        2.0
2014 05 02 22        3.0
2014 05 02 23        1.0
2014 05 03 00        0.0
2014 05 03 01        0.0
2014 05 03 02    -9999.0
2014 05 03 03        1.0
2014 05 03 04        0.0
2014 05 03 05        1.0
2014 05 03 06        2.0
2014 05 03 07        5.0
2014 05 03 08        6.0
2014 05 03 09        8.0
2014 05 03 10        8.0
2014 05 03 11        4.0
2014 05 03 12        0.0
2014 05 03 13        0.0
2014 05 03 14        0.0
2014 05 03 15        0.0
2014 05 03 16        0.0
2014 05 03 17        0.0
2014 05 03 18        0.0
2014 05 03 19        0.0
2014 05 03 20        2.0
2014 05 03 21        3.0
2014 05 03 22        7.0
2014 05 03 23        7.0
2014 05 04 00        6.0
2014 05 04 01        4.0
2014 05 04 02    -9999.0
2014 05 04 03        3.0
2014 05 04 04        4.0
2014 05 04 05        4.0
2014 05 04 06        6.0
2014 05 04 07        5.0
2014 05 04 08        3.0
2014 05 04 09        2.0
2014 05 04 10        1.0
2014 05 04 11        3.0
2014 05 04 12        3.0
2014 05 04 13        3.0
2014 05 04 14        3.0
2014 05 04 15        4.0
2014 05 04 16        4.0
2014 05 04 17        7.0
2014 05 04 18        9.0
2014 05 04 19       10.0
2014 05 04 20       14.0
2014 05 04 21       15.0
2014 05 04 22       11.0
2014 05 04 23       15.0
2014 05 05 00       14.0
2014 05 05 01       13.0
2014 05 05 02    -9999.0
2014 05 05 03       12.0
2014 05 05 04       14.0
2014 05 05 05       17.0
2014 05 05 06       14.0
2014 05 05 07       16.0
2014 05 05 08       17.0
2014 05 05 09       13.0
2014 05 05 10       14.0
2014 05 05 11       16.0
2014 05 05 12       14.0
2014 05 05 13       11.0
2014 05 05 14       10.0
2014 05 05 15       10.0
2014 05 05 16       10.0
2014 05 05 17       10.0
2014 05 05 18       10.0
2014 05 05 19       11.0
2014 05 05 20       10.0
2014 05 05 21        9.0
2014 05 05 22        9.0
2014 05 05 23        9.0
2014 05 06 00        5.0
2014 05 06 01       10.0
2014 05 06 02    -9999.0
2014 05 06 03       14.0
2014 05 06 04        8.0
2014 05 06 05       10.0
2014 05 06 06       13.0
2014 05 06 07       14.0
2014 05 06 08       17.0
2014 05 06 09       13.0
2014 05 06 10        9.0
2014 05 06 11        7.0
2014 05 06 12        8.0
2014 05 06 13        8.0
2014 05 06 14        8.0
2014 05 06 15        6.0
2014 05 06 16        6.0
2014 05 06 17        5.0
2014 05 06 18        6.0
2014 05 06 19       10.0
2014 05 06 20       14.0
2014 05 06 21       12.0
2014 05 06 22       12.0
2014 05 06 23       23.0
2014 05 07 00       25.0
2014 05 07 01       23.0
2014 05 07 02    -9999.0
2014 05 07 03       18.0
2014 05 07 04       16.0
2014 05 07 05       11.0
2014 05 07 06       13.0
2014 05 07 07       19.0
2014 05 07 08       18.0
2014 05 07 09       21.0
2014 05 07 10       31.0
2014 05 07 11       34.0
2014 05 07 12       16.0
2014 05 07 13        9.0
2014 05 07 14        7.0
2014 05 07 15       11.0
2014 05 07 16        9.0
2014 05 07 17       12.0
2014 05 07 18        9.0
2014 05 07 19       10.0
2014 05 07 20       16.0
2014 05 07 21       19.0
2014 05 07 22       21.0
2014 05 07 23       13.0
2014 05 08 00       14.0
2014 05 08 01       14.0
2014 05 08 02    -9999.0
2014 05 08 03       15.0
2014 05 08 04       11.0
2014 05 08 05       12.0
2014 05 08 06       10.0
2014 05 08 07       11.0
2014 05 08 08        4.0
2014 05 08 09        4.0
2014 05 08 10        3.0
2014 05 08 11        3.0
2014 05 08 12        2.0
2014 05 08 13        3.0
2014 05 08 14        4.0
2014 05 08 15        3.0
2014 05 08 16        4.0
2014 05 08 17        5.0
2014 05 08 18        5.0
2014 05 08 19        5.0
2014 05 08 20        7.0
2014 05 08 21        8.0
2014 05 08 22        7.0
2014 05 08 23        7.0
2014 05 09 00        8.0
2014 05 09 01        8.0
2014 05 09 02    -9999.0
2014 05 09 03       10.0
2014 05 09 04       12.0
2014 05 09 05       15.0
2014 05 09 06       12.0
2014 05 09 07       15.0
2014 05 09 08       17.0
2014 05 09 09       21.0
2014 05 09 10       24.0
2014 05 09 11       15.0
2014 05 09 12       11.0
2014 05 09 13        6.0
2014 05 09 14        2.0
2014 05 09 15        1.0
2014 05 09 16        1.0
2014 05 09 17        1.0
2014 05 09 18        7.0
2014 05 09 19        8.0
2014 05 09 20        9.0
2014 05 09 21        9.0
2014 05 09 22        8.0
2014 05 09 23        9.0
2014 05 10 00       11.0
2014 05 10 01       14.0
2014 05 10 02    -9999.0
2014 05 10 03       15.0
2014 05 10 04       15.0
2014 05 10 05       12.0
2014 05 10 06       11.0
