med.orarie NO2 [ug/m3] staz.** PARCO RESISTENZA

aaaa mm gg hh        NO2
2014 04 07 13       10.0
2014 04 07 14        7.0
2014 04 07 15        5.0
2014 04 07 16        6.0
2014 04 07 17        8.0
2014 04 07 18       11.0
2014 04 07 19       17.0
2014 04 07 20       32.0
2014 04 07 21       35.0
2014 04 07 22       17.0
2014 04 07 23       11.0
2014 04 08 00        7.0
2014 04 08 01        6.0
2014 04 08 02        4.0
2014 04 08 03        3.0
2014 04 08 04    -9999.0
2014 04 08 05        8.0
2014 04 08 06       16.0
2014 04 08 07       25.0
2014 04 08 08       35.0
2014 04 08 09       27.0
2014 04 08 10       13.0
2014 04 08 11        8.0
2014 04 08 12        9.0
2014 04 08 13        8.0
2014 04 08 14        9.0
2014 04 08 15        8.0
2014 04 08 16        9.0
2014 04 08 17       11.0
2014 04 08 18       16.0
2014 04 08 19       13.0
2014 04 08 20       11.0
2014 04 08 21        9.0
2014 04 08 22        6.0
2014 04 08 23        5.0
2014 04 09 00        4.0
2014 04 09 01        3.0
2014 04 09 02        3.0
2014 04 09 03        2.0
2014 04 09 04    -9999.0
2014 04 09 05        7.0
2014 04 09 06       11.0
2014 04 09 07       18.0
2014 04 09 08       28.0
2014 04 09 09       23.0
2014 04 09 10       13.0
2014 04 09 11        9.0
2014 04 09 12        6.0
2014 04 09 13        4.0
2014 04 09 14        4.0
2014 04 09 15        5.0
2014 04 09 16        6.0
2014 04 09 17        8.0
2014 04 09 18        7.0
2014 04 09 19       11.0
2014 04 09 20       21.0
2014 04 09 21       30.0
2014 04 09 22       13.0
2014 04 09 23       14.0
2014 04 10 00        7.0
2014 04 10 01        5.0
2014 04 10 02        4.0
2014 04 10 03        3.0
2014 04 10 04    -9999.0
2014 04 10 05        5.0
2014 04 10 06       11.0
2014 04 10 07       22.0
2014 04 10 08       27.0
2014 04 10 09       17.0
2014 04 10 10        9.0
2014 04 10 11       11.0
2014 04 10 12       11.0
2014 04 10 13       10.0
2014 04 10 14        8.0
2014 04 10 15        8.0
2014 04 10 16        9.0
2014 04 10 17    -9999.0
2014 04 10 18    -9999.0
2014 04 10 19       26.0
2014 04 10 20       38.0
2014 04 10 21       45.0
2014 04 10 22       39.0
2014 04 10 23       17.0
2014 04 11 00       14.0
2014 04 11 01        8.0
2014 04 11 02        9.0
2014 04 11 03        8.0
2014 04 11 04    -9999.0
2014 04 11 05        8.0
2014 04 11 06       15.0
2014 04 11 07       24.0
2014 04 11 08       32.0
2014 04 11 09       22.0
2014 04 11 10       14.0
2014 04 11 11        9.0
2014 04 11 12       11.0
2014 04 11 13       11.0
2014 04 11 14        8.0
2014 04 11 15        7.0
2014 04 11 16        8.0
2014 04 11 17        9.0
2014 04 11 18        8.0
2014 04 11 19       13.0
2014 04 11 20       18.0
2014 04 11 21       18.0
2014 04 11 22       12.0
2014 04 11 23       16.0
2014 04 12 00       13.0
2014 04 12 01       11.0
2014 04 12 02        9.0
2014 04 12 03        7.0
2014 04 12 04    -9999.0
2014 04 12 05        7.0
2014 04 12 06       11.0
2014 04 12 07       16.0
2014 04 12 08       20.0
2014 04 12 09       11.0
2014 04 12 10       12.0
2014 04 12 11       13.0
2014 04 12 12       12.0
2014 04 12 13        7.0
2014 04 12 14        6.0
2014 04 12 15        5.0
2014 04 12 16        7.0
2014 04 12 17        9.0
2014 04 12 18       10.0
2014 04 12 19       10.0
2014 04 12 20       10.0
2014 04 12 21       10.0
2014 04 12 22        9.0
2014 04 12 23       10.0
2014 04 13 00       10.0
2014 04 13 01        7.0
2014 04 13 02        8.0
2014 04 13 03        8.0
2014 04 13 04    -9999.0
2014 04 13 05        8.0
2014 04 13 06        9.0
2014 04 13 07        9.0
2014 04 13 08        8.0
2014 04 13 09        6.0
2014 04 13 10        8.0
2014 04 13 11        6.0
2014 04 13 12        6.0
2014 04 13 13        6.0
2014 04 13 14        4.0
2014 04 13 15        3.0
2014 04 13 16        5.0
2014 04 13 17        4.0
2014 04 13 18        7.0
2014 04 13 19        9.0
2014 04 13 20       11.0
2014 04 13 21       13.0
2014 04 13 22       18.0
2014 04 13 23       11.0
2014 04 14 00       12.0
2014 04 14 01        7.0
2014 04 14 02        6.0
2014 04 14 03        4.0
2014 04 14 04    -9999.0
2014 04 14 05        6.0
2014 04 14 06       12.0
2014 04 14 07       19.0
2014 04 14 08       24.0
2014 04 14 09       15.0
2014 04 14 10        8.0
2014 04 14 11        9.0
2014 04 14 12        7.0
2014 04 14 13        7.0
2014 04 14 14        9.0
2014 04 14 15       10.0
2014 04 14 16       11.0
2014 04 14 17       12.0
2014 04 14 18       11.0
2014 04 14 19       11.0
2014 04 14 20       12.0
2014 04 14 21        6.0
2014 04 14 22        5.0
2014 04 14 23        3.0
2014 04 15 00        4.0
2014 04 15 01        2.0
2014 04 15 02        3.0
2014 04 15 03        4.0
2014 04 15 04    -9999.0
2014 04 15 05        7.0
2014 04 15 06        7.0
2014 04 15 07        8.0
2014 04 15 08       12.0
2014 04 15 09        7.0
2014 04 15 10        6.0
2014 04 15 11        4.0
2014 04 15 12        5.0
2014 04 15 13        4.0
2014 04 15 14        4.0
2014 04 15 15        4.0
2014 04 15 16        4.0
2014 04 15 17        5.0
2014 04 15 18        6.0
2014 04 15 19        8.0
2014 04 15 20       12.0
2014 04 15 21       17.0
2014 04 15 22       14.0
2014 04 15 23       13.0
2014 04 16 00        8.0
2014 04 16 01        6.0
2014 04 16 02        5.0
2014 04 16 03        2.0
2014 04 16 04    -9999.0
2014 04 16 05        4.0
2014 04 16 06        6.0
2014 04 16 07       13.0
2014 04 16 08       16.0
2014 04 16 09       13.0
2014 04 16 10        8.0
2014 04 16 11        6.0
2014 04 16 12        5.0
2014 04 16 13        6.0
2014 04 16 14        5.0
2014 04 16 15        5.0
2014 04 16 16        5.0
2014 04 16 17        6.0
2014 04 16 18        7.0
2014 04 16 19       10.0
2014 04 16 20       28.0
2014 04 16 21       33.0
2014 04 16 22       18.0
2014 04 16 23       13.0
2014 04 17 00       11.0
2014 04 17 01        9.0
2014 04 17 02        8.0
2014 04 17 03        5.0
2014 04 17 04    -9999.0
2014 04 17 05        8.0
2014 04 17 06       14.0
2014 04 17 07       18.0
2014 04 17 08       23.0
2014 04 17 09       14.0
2014 04 17 10       10.0
2014 04 17 11        7.0
2014 04 17 12        5.0
2014 04 17 13        4.0
2014 04 17 14        4.0
2014 04 17 15        4.0
2014 04 17 16        4.0
2014 04 17 17        6.0
2014 04 17 18        8.0
2014 04 17 19       14.0
2014 04 17 20       40.0
2014 04 17 21       36.0
2014 04 17 22       20.0
2014 04 17 23       17.0
2014 04 18 00       11.0
2014 04 18 01        6.0
2014 04 18 02        4.0
2014 04 18 03        3.0
2014 04 18 04    -9999.0
2014 04 18 05        7.0
2014 04 18 06       10.0
2014 04 18 07       18.0
2014 04 18 08       23.0
2014 04 18 09       19.0
2014 04 18 10       10.0
2014 04 18 11        6.0
2014 04 18 12        8.0
2014 04 18 13        8.0
2014 04 18 14        8.0
2014 04 18 15        9.0
2014 04 18 16        9.0
2014 04 18 17       10.0
2014 04 18 18       14.0
2014 04 18 19       18.0
2014 04 18 20       21.0
2014 04 18 21       23.0
2014 04 18 22       26.0
2014 04 18 23       25.0
2014 04 19 00       16.0
2014 04 19 01       12.0
2014 04 19 02       10.0
2014 04 19 03        9.0
2014 04 19 04    -9999.0
2014 04 19 05        8.0
2014 04 19 06       10.0
2014 04 19 07       23.0
2014 04 19 08       22.0
2014 04 19 09       17.0
2014 04 19 10       11.0
2014 04 19 11       11.0
2014 04 19 12       10.0
2014 04 19 13        7.0
2014 04 19 14        8.0
2014 04 19 15        9.0
2014 04 19 16       10.0
2014 04 19 17       13.0
2014 04 19 18       12.0
2014 04 19 19       17.0
2014 04 19 20       21.0
2014 04 19 21       19.0
2014 04 19 22       17.0
2014 04 19 23       19.0
2014 04 20 00       12.0
2014 04 20 01       10.0
2014 04 20 02        7.0
2014 04 20 03        5.0
2014 04 20 04    -9999.0
2014 04 20 05        5.0
2014 04 20 06        7.0
2014 04 20 07       12.0
2014 04 20 08        7.0
2014 04 20 09        5.0
2014 04 20 10        6.0
2014 04 20 11        5.0
2014 04 20 12        6.0
2014 04 20 13        4.0
2014 04 20 14        9.0
2014 04 20 15        4.0
2014 04 20 16        4.0
2014 04 20 17        5.0
2014 04 20 18        6.0
2014 04 20 19        7.0
2014 04 20 20        9.0
2014 04 20 21       12.0
2014 04 20 22       18.0
2014 04 20 23       17.0
2014 04 21 00       12.0
2014 04 21 01       10.0
2014 04 21 02        9.0
2014 04 21 03        6.0
2014 04 21 04    -9999.0
2014 04 21 05        6.0
2014 04 21 06        9.0
2014 04 21 07        8.0
2014 04 21 08        8.0
2014 04 21 09        7.0
2014 04 21 10        6.0
2014 04 21 11        4.0
2014 04 21 12        4.0
2014 04 21 13        4.0
2014 04 21 14        4.0
2014 04 21 15        4.0
2014 04 21 16        5.0
2014 04 21 17        4.0
2014 04 21 18        5.0
2014 04 21 19        7.0
2014 04 21 20        8.0
2014 04 21 21        7.0
2014 04 21 22       10.0
2014 04 21 23       10.0
2014 04 22 00        8.0
2014 04 22 01        7.0
2014 04 22 02        5.0
2014 04 22 03        5.0
2014 04 22 04    -9999.0
2014 04 22 05        6.0
2014 04 22 06        8.0
2014 04 22 07       10.0
2014 04 22 08       14.0
2014 04 22 09       10.0
2014 04 22 10       11.0
2014 04 22 11       13.0
2014 04 22 12       13.0
2014 04 22 13       10.0
2014 04 22 14        9.0
2014 04 22 15        9.0
2014 04 22 16        8.0
2014 04 22 17        7.0
2014 04 22 18        9.0
2014 04 22 19       13.0
2014 04 22 20       22.0
2014 04 22 21       19.0
2014 04 22 22       21.0
2014 04 22 23       25.0
2014 04 23 00       16.0
2014 04 23 01        8.0
2014 04 23 02        6.0
2014 04 23 03        4.0
2014 04 23 04    -9999.0
2014 04 23 05        8.0
2014 04 23 06        9.0
2014 04 23 07       13.0
2014 04 23 08       17.0
2014 04 23 09       19.0
2014 04 23 10       20.0
2014 04 23 11       15.0
2014 04 23 12       11.0
2014 04 23 13        6.0
2014 04 23 14        5.0
2014 04 23 15        5.0
2014 04 23 16        6.0
2014 04 23 17        8.0
2014 04 23 18       13.0
2014 04 23 19       18.0
2014 04 23 20       24.0
2014 04 23 21       22.0
2014 04 23 22       12.0
2014 04 23 23       11.0
2014 04 24 00       10.0
2014 04 24 01        7.0
2014 04 24 02        5.0
2014 04 24 03        5.0
2014 04 24 04    -9999.0
2014 04 24 05        7.0
2014 04 24 06       13.0
2014 04 24 07       26.0
2014 04 24 08       30.0
2014 04 24 09       26.0
2014 04 24 10       26.0
2014 04 24 11       20.0
2014 04 24 12       11.0
2014 04 24 13        7.0
2014 04 24 14       10.0
2014 04 24 15       12.0
2014 04 24 16        7.0
2014 04 24 17        5.0
2014 04 24 18        8.0
2014 04 24 19       16.0
2014 04 24 20       25.0
2014 04 24 21       20.0
2014 04 24 22       15.0
2014 04 24 23       10.0
2014 04 25 00       11.0
2014 04 25 01        6.0
2014 04 25 02        4.0
2014 04 25 03        3.0
2014 04 25 04    -9999.0
2014 04 25 05        4.0
2014 04 25 06        5.0
2014 04 25 07        7.0
2014 04 25 08        8.0
2014 04 25 09        9.0
2014 04 25 10        7.0
2014 04 25 11        5.0
2014 04 25 12        4.0
2014 04 25 13        4.0
2014 04 25 14        3.0
2014 04 25 15        3.0
2014 04 25 16        4.0
2014 04 25 17        5.0
2014 04 25 18        6.0
2014 04 25 19       10.0
2014 04 25 20       16.0
2014 04 25 21       24.0
2014 04 25 22       11.0
2014 04 25 23        8.0
2014 04 26 00        8.0
2014 04 26 01        4.0
2014 04 26 02        5.0
2014 04 26 03        4.0
2014 04 26 04    -9999.0
2014 04 26 05        5.0
2014 04 26 06        9.0
2014 04 26 07       13.0
2014 04 26 08       20.0
2014 04 26 09       14.0
2014 04 26 10       14.0
2014 04 26 11        8.0
2014 04 26 12        9.0
2014 04 26 13        6.0
2014 04 26 14        4.0
2014 04 26 15        4.0
2014 04 26 16        5.0
2014 04 26 17        5.0
2014 04 26 18        5.0
2014 04 26 19        8.0
2014 04 26 20       11.0
2014 04 26 21       11.0
2014 04 26 22       14.0
2014 04 26 23       17.0
2014 04 27 00       12.0
2014 04 27 01       10.0
2014 04 27 02        7.0
2014 04 27 03        6.0
2014 04 27 04    -9999.0
2014 04 27 05        5.0
2014 04 27 06        6.0
2014 04 27 07        8.0
2014 04 27 08       10.0
2014 04 27 09        7.0
2014 04 27 10        7.0
2014 04 27 11        7.0
2014 04 27 12        5.0
2014 04 27 13        4.0
2014 04 27 14        6.0
2014 04 27 15       10.0
2014 04 27 16       10.0
2014 04 27 17        9.0
2014 04 27 18        9.0
2014 04 27 19       11.0
2014 04 27 20       11.0
2014 04 27 21        9.0
2014 04 27 22        7.0
2014 04 27 23        6.0
2014 04 28 00        5.0
2014 04 28 01        4.0
2014 04 28 02        4.0
2014 04 28 03        4.0
2014 04 28 04    -9999.0
2014 04 28 05        4.0
2014 04 28 06        7.0
2014 04 28 07       13.0
2014 04 28 08       18.0
2014 04 28 09       15.0
2014 04 28 10       11.0
2014 04 28 11       12.0
2014 04 28 12       14.0
2014 04 28 13       16.0
2014 04 28 14       14.0
2014 04 28 15       14.0
2014 04 28 16       18.0
2014 04 28 17       18.0
2014 04 28 18       20.0
2014 04 28 19       21.0
2014 04 28 20       20.0
2014 04 28 21       15.0
2014 04 28 22       11.0
2014 04 28 23        7.0
2014 04 29 00        7.0
2014 04 29 01        6.0
2014 04 29 02        5.0
2014 04 29 03        3.0
2014 04 29 04    -9999.0
2014 04 29 05        4.0
2014 04 29 06       11.0
2014 04 29 07       17.0
2014 04 29 08       19.0
2014 04 29 09       15.0
2014 04 29 10       15.0
2014 04 29 11       17.0
2014 04 29 12       16.0
2014 04 29 13       14.0
2014 04 29 14       15.0
2014 04 29 15       10.0
2014 04 29 16        9.0
2014 04 29 17        8.0
2014 04 29 18       10.0
2014 04 29 19       11.0
2014 04 29 20       33.0
2014 04 29 21       30.0
2014 04 29 22       12.0
2014 04 29 23       11.0
2014 04 30 00        8.0
2014 04 30 01        6.0
2014 04 30 02        5.0
2014 04 30 03        4.0
2014 04 30 04    -9999.0
2014 04 30 05        7.0
2014 04 30 06       12.0
2014 04 30 07       19.0
2014 04 30 08       18.0
2014 04 30 09       12.0
2014 04 30 10       11.0
2014 04 30 11        9.0
2014 04 30 12       11.0
2014 04 30 13       13.0
2014 04 30 14        9.0
2014 04 30 15       11.0
2014 04 30 16        9.0
2014 04 30 17       15.0
2014 04 30 18       18.0
2014 04 30 19       20.0
2014 04 30 20       21.0
2014 04 30 21       22.0
2014 04 30 22       21.0
2014 04 30 23       15.0
2014 05 01 00       11.0
2014 05 01 01        8.0
2014 05 01 02        6.0
2014 05 01 03        5.0
2014 05 01 04    -9999.0
2014 05 01 05        5.0
2014 05 01 06        5.0
2014 05 01 07        7.0
2014 05 01 08        6.0
2014 05 01 09        6.0
2014 05 01 10        7.0
2014 05 01 11        8.0
2014 05 01 12        7.0
2014 05 01 13        4.0
2014 05 01 14        4.0
2014 05 01 15        5.0
2014 05 01 16        5.0
2014 05 01 17        6.0
2014 05 01 18        5.0
2014 05 01 19        9.0
2014 05 01 20       16.0
2014 05 01 21       17.0
2014 05 01 22       22.0
2014 05 01 23       13.0
2014 05 02 00        9.0
2014 05 02 01        6.0
2014 05 02 02        7.0
2014 05 02 03        5.0
2014 05 02 04    -9999.0
2014 05 02 05        6.0
2014 05 02 06       10.0
2014 05 02 07       15.0
2014 05 02 08       20.0
2014 05 02 09       16.0
2014 05 02 10       10.0
2014 05 02 11        8.0
2014 05 02 12       11.0
2014 05 02 13       16.0
2014 05 02 14       15.0
2014 05 02 15       12.0
2014 05 02 16       16.0
2014 05 02 17       15.0
2014 05 02 18       15.0
2014 05 02 19       18.0
2014 05 02 20       17.0
2014 05 02 21       14.0
2014 05 02 22       14.0
2014 05 02 23       15.0
2014 05 03 00       11.0
2014 05 03 01        9.0
2014 05 03 02        7.0
2014 05 03 03        7.0
2014 05 03 04    -9999.0
2014 05 03 05        7.0
2014 05 03 06        7.0
2014 05 03 07        7.0
2014 05 03 08       10.0
2014 05 03 09       11.0
2014 05 03 10        9.0
2014 05 03 11       10.0
2014 05 03 12       11.0
2014 05 03 13       10.0
2014 05 03 14        7.0
2014 05 03 15        6.0
2014 05 03 16        5.0
2014 05 03 17        5.0
2014 05 03 18        5.0
2014 05 03 19        8.0
2014 05 03 20       14.0
2014 05 03 21       10.0
2014 05 03 22       13.0
2014 05 03 23       11.0
2014 05 04 00       11.0
2014 05 04 01        7.0
2014 05 04 02        5.0
2014 05 04 03        3.0
2014 05 04 04    -9999.0
2014 05 04 05        5.0
2014 05 04 06        6.0
2014 05 04 07       10.0
2014 05 04 08        9.0
2014 05 04 09        9.0
2014 05 04 10        8.0
2014 05 04 11        6.0
2014 05 04 12        7.0
2014 05 04 13        6.0
2014 05 04 14        4.0
2014 05 04 15        4.0
2014 05 04 16        4.0
2014 05 04 17        8.0
2014 05 04 18       14.0
2014 05 04 19       11.0
2014 05 04 20       13.0
2014 05 04 21       13.0
2014 05 04 22        8.0
2014 05 04 23       11.0
2014 05 05 00        7.0
2014 05 05 01        4.0
2014 05 05 02        4.0
2014 05 05 03        2.0
2014 05 05 04    -9999.0
2014 05 05 05        5.0
2014 05 05 06       10.0
2014 05 05 07       16.0
2014 05 05 08       24.0
2014 05 05 09       13.0
2014 05 05 10        6.0
2014 05 05 11        4.0
2014 05 05 12        4.0
2014 05 05 13        4.0
2014 05 05 14        5.0
2014 05 05 15        6.0
2014 05 05 16        8.0
2014 05 05 17        8.0
2014 05 05 18       10.0
2014 05 05 19       11.0
2014 05 05 20       13.0
2014 05 05 21       16.0
2014 05 05 22       22.0
2014 05 05 23       11.0
2014 05 06 00        9.0
2014 05 06 01        7.0
2014 05 06 02        6.0
2014 05 06 03        5.0
2014 05 06 04    -9999.0
2014 05 06 05        6.0
2014 05 06 06       11.0
2014 05 06 07       19.0
2014 05 06 08       24.0
2014 05 06 09       14.0
2014 05 06 10       14.0
2014 05 06 11       12.0
2014 05 06 12       11.0
2014 05 06 13        8.0
2014 05 06 14        7.0
2014 05 06 15        7.0
2014 05 06 16        9.0
2014 05 06 17       12.0
2014 05 06 18       19.0
2014 05 06 19       24.0
2014 05 06 20       35.0
2014 05 06 21       30.0
2014 05 06 22       21.0
2014 05 06 23       22.0
2014 05 07 00       11.0
2014 05 07 01        8.0
2014 05 07 02        6.0
2014 05 07 03        5.0
2014 05 07 04    -9999.0
2014 05 07 05        8.0
2014 05 07 06       17.0
2014 05 07 07       30.0
2014 05 07 08       40.0
2014 05 07 09       30.0
2014 05 07 10       16.0
2014 05 07 11       16.0
2014 05 07 12       16.0
2014 05 07 13       16.0
2014 05 07 14       14.0
2014 05 07 15       19.0
2014 05 07 16       22.0
2014 05 07 17       19.0
2014 05 07 18       17.0
2014 05 07 19       24.0
2014 05 07 20       16.0
2014 05 07 21       12.0
2014 05 07 22        5.0
2014 05 07 23        5.0
2014 05 08 00        3.0
2014 05 08 01        2.0
2014 05 08 02        2.0
2014 05 08 03        2.0
2014 05 08 04    -9999.0
2014 05 08 05        6.0
2014 05 08 06       10.0
2014 05 08 07       19.0
2014 05 08 08       21.0
2014 05 08 09       13.0
2014 05 08 10        6.0
2014 05 08 11        7.0
2014 05 08 12        6.0
2014 05 08 13        6.0
2014 05 08 14        5.0
2014 05 08 15        4.0
2014 05 08 16        5.0
2014 05 08 17        7.0
2014 05 08 18        9.0
2014 05 08 19       13.0
2014 05 08 20       16.0
2014 05 08 21       23.0
2014 05 08 22       20.0
2014 05 08 23       12.0
2014 05 09 00       10.0
2014 05 09 01        7.0
2014 05 09 02        5.0
2014 05 09 03        4.0
2014 05 09 04    -9999.0
2014 05 09 05        7.0
2014 05 09 06        9.0
2014 05 09 07       13.0
2014 05 09 08       23.0
2014 05 09 09       12.0
2014 05 09 10       12.0
2014 05 09 11       11.0
2014 05 09 12        9.0
2014 05 09 13        8.0
2014 05 09 14        7.0
2014 05 09 15        7.0
2014 05 09 16        8.0
2014 05 09 17        9.0
2014 05 09 18       11.0
2014 05 09 19       13.0
2014 05 09 20       19.0
2014 05 09 21       24.0
2014 05 09 22       23.0
2014 05 09 23       22.0
2014 05 10 00       16.0
2014 05 10 01       10.0
2014 05 10 02       11.0
2014 05 10 03        5.0
2014 05 10 04    -9999.0
2014 05 10 05        6.0
2014 05 10 06        6.0
2014 05 10 07        9.0
2014 05 10 08       12.0
2014 05 10 09       10.0
2014 05 10 10       12.0
2014 05 10 11        8.0
2014 05 10 12        7.0
2014 05 10 13        6.0
2014 05 10 14        5.0
2014 05 10 15        6.0
2014 05 10 16        6.0
2014 05 10 17        6.0
2014 05 10 18        7.0
2014 05 10 19       13.0
2014 05 10 20       24.0
2014 05 10 21       18.0
2014 05 10 22       15.0
2014 05 10 23        8.0
2014 05 11 00        6.0
2014 05 11 01        4.0
2014 05 11 02        3.0
2014 05 11 03        2.0
2014 05 11 04    -9999.0
2014 05 11 05        2.0
2014 05 11 06        2.0
2014 05 11 07        3.0
2014 05 11 08        5.0
2014 05 11 09        7.0
2014 05 11 10        6.0
2014 05 11 11        7.0
2014 05 11 12        6.0
2014 05 11 13        5.0
2014 05 11 14        4.0
2014 05 11 15        4.0
2014 05 11 16        5.0
2014 05 11 17        5.0
2014 05 11 18        8.0
2014 05 11 19        8.0
2014 05 11 20        7.0
2014 05 11 21        5.0
2014 05 11 22        3.0
2014 05 11 23        3.0
2014 05 12 00        3.0
2014 05 12 01        2.0
2014 05 12 02        2.0
2014 05 12 03        2.0
2014 05 12 04    -9999.0
2014 05 12 05        5.0
2014 05 12 06        9.0
2014 05 12 07       13.0
2014 05 12 08       18.0
2014 05 12 09       16.0
2014 05 12 10       11.0
2014 05 12 11        9.0
2014 05 12 12        6.0
2014 05 12 13        5.0
2014 05 12 14        5.0
2014 05 12 15        5.0
2014 05 12 16        6.0
2014 05 12 17        6.0
2014 05 12 18        8.0
2014 05 12 19       13.0
2014 05 12 20       13.0
2014 05 12 21       11.0
2014 05 12 22       10.0
2014 05 12 23        7.0
2014 05 13 00        2.0
2014 05 13 01        2.0
2014 05 13 02        2.0
2014 05 13 03        2.0
2014 05 13 04    -9999.0
2014 05 13 05        8.0
2014 05 13 06       12.0
2014 05 13 07       14.0
2014 05 13 08       22.0
2014 05 13 09       22.0
2014 05 13 10       18.0
2014 05 13 11       16.0
2014 05 13 12       12.0
2014 05 13 13        9.0
2014 05 13 14       12.0
2014 05 13 15       16.0
2014 05 13 16       13.0
2014 05 13 17       14.0
2014 05 13 18       14.0
2014 05 13 19       11.0
2014 05 13 20       11.0
2014 05 13 21        9.0
2014 05 13 22        9.0
2014 05 13 23        7.0
2014 05 14 00        5.0
2014 05 14 01        6.0
2014 05 14 02        5.0
2014 05 14 03        8.0
2014 05 14 04    -9999.0
2014 05 14 05        6.0
2014 05 14 06        8.0
2014 05 14 07       15.0
2014 05 14 08       15.0
2014 05 14 09       11.0
2014 05 14 10       10.0
2014 05 14 11       10.0
2014 05 14 12       11.0
2014 05 14 13        8.0
2014 05 14 14        6.0
2014 05 14 15        7.0
2014 05 14 16       13.0
2014 05 14 17        8.0
2014 05 14 18        8.0
2014 05 14 19        9.0
2014 05 14 20       14.0
2014 05 14 21       13.0
2014 05 14 22        9.0
2014 05 14 23        9.0
2014 05 15 00        6.0
2014 05 15 01       10.0
2014 05 15 02        7.0
2014 05 15 03        4.0
2014 05 15 04    -9999.0
2014 05 15 05       10.0
2014 05 15 06       11.0
2014 05 15 07       17.0
2014 05 15 08       19.0
2014 05 15 09       11.0
2014 05 15 10        8.0
2014 05 15 11        8.0
2014 05 15 12        5.0
2014 05 15 13        5.0
2014 05 15 14        4.0
2014 05 15 15        4.0
2014 05 15 16        6.0
2014 05 15 17        7.0
2014 05 15 18        6.0
2014 05 15 19        9.0
2014 05 15 20       26.0
2014 05 15 21       21.0
2014 05 15 22       11.0
2014 05 15 23       11.0
2014 05 16 00        7.0
2014 05 16 01        6.0
2014 05 16 02        4.0
2014 05 16 03        4.0
2014 05 16 04    -9999.0
2014 05 16 05        7.0
2014 05 16 06       12.0
2014 05 16 07       15.0
2014 05 16 08       21.0
2014 05 16 09       11.0
2014 05 16 10       11.0
2014 05 16 11       10.0
2014 05 16 12       10.0
2014 05 16 13       10.0
2014 05 16 14       18.0
2014 05 16 15       10.0
2014 05 16 16       11.0
2014 05 16 17       16.0
2014 05 16 18       25.0
2014 05 16 19       19.0
2014 05 16 20       16.0
2014 05 16 21       13.0
2014 05 16 22       12.0
2014 05 16 23       10.0
2014 05 17 00       12.0
2014 05 17 01        7.0
2014 05 17 02        6.0
2014 05 17 03        5.0
2014 05 17 04    -9999.0
2014 05 17 05        4.0
2014 05 17 06        6.0
2014 05 17 07       10.0
2014 05 17 08       13.0
2014 05 17 09       10.0
2014 05 17 10        7.0
2014 05 17 11        4.0
2014 05 17 12        6.0
2014 05 17 13        4.0
2014 05 17 14        4.0
2014 05 17 15        3.0
2014 05 17 16        4.0
2014 05 17 17        5.0
2014 05 17 18        5.0
2014 05 17 19        8.0
2014 05 17 20    -9999.0
2014 05 17 21    -9999.0
2014 05 17 22    -9999.0
2014 05 17 23    -9999.0
2014 05 18 00    -9999.0
2014 05 18 01    -9999.0
2014 05 18 02    -9999.0
2014 05 18 03    -9999.0
2014 05 18 04    -9999.0
2014 05 18 05    -9999.0
2014 05 18 06    -9999.0
2014 05 18 07    -9999.0
2014 05 18 08    -9999.0
2014 05 18 09    -9999.0
2014 05 18 10    -9999.0
2014 05 18 11    -9999.0
2014 05 18 12    -9999.0
2014 05 18 13    -9999.0
2014 05 18 14    -9999.0
2014 05 18 15    -9999.0
2014 05 18 16    -9999.0
2014 05 18 17    -9999.0
2014 05 18 18    -9999.0
2014 05 18 19    -9999.0
2014 05 18 20    -9999.0
2014 05 18 21    -9999.0
2014 05 18 22    -9999.0
2014 05 18 23    -9999.0
2014 05 19 00    -9999.0
2014 05 19 01    -9999.0
2014 05 19 02    -9999.0
2014 05 19 03    -9999.0
2014 05 19 04    -9999.0
2014 05 19 05    -9999.0
2014 05 19 06    -9999.0
2014 05 19 07    -9999.0
2014 05 19 08    -9999.0
2014 05 19 09    -9999.0
2014 05 19 10    -9999.0
2014 05 19 11    -9999.0
2014 05 19 12        5.0
2014 05 19 13        3.0
2014 05 19 14        5.0
2014 05 19 15        4.0
2014 05 19 16        5.0
2014 05 19 17        7.0
2014 05 19 18        7.0
2014 05 19 19       10.0
2014 05 19 20       11.0
2014 05 19 21       11.0
2014 05 19 22       13.0
2014 05 19 23       13.0
2014 05 20 00        9.0
2014 05 20 01        1.0
2014 05 20 02        6.0
2014 05 20 03        6.0
2014 05 20 04    -9999.0
2014 05 20 05        6.0
2014 05 20 06       12.0
2014 05 20 07       19.0
2014 05 20 08       16.0
2014 05 20 09       11.0
2014 05 20 10        6.0
2014 05 20 11        6.0
2014 05 20 12        6.0
2014 05 20 13        5.0
2014 05 20 14        7.0
2014 05 20 15        6.0
2014 05 20 16        6.0
2014 05 20 17        7.0
2014 05 20 18        8.0
2014 05 20 19        9.0
2014 05 20 20       11.0
2014 05 20 21       11.0
2014 05 20 22       13.0
2014 05 20 23       13.0
2014 05 21 00        8.0
2014 05 21 01        5.0
2014 05 21 02        4.0
2014 05 21 03        4.0
2014 05 21 04    -9999.0
2014 05 21 05        5.0
2014 05 21 06        9.0
2014 05 21 07       15.0
2014 05 21 08       19.0
2014 05 21 09       15.0
2014 05 21 10       18.0
2014 05 21 11       10.0
2014 05 21 12        7.0
2014 05 21 13        6.0
2014 05 21 14        5.0
2014 05 21 15        5.0
2014 05 21 16        6.0
