med.orarie NO2 [ug/m3] staz.** S. ROCCO

aaaa mm gg hh        NO2
2014 01 14 17       30.9
2014 01 14 18       32.2
2014 01 14 19       32.1
2014 01 14 20       32.9
2014 01 14 21       31.6
2014 01 14 22       31.0
2014 01 14 23       25.1
2014 01 15 00       25.5
2014 01 15 01       21.7
2014 01 15 02       24.1
2014 01 15 03       24.9
2014 01 15 04       24.6
2014 01 15 05       23.0
2014 01 15 06       21.9
2014 01 15 07       18.4
2014 01 15 08       18.7
2014 01 15 09       15.4
2014 01 15 10       14.1
2014 01 15 11       15.8
2014 01 15 12       16.7
2014 01 15 13       18.3
2014 01 15 14       19.6
2014 01 15 15       20.6
2014 01 15 16       20.9
2014 01 15 17       20.9
2014 01 15 18       25.4
2014 01 15 19       34.6
2014 01 15 20       32.4
2014 01 15 21       28.8
2014 01 15 22       25.4
2014 01 15 23       23.4
2014 01 16 00       22.6
2014 01 16 01       22.7
2014 01 16 02       24.8
2014 01 16 03       24.5
2014 01 16 04       26.5
2014 01 16 05       26.5
2014 01 16 06       24.2
2014 01 16 07       22.2
2014 01 16 08       26.4
2014 01 16 09       28.0
2014 01 16 10       27.3
2014 01 16 11       23.1
2014 01 16 12       21.7
2014 01 16 13       20.6
2014 01 16 14       21.0
2014 01 16 15       22.6
2014 01 16 16       24.5
2014 01 16 17       25.6
2014 01 16 18       25.7
2014 01 16 19       26.2
2014 01 16 20       28.7
2014 01 16 21       32.3
2014 01 16 22       33.0
2014 01 16 23       26.3
2014 01 17 00       21.0
2014 01 17 01       25.8
2014 01 17 02       30.8
2014 01 17 03       26.2
2014 01 17 04       27.5
2014 01 17 05       35.3
2014 01 17 06       35.1
2014 01 17 07       30.3
2014 01 17 08       30.7
2014 01 17 09       28.4
2014 01 17 10       27.0
2014 01 17 11       23.9
2014 01 17 12       25.5
2014 01 17 13       30.0
2014 01 17 14       31.5
2014 01 17 15       33.7
2014 01 17 16       34.4
2014 01 17 17       34.4
2014 01 17 18       34.6
2014 01 17 19       34.3
2014 01 17 20       34.7
2014 01 17 21       34.4
2014 01 17 22       34.5
2014 01 17 23       35.4
2014 01 18 00       35.4
2014 01 18 01       34.8
2014 01 18 02       35.2
2014 01 18 03       35.0
2014 01 18 04       34.0
2014 01 18 05       33.4
2014 01 18 06       33.2
2014 01 18 07       32.3
2014 01 18 08       32.7
2014 01 18 09       32.0
2014 01 18 10       30.5
2014 01 18 11       29.7
2014 01 18 12       30.1
2014 01 18 13       30.6
2014 01 18 14       31.4
2014 01 18 15       31.8
2014 01 18 16       32.1
2014 01 18 17       31.0
2014 01 18 18       30.8
2014 01 18 19       29.7
2014 01 18 20       29.5
2014 01 18 21       27.7
2014 01 18 22       27.1
2014 01 18 23       27.4
2014 01 19 00       27.1
2014 01 19 01       27.0
2014 01 19 02       29.8
2014 01 19 03       30.8
2014 01 19 04       30.4
2014 01 19 05       30.2
2014 01 19 06       29.1
2014 01 19 07       27.2
2014 01 19 08       26.2
2014 01 19 09       24.9
2014 01 19 10       24.1
2014 01 19 11       21.0
2014 01 19 12       21.5
2014 01 19 13       22.3
2014 01 19 14       21.2
2014 01 19 15       21.4
2014 01 19 16       22.7
2014 01 19 17       24.3
2014 01 19 18       26.3
2014 01 19 19       27.7
2014 01 19 20       30.8
2014 01 19 21       31.0
2014 01 19 22       30.1
2014 01 19 23       28.7
2014 01 20 00       29.1
2014 01 20 01       29.8
2014 01 20 02       28.6
2014 01 20 03       27.8
2014 01 20 04       28.6
2014 01 20 05       28.6
2014 01 20 06       28.0
2014 01 20 07       27.6
2014 01 20 08       27.9
2014 01 20 09       26.6
2014 01 20 10       25.6
2014 01 20 11       25.9
2014 01 20 12       26.7
2014 01 20 13       24.9
2014 01 20 14       25.9
2014 01 20 15       24.0
2014 01 20 16       21.2
2014 01 20 17       25.4
2014 01 20 18       31.8
2014 01 20 19       34.2
2014 01 20 20       33.6
2014 01 20 21       30.0
2014 01 20 22       28.8
2014 01 20 23       28.4
2014 01 21 00       28.4
2014 01 21 01       24.6
2014 01 21 02       23.3
2014 01 21 03       25.7
2014 01 21 04       23.3
2014 01 21 05       21.8
2014 01 21 06       25.3
2014 01 21 07       23.6
2014 01 21 08       29.5
2014 01 21 09       26.6
2014 01 21 10       26.3
2014 01 21 11       23.7
2014 01 21 12       21.2
2014 01 21 13       20.0
2014 01 21 14       23.6
2014 01 21 15       25.8
2014 01 21 16       27.0
2014 01 21 17       30.7
2014 01 21 18       31.7
2014 01 21 19       33.2
2014 01 21 20       32.3
2014 01 21 21       30.5
2014 01 21 22       27.4
2014 01 21 23       29.6
2014 01 22 00       33.9
2014 01 22 01       32.0
2014 01 22 02       27.0
2014 01 22 03       21.4
2014 01 22 04       16.5
2014 01 22 05       15.9
2014 01 22 06       15.6
2014 01 22 07       16.8
2014 01 22 08       15.4
2014 01 22 09       15.9
2014 01 22 10       20.4
2014 01 22 11       25.9
2014 01 22 12       28.2
2014 01 22 13       37.1
2014 01 22 14       33.8
2014 01 22 15       40.0
2014 01 22 16       43.1
2014 01 22 17       35.8
2014 01 22 18       39.9
2014 01 22 19       36.7
2014 01 22 20       34.1
2014 01 22 21       43.6
2014 01 22 22       34.6
2014 01 22 23       30.4
2014 01 23 00       26.2
2014 01 23 01       22.2
2014 01 23 02       21.8
2014 01 23 03       18.4
2014 01 23 04       13.7
2014 01 23 05        9.5
2014 01 23 06        9.7
2014 01 23 07       10.8
2014 01 23 08       19.2
2014 01 23 09       28.9
2014 01 23 10       31.9
2014 01 23 11       35.2
2014 01 23 12       32.8
2014 01 23 13       32.7
2014 01 23 14       31.1
2014 01 23 15       21.7
2014 01 23 16       27.2
2014 01 23 17       28.1
2014 01 23 18       39.2
2014 01 23 19       33.9
2014 01 23 20       33.8
2014 01 23 21       31.2
2014 01 23 22       32.0
2014 01 23 23       29.8
2014 01 24 00       26.6
2014 01 24 01       30.0
2014 01 24 02       31.8
2014 01 24 03       33.0
2014 01 24 04       31.9
2014 01 24 05       27.1
2014 01 24 06       26.2
2014 01 24 07       23.4
2014 01 24 08       24.7
2014 01 24 09       28.6
2014 01 24 10       24.0
2014 01 24 11       23.4
2014 01 24 12       22.6
2014 01 24 13       25.5
2014 01 24 14       27.6
2014 01 24 15       23.9
2014 01 24 16       18.7
2014 01 24 17       18.4
2014 01 24 18       27.3
2014 01 24 19       28.9
2014 01 24 20       22.8
2014 01 24 21       31.4
2014 01 24 22       36.5
2014 01 24 23       33.9
2014 01 25 00       22.4
2014 01 25 01       17.4
2014 01 25 02       19.9
2014 01 25 03       33.1
2014 01 25 04       35.6
2014 01 25 05       24.3
2014 01 25 06       18.2
2014 01 25 07       14.4
2014 01 25 08       15.7
2014 01 25 09       19.2
2014 01 25 10       24.0
2014 01 25 11       22.0
2014 01 25 12       18.8
2014 01 25 13       14.4
2014 01 25 14       12.6
2014 01 25 15       12.4
2014 01 25 16       15.1
2014 01 25 17       23.7
2014 01 25 18       36.6
2014 01 25 19       40.3
2014 01 25 20       36.8
2014 01 25 21       33.0
2014 01 25 22       28.3
2014 01 25 23       28.9
2014 01 26 00       25.7
2014 01 26 01       25.4
2014 01 26 02       28.2
2014 01 26 03       25.5
2014 01 26 04       23.8
2014 01 26 05       22.5
2014 01 26 06       22.8
2014 01 26 07       21.1
2014 01 26 08       22.4
2014 01 26 09       22.9
2014 01 26 10       21.0
2014 01 26 11       21.4
2014 01 26 12       21.8
2014 01 26 13       19.9
2014 01 26 14       15.4
2014 01 26 15       13.1
2014 01 26 16        9.8
2014 01 26 17        6.1
2014 01 26 18        9.7
2014 01 26 19       16.7
2014 01 26 20       18.5
2014 01 26 21       25.5
2014 01 26 22       28.0
2014 01 26 23       21.2
2014 01 27 00       22.7
2014 01 27 01       20.9
2014 01 27 02       16.5
2014 01 27 03       17.0
2014 01 27 04       18.1
2014 01 27 05       19.1
2014 01 27 06       22.1
2014 01 27 07       20.3
2014 01 27 08       22.9
2014 01 27 09       24.9
2014 01 27 10       24.8
2014 01 27 11       26.0
2014 01 27 12       23.7
2014 01 27 13       18.5
2014 01 27 14       18.4
2014 01 27 15       22.0
2014 01 27 16       25.0
2014 01 27 17       25.1
2014 01 27 18       23.9
2014 01 27 19       30.3
2014 01 27 20       36.9
2014 01 27 21       30.0
2014 01 27 22       19.9
2014 01 27 23       13.7
2014 01 28 00        9.7
2014 01 28 01        6.6
2014 01 28 02        7.1
2014 01 28 03        7.9
2014 01 28 04        9.9
2014 01 28 05       11.1
2014 01 28 06       10.8
2014 01 28 07       12.5
2014 01 28 08       19.6
2014 01 28 09       24.7
2014 01 28 10       22.9
2014 01 28 11       22.4
2014 01 28 12       24.6
2014 01 28 13       33.5
2014 01 28 14       20.5
2014 01 28 15       17.3
2014 01 28 16       19.2
2014 01 28 17       22.6
2014 01 28 18       22.8
2014 01 28 19       26.6
2014 01 28 20       30.6
2014 01 28 21       40.0
2014 01 28 22       42.7
2014 01 28 23       44.6
2014 01 29 00       43.5
2014 01 29 01       39.7
2014 01 29 02       34.4
2014 01 29 03       25.1
2014 01 29 04       17.4
2014 01 29 05       18.4
2014 01 29 06       16.3
2014 01 29 07       19.1
2014 01 29 08       19.4
2014 01 29 09       33.6
2014 01 29 10       33.3
2014 01 29 11       29.7
2014 01 29 12       27.6
2014 01 29 13       26.6
2014 01 29 14       29.8
2014 01 29 15       24.6
2014 01 29 16       22.5
2014 01 29 17       20.2
2014 01 29 18       22.1
2014 01 29 19       18.4
2014 01 29 20       29.5
2014 01 29 21       31.5
2014 01 29 22       31.1
2014 01 29 23       28.6
2014 01 30 00       17.3
2014 01 30 01       12.6
2014 01 30 02        9.5
2014 01 30 03        8.4
2014 01 30 04        8.0
2014 01 30 05        7.6
2014 01 30 06        8.5
2014 01 30 07        8.7
2014 01 30 08       10.5
2014 01 30 09       11.6
2014 01 30 10       15.7
2014 01 30 11       25.4
2014 01 30 12       26.2
2014 01 30 13       28.2
2014 01 30 14       30.0
2014 01 30 15       30.3
2014 01 30 16       31.0
2014 01 30 17       37.2
2014 01 30 18       39.4
2014 01 30 19       36.8
2014 01 30 20       37.6
2014 01 30 21       41.6
2014 01 30 22       39.6
2014 01 30 23       36.4
2014 01 31 00       38.5
2014 01 31 01       45.3
2014 01 31 02       46.5
2014 01 31 03       46.2
2014 01 31 04       46.3
2014 01 31 05       42.9
2014 01 31 06       37.1
2014 01 31 07       30.2
2014 01 31 08       26.0
2014 01 31 09       24.3
2014 01 31 10       26.2
2014 01 31 11       26.0
2014 01 31 12       26.7
2014 01 31 13       28.5
2014 01 31 14       30.6
2014 01 31 15       29.5
2014 01 31 16       24.3
2014 01 31 17       26.5
2014 01 31 18       26.2
2014 01 31 19       28.5
2014 01 31 20       30.7
2014 01 31 21       26.2
2014 01 31 22       23.0
2014 01 31 23       21.5
2014 02 01 00       17.5
2014 02 01 01       19.1
2014 02 01 02       13.3
2014 02 01 03       11.6
2014 02 01 04       11.6
2014 02 01 05       11.6
2014 02 01 06       10.4
2014 02 01 07       11.1
2014 02 01 08       14.0
2014 02 01 09       14.5
2014 02 01 10       15.6
2014 02 01 11       18.4
2014 02 01 12       20.7
2014 02 01 13       18.9
2014 02 01 14       19.8
2014 02 01 15       21.3
2014 02 01 16       22.4
2014 02 01 17       24.7
2014 02 01 18       27.3
2014 02 01 19       31.3
2014 02 01 20       31.5
2014 02 01 21       31.9
2014 02 01 22       31.5
2014 02 01 23       29.5
2014 02 02 00       26.4
2014 02 02 01       23.7
2014 02 02 02       22.0
2014 02 02 03       21.1
2014 02 02 04       20.7
2014 02 02 05       22.1
2014 02 02 06       24.7
2014 02 02 07       26.2
2014 02 02 08       20.3
2014 02 02 09       15.6
2014 02 02 10       15.5
2014 02 02 11       16.2
2014 02 02 12       16.2
2014 02 02 13       18.7
2014 02 02 14       21.9
2014 02 02 15       18.9
2014 02 02 16       18.9
2014 02 02 17       20.9
2014 02 02 18       24.5
2014 02 02 19       23.8
2014 02 02 20       21.2
2014 02 02 21       24.9
2014 02 02 22       28.6
2014 02 02 23       26.6
2014 02 03 00       18.9
2014 02 03 01        8.6
2014 02 03 02        7.2
2014 02 03 03        7.6
2014 02 03 04        6.7
2014 02 03 05        6.6
2014 02 03 06        7.7
2014 02 03 07        9.0
2014 02 03 08       10.7
2014 02 03 09       11.7
2014 02 03 10       12.4
2014 02 03 11       14.3
