med.orarie NO2 [ug/m3] staz.** OSTELLATO

aaaa mm gg hh        NO2
2014 06 27 15        3.0
2014 06 27 16        3.0
2014 06 27 17        4.0
2014 06 27 18        4.0
2014 06 27 19        4.0
2014 06 27 20        8.0
2014 06 27 21       17.0
2014 06 27 22       22.0
2014 06 27 23       22.0
2014 06 28 00       24.0
2014 06 28 01       20.0
2014 06 28 02       23.0
2014 06 28 03    -9999.0
2014 06 28 04       19.0
2014 06 28 05       25.0
2014 06 28 06       23.0
2014 06 28 07       22.0
2014 06 28 08       17.0
2014 06 28 09       14.0
2014 06 28 10       12.0
2014 06 28 11        9.0
2014 06 28 12        7.0
2014 06 28 13        6.0
2014 06 28 14        7.0
2014 06 28 15        6.0
2014 06 28 16        6.0
2014 06 28 17        5.0
2014 06 28 18        5.0
2014 06 28 19        5.0
2014 06 28 20        8.0
2014 06 28 21       17.0
2014 06 28 22       13.0
2014 06 28 23        4.0
2014 06 29 00       14.0
2014 06 29 01       15.0
2014 06 29 02       21.0
2014 06 29 03    -9999.0
2014 06 29 04       17.0
2014 06 29 05       24.0
2014 06 29 06       21.0
2014 06 29 07       19.0
2014 06 29 08        9.0
2014 06 29 09        4.0
2014 06 29 10        3.0
2014 06 29 11        3.0
2014 06 29 12        4.0
2014 06 29 13        4.0
2014 06 29 14        5.0
2014 06 29 15        4.0
2014 06 29 16        3.0
2014 06 29 17        4.0
2014 06 29 18        7.0
2014 06 29 19        9.0
2014 06 29 20       12.0
2014 06 29 21        7.0
2014 06 29 22        5.0
2014 06 29 23        9.0
2014 06 30 00        3.0
2014 06 30 01        5.0
2014 06 30 02        5.0
2014 06 30 03    -9999.0
2014 06 30 04        8.0
2014 06 30 05        9.0
2014 06 30 06       12.0
2014 06 30 07       12.0
2014 06 30 08       11.0
2014 06 30 09        6.0
2014 06 30 10        5.0
2014 06 30 11        5.0
2014 06 30 12        5.0
2014 06 30 13        4.0
2014 06 30 14        4.0
2014 06 30 15        3.0
2014 06 30 16        3.0
2014 06 30 17        3.0
2014 06 30 18        3.0
2014 06 30 19        3.0
2014 06 30 20        5.0
2014 06 30 21       10.0
2014 06 30 22       10.0
2014 06 30 23       11.0
2014 07 01 00       11.0
2014 07 01 01       13.0
2014 07 01 02       13.0
2014 07 01 03    -9999.0
2014 07 01 04       12.0
2014 07 01 05        7.0
2014 07 01 06        6.0
2014 07 01 07        6.0
2014 07 01 08        5.0
2014 07 01 09        3.0
2014 07 01 10        2.0
2014 07 01 11        2.0
2014 07 01 12        2.0
2014 07 01 13        3.0
2014 07 01 14        3.0
2014 07 01 15        3.0
2014 07 01 16        3.0
2014 07 01 17        3.0
2014 07 01 18        3.0
2014 07 01 19        4.0
2014 07 01 20        5.0
2014 07 01 21        9.0
2014 07 01 22        9.0
2014 07 01 23        8.0
2014 07 02 00        8.0
2014 07 02 01        9.0
2014 07 02 02        8.0
2014 07 02 03    -9999.0
2014 07 02 04        9.0
2014 07 02 05        9.0
2014 07 02 06       16.0
2014 07 02 07       15.0
2014 07 02 08       13.0
2014 07 02 09        8.0
2014 07 02 10       14.0
2014 07 02 11        6.0
2014 07 02 12        7.0
2014 07 02 13        8.0
2014 07 02 14        9.0
2014 07 02 15        3.0
2014 07 02 16        4.0
2014 07 02 17        5.0
2014 07 02 18        5.0
2014 07 02 19        6.0
2014 07 02 20        5.0
2014 07 02 21        8.0
2014 07 02 22       12.0
2014 07 02 23       16.0
2014 07 03 00       12.0
2014 07 03 01       12.0
2014 07 03 02       12.0
2014 07 03 03    -9999.0
2014 07 03 04       17.0
2014 07 03 05       17.0
2014 07 03 06       18.0
2014 07 03 07       18.0
2014 07 03 08       12.0
2014 07 03 09    -9999.0
2014 07 03 10        4.0
2014 07 03 11        4.0
2014 07 03 12        3.0
2014 07 03 13        2.0
2014 07 03 14        3.0
2014 07 03 15        3.0
2014 07 03 16        3.0
2014 07 03 17        4.0
2014 07 03 18        7.0
2014 07 03 19        4.0
2014 07 03 20        7.0
2014 07 03 21       12.0
2014 07 03 22       19.0
2014 07 03 23       25.0
2014 07 04 00       21.0
2014 07 04 01       16.0
2014 07 04 02       20.0
2014 07 04 03    -9999.0
2014 07 04 04       16.0
2014 07 04 05       25.0
2014 07 04 06       26.0
2014 07 04 07       17.0
2014 07 04 08       14.0
2014 07 04 09       12.0
2014 07 04 10        8.0
2014 07 04 11        6.0
2014 07 04 12        5.0
2014 07 04 13        5.0
2014 07 04 14        4.0
2014 07 04 15        4.0
2014 07 04 16        4.0
2014 07 04 17        4.0
2014 07 04 18        4.0
2014 07 04 19        8.0
2014 07 04 20       14.0
2014 07 04 21       20.0
2014 07 04 22       23.0
2014 07 04 23       17.0
2014 07 05 00       20.0
2014 07 05 01       25.0
2014 07 05 02       32.0
2014 07 05 03    -9999.0
2014 07 05 04       23.0
2014 07 05 05       21.0
2014 07 05 06       18.0
2014 07 05 07       19.0
2014 07 05 08       18.0
2014 07 05 09       17.0
2014 07 05 10       12.0
2014 07 05 11       10.0
2014 07 05 12        9.0
2014 07 05 13        9.0
2014 07 05 14        8.0
2014 07 05 15        8.0
2014 07 05 16        8.0
2014 07 05 17        8.0
2014 07 05 18        7.0
2014 07 05 19        9.0
2014 07 05 20       13.0
2014 07 05 21       12.0
2014 07 05 22        6.0
2014 07 05 23        7.0
2014 07 06 00        8.0
2014 07 06 01    -9999.0
2014 07 06 02    -9999.0
2014 07 06 03    -9999.0
2014 07 06 04    -9999.0
2014 07 06 05    -9999.0
2014 07 06 06    -9999.0
2014 07 06 07    -9999.0
2014 07 06 08    -9999.0
2014 07 06 09    -9999.0
2014 07 06 10    -9999.0
2014 07 06 11    -9999.0
2014 07 06 12    -9999.0
2014 07 06 13    -9999.0
2014 07 06 14    -9999.0
2014 07 06 15    -9999.0
2014 07 06 16    -9999.0
2014 07 06 17    -9999.0
2014 07 06 18    -9999.0
2014 07 06 19    -9999.0
2014 07 06 20    -9999.0
2014 07 06 21    -9999.0
2014 07 06 22    -9999.0
2014 07 06 23    -9999.0
2014 07 07 00    -9999.0
2014 07 07 01    -9999.0
2014 07 07 02    -9999.0
2014 07 07 03    -9999.0
2014 07 07 04    -9999.0
2014 07 07 05    -9999.0
2014 07 07 06    -9999.0
2014 07 07 07    -9999.0
2014 07 07 08    -9999.0
2014 07 07 09    -9999.0
2014 07 07 10    -9999.0
2014 07 07 11    -9999.0
2014 07 07 12    -9999.0
2014 07 07 13    -9999.0
2014 07 07 14        7.0
2014 07 07 15        5.0
2014 07 07 16        6.0
2014 07 07 17        5.0
2014 07 07 18        5.0
2014 07 07 19        9.0
2014 07 07 20       10.0
2014 07 07 21       10.0
2014 07 07 22        7.0
2014 07 07 23        8.0
2014 07 08 00        7.0
2014 07 08 01       10.0
2014 07 08 02       11.0
2014 07 08 03    -9999.0
2014 07 08 04        9.0
2014 07 08 05        8.0
2014 07 08 06        9.0
2014 07 08 07       10.0
2014 07 08 08        9.0
2014 07 08 09    -9999.0
2014 07 08 10        4.0
2014 07 08 11        4.0
2014 07 08 12        4.0
2014 07 08 13        4.0
2014 07 08 14        4.0
2014 07 08 15        3.0
2014 07 08 16        4.0
2014 07 08 17        3.0
2014 07 08 18        2.0
2014 07 08 19        6.0
2014 07 08 20        7.0
2014 07 08 21        9.0
2014 07 08 22        9.0
2014 07 08 23        7.0
2014 07 09 00        8.0
2014 07 09 01        8.0
2014 07 09 02        8.0
2014 07 09 03    -9999.0
2014 07 09 04        6.0
2014 07 09 05        7.0
2014 07 09 06       10.0
2014 07 09 07       10.0
2014 07 09 08       10.0
2014 07 09 09       10.0
2014 07 09 10        9.0
2014 07 09 11        6.0
2014 07 09 12        5.0
2014 07 09 13        4.0
2014 07 09 14        3.0
2014 07 09 15        2.0
2014 07 09 16        5.0
2014 07 09 17        5.0
2014 07 09 18        6.0
2014 07 09 19        7.0
2014 07 09 20        7.0
2014 07 09 21        5.0
2014 07 09 22        6.0
2014 07 09 23        5.0
2014 07 10 00        6.0
2014 07 10 01        6.0
2014 07 10 02        5.0
2014 07 10 03    -9999.0
2014 07 10 04        7.0
2014 07 10 05        7.0
2014 07 10 06        6.0
2014 07 10 07        6.0
2014 07 10 08        6.0
2014 07 10 09       10.0
2014 07 10 10        8.0
2014 07 10 11        4.0
2014 07 10 12        5.0
2014 07 10 13        6.0
2014 07 10 14        3.0
2014 07 10 15        4.0
2014 07 10 16        5.0
2014 07 10 17        4.0
2014 07 10 18        4.0
2014 07 10 19        5.0
2014 07 10 20        8.0
2014 07 10 21        9.0
2014 07 10 22       10.0
2014 07 10 23       11.0
2014 07 11 00        9.0
2014 07 11 01        8.0
2014 07 11 02       10.0
2014 07 11 03    -9999.0
2014 07 11 04       11.0
2014 07 11 05       13.0
2014 07 11 06       14.0
2014 07 11 07       13.0
2014 07 11 08       11.0
2014 07 11 09        8.0
2014 07 11 10        4.0
2014 07 11 11        3.0
2014 07 11 12        3.0
2014 07 11 13        5.0
2014 07 11 14        5.0
2014 07 11 15        4.0
2014 07 11 16        3.0
2014 07 11 17        4.0
2014 07 11 18        4.0
2014 07 11 19        4.0
2014 07 11 20        7.0
2014 07 11 21        9.0
2014 07 11 22       11.0
2014 07 11 23       11.0
2014 07 12 00       12.0
2014 07 12 01       14.0
2014 07 12 02       15.0
2014 07 12 03    -9999.0
2014 07 12 04       16.0
2014 07 12 05       19.0
2014 07 12 06       17.0
2014 07 12 07       16.0
2014 07 12 08       13.0
2014 07 12 09        9.0
2014 07 12 10        7.0
2014 07 12 11        5.0
2014 07 12 12        5.0
2014 07 12 13        5.0
2014 07 12 14        4.0
2014 07 12 15        4.0
2014 07 12 16        4.0
2014 07 12 17        8.0
2014 07 12 18        8.0
2014 07 12 19        7.0
2014 07 12 20        6.0
2014 07 12 21        4.0
2014 07 12 22        5.0
2014 07 12 23        6.0
2014 07 13 00        5.0
2014 07 13 01        6.0
2014 07 13 02        8.0
2014 07 13 03    -9999.0
2014 07 13 04        7.0
2014 07 13 05        7.0
2014 07 13 06        7.0
2014 07 13 07        7.0
2014 07 13 08        7.0
2014 07 13 09        6.0
2014 07 13 10        6.0
2014 07 13 11        4.0
2014 07 13 12        3.0
2014 07 13 13        2.0
2014 07 13 14        1.0
2014 07 13 15        1.0
2014 07 13 16        1.0
2014 07 13 17        2.0
2014 07 13 18        3.0
2014 07 13 19        3.0
2014 07 13 20        5.0
2014 07 13 21        7.0
2014 07 13 22       11.0
2014 07 13 23       14.0
2014 07 14 00       13.0
2014 07 14 01       10.0
2014 07 14 02        9.0
2014 07 14 03    -9999.0
2014 07 14 04       10.0
2014 07 14 05        6.0
2014 07 14 06        5.0
2014 07 14 07        6.0
2014 07 14 08        6.0
2014 07 14 09        6.0
2014 07 14 10        7.0
2014 07 14 11        5.0
2014 07 14 12        6.0
2014 07 14 13        2.0
2014 07 14 14        2.0
2014 07 14 15        2.0
2014 07 14 16        3.0
2014 07 14 17        5.0
2014 07 14 18        5.0
2014 07 14 19        4.0
2014 07 14 20        8.0
2014 07 14 21       12.0
2014 07 14 22       14.0
2014 07 14 23       10.0
2014 07 15 00       11.0
2014 07 15 01       12.0
2014 07 15 02        9.0
2014 07 15 03    -9999.0
2014 07 15 04       13.0
2014 07 15 05       16.0
2014 07 15 06       14.0
2014 07 15 07       13.0
2014 07 15 08       17.0
2014 07 15 09       16.0
2014 07 15 10        7.0
2014 07 15 11        4.0
2014 07 15 12        3.0
2014 07 15 13        2.0
2014 07 15 14        1.0
2014 07 15 15        2.0
2014 07 15 16        1.0
2014 07 15 17        1.0
2014 07 15 18        1.0
2014 07 15 19        2.0
2014 07 15 20        6.0
2014 07 15 21       15.0
2014 07 15 22       18.0
2014 07 15 23       17.0
2014 07 16 00       19.0
2014 07 16 01       18.0
2014 07 16 02       17.0
2014 07 16 03    -9999.0
2014 07 16 04       18.0
2014 07 16 05       18.0
2014 07 16 06       17.0
2014 07 16 07       17.0
2014 07 16 08       13.0
2014 07 16 09       10.0
2014 07 16 10    -9999.0
2014 07 16 11        7.0
2014 07 16 12        3.0
2014 07 16 13        2.0
2014 07 16 14        2.0
2014 07 16 15        1.0
2014 07 16 16        1.0
2014 07 16 17        1.0
2014 07 16 18        1.0
2014 07 16 19        3.0
2014 07 16 20        8.0
2014 07 16 21       27.0
2014 07 16 22       17.0
2014 07 16 23       15.0
2014 07 17 00       14.0
2014 07 17 01       13.0
2014 07 17 02       13.0
2014 07 17 03    -9999.0
2014 07 17 04       12.0
2014 07 17 05       13.0
2014 07 17 06       12.0
2014 07 17 07       13.0
2014 07 17 08       11.0
2014 07 17 09       12.0
2014 07 17 10        9.0
2014 07 17 11        4.0
2014 07 17 12        3.0
2014 07 17 13        2.0
2014 07 17 14        2.0
2014 07 17 15        3.0
2014 07 17 16        3.0
2014 07 17 17        3.0
2014 07 17 18        3.0
2014 07 17 19        5.0
2014 07 17 20       13.0
2014 07 17 21       15.0
2014 07 17 22       17.0
2014 07 17 23       16.0
2014 07 18 00       16.0
2014 07 18 01       10.0
2014 07 18 02        7.0
2014 07 18 03    -9999.0
2014 07 18 04        7.0
2014 07 18 05        9.0
2014 07 18 06       11.0
2014 07 18 07        9.0
2014 07 18 08        9.0
2014 07 18 09       10.0
2014 07 18 10    -9999.0
2014 07 18 11        6.0
2014 07 18 12        4.0
2014 07 18 13        3.0
2014 07 18 14        3.0
2014 07 18 15        3.0
2014 07 18 16        3.0
2014 07 18 17        3.0
2014 07 18 18        3.0
2014 07 18 19        4.0
2014 07 18 20       12.0
2014 07 18 21       26.0
2014 07 18 22       28.0
2014 07 18 23       31.0
2014 07 19 00       37.0
2014 07 19 01       33.0
2014 07 19 02       28.0
2014 07 19 03    -9999.0
2014 07 19 04       41.0
2014 07 19 05       37.0
2014 07 19 06       23.0
2014 07 19 07       20.0
2014 07 19 08       13.0
2014 07 19 09        9.0
2014 07 19 10        6.0
2014 07 19 11        5.0
2014 07 19 12        3.0
2014 07 19 13        3.0
2014 07 19 14        3.0
2014 07 19 15        4.0
2014 07 19 16        4.0
2014 07 19 17        3.0
2014 07 19 18        3.0
2014 07 19 19        6.0
2014 07 19 20       10.0
2014 07 19 21       23.0
2014 07 19 22       14.0
2014 07 19 23       15.0
2014 07 20 00       16.0
2014 07 20 01        9.0
2014 07 20 02       14.0
2014 07 20 03    -9999.0
2014 07 20 04       21.0
2014 07 20 05       20.0
2014 07 20 06       18.0
2014 07 20 07       13.0
2014 07 20 08       13.0
2014 07 20 09       11.0
2014 07 20 10        9.0
2014 07 20 11        7.0
2014 07 20 12        6.0
2014 07 20 13        4.0
2014 07 20 14        3.0
2014 07 20 15        3.0
2014 07 20 16        3.0
2014 07 20 17        3.0
2014 07 20 18        6.0
2014 07 20 19        6.0
2014 07 20 20       10.0
2014 07 20 21       10.0
2014 07 20 22       16.0
2014 07 20 23       20.0
2014 07 21 00       18.0
2014 07 21 01       25.0
2014 07 21 02       19.0
2014 07 21 03    -9999.0
2014 07 21 04        5.0
2014 07 21 05        3.0
2014 07 21 06        3.0
2014 07 21 07        5.0
2014 07 21 08       10.0
2014 07 21 09       11.0
2014 07 21 10        4.0
2014 07 21 11        6.0
2014 07 21 12        7.0
2014 07 21 13        7.0
2014 07 21 14        5.0
2014 07 21 15        4.0
2014 07 21 16        4.0
2014 07 21 17        7.0
2014 07 21 18        9.0
2014 07 21 19        8.0
2014 07 21 20       10.0
2014 07 21 21       11.0
2014 07 21 22        9.0
2014 07 21 23        7.0
2014 07 22 00       10.0
2014 07 22 01        7.0
2014 07 22 02        7.0
2014 07 22 03    -9999.0
2014 07 22 04        8.0
2014 07 22 05        9.0
2014 07 22 06       11.0
2014 07 22 07        9.0
2014 07 22 08        9.0
2014 07 22 09        9.0
2014 07 22 10        9.0
2014 07 22 11        5.0
2014 07 22 12        4.0
2014 07 22 13        4.0
2014 07 22 14        3.0
2014 07 22 15        2.0
2014 07 22 16        2.0
2014 07 22 17        3.0
2014 07 22 18        4.0
2014 07 22 19        5.0
2014 07 22 20        8.0
2014 07 22 21        7.0
2014 07 22 22        9.0
2014 07 22 23       10.0
2014 07 23 00       12.0
2014 07 23 01        7.0
2014 07 23 02        7.0
2014 07 23 03    -9999.0
2014 07 23 04        9.0
2014 07 23 05       10.0
2014 07 23 06       13.0
2014 07 23 07       12.0
2014 07 23 08        4.0
2014 07 23 09        7.0
2014 07 23 10        5.0
2014 07 23 11        3.0
2014 07 23 12        2.0
2014 07 23 13        1.0
2014 07 23 14        2.0
2014 07 23 15        1.0
2014 07 23 16        1.0
2014 07 23 17        1.0
2014 07 23 18        1.0
2014 07 23 19       15.0
2014 07 23 20       15.0
2014 07 23 21       15.0
2014 07 23 22       17.0
2014 07 23 23       13.0
2014 07 24 00       14.0
2014 07 24 01       11.0
2014 07 24 02       12.0
2014 07 24 03    -9999.0
2014 07 24 04        8.0
2014 07 24 05        6.0
2014 07 24 06        6.0
2014 07 24 07        5.0
2014 07 24 08        7.0
2014 07 24 09        8.0
2014 07 24 10       12.0
2014 07 24 11       14.0
2014 07 24 12       13.0
2014 07 24 13       12.0
2014 07 24 14        9.0
2014 07 24 15        8.0
2014 07 24 16       10.0
2014 07 24 17        9.0
2014 07 24 18        9.0
2014 07 24 19        8.0
2014 07 24 20        4.0
2014 07 24 21        4.0
2014 07 24 22        5.0
2014 07 24 23        6.0
2014 07 25 00        8.0
2014 07 25 01        8.0
2014 07 25 02        9.0
2014 07 25 03    -9999.0
2014 07 25 04       13.0
2014 07 25 05       12.0
2014 07 25 06       14.0
2014 07 25 07       10.0
2014 07 25 08        9.0
2014 07 25 09        9.0
2014 07 25 10        7.0
2014 07 25 11        6.0
2014 07 25 12        4.0
2014 07 25 13        4.0
2014 07 25 14        3.0
2014 07 25 15        2.0
2014 07 25 16        2.0
2014 07 25 17        3.0
2014 07 25 18        4.0
2014 07 25 19        5.0
2014 07 25 20        8.0
2014 07 25 21        8.0
2014 07 25 22       12.0
2014 07 25 23       15.0
2014 07 26 00       15.0
2014 07 26 01       12.0
2014 07 26 02       11.0
2014 07 26 03    -9999.0
2014 07 26 04        9.0
2014 07 26 05        8.0
2014 07 26 06        9.0
2014 07 26 07       15.0
2014 07 26 08        9.0
2014 07 26 09        6.0
2014 07 26 10        6.0
2014 07 26 11        6.0
2014 07 26 12        4.0
2014 07 26 13        3.0
2014 07 26 14        3.0
2014 07 26 15        3.0
2014 07 26 16        4.0
2014 07 26 17        7.0
2014 07 26 18        5.0
2014 07 26 19        4.0
2014 07 26 20        6.0
2014 07 26 21        7.0
2014 07 26 22        7.0
2014 07 26 23        7.0
2014 07 27 00        5.0
2014 07 27 01        6.0
2014 07 27 02        4.0
2014 07 27 03    -9999.0
2014 07 27 04        5.0
2014 07 27 05        5.0
2014 07 27 06        5.0
2014 07 27 07        5.0
2014 07 27 08        5.0
2014 07 27 09        4.0
2014 07 27 10        3.0
2014 07 27 11        2.0
2014 07 27 12        2.0
2014 07 27 13        1.0
2014 07 27 14        1.0
2014 07 27 15        0.0
2014 07 27 16        1.0
2014 07 27 17        1.0
2014 07 27 18        1.0
2014 07 27 19        2.0
2014 07 27 20       10.0
2014 07 27 21       12.0
2014 07 27 22        7.0
2014 07 27 23        8.0
2014 07 28 00        8.0
2014 07 28 01       10.0
2014 07 28 02        8.0
2014 07 28 03    -9999.0
2014 07 28 04        9.0
2014 07 28 05       11.0
2014 07 28 06       12.0
2014 07 28 07       15.0
2014 07 28 08       16.0
2014 07 28 09       11.0
2014 07 28 10        6.0
2014 07 28 11        3.0
2014 07 28 12        2.0
2014 07 28 13        2.0
2014 07 28 14        3.0
2014 07 28 15        3.0
2014 07 28 16        3.0
2014 07 28 17        3.0
2014 07 28 18        2.0
2014 07 28 19        4.0
2014 07 28 20        6.0
2014 07 28 21        7.0
2014 07 28 22        5.0
2014 07 28 23        6.0
2014 07 29 00        7.0
2014 07 29 01       10.0
2014 07 29 02        8.0
2014 07 29 03    -9999.0
2014 07 29 04        6.0
2014 07 29 05        6.0
2014 07 29 06        7.0
2014 07 29 07        8.0
2014 07 29 08       11.0
2014 07 29 09       11.0
2014 07 29 10       12.0
2014 07 29 11        8.0
2014 07 29 12        7.0
2014 07 29 13        4.0
2014 07 29 14        3.0
2014 07 29 15        2.0
2014 07 29 16        3.0
2014 07 29 17        7.0
2014 07 29 18        7.0
2014 07 29 19        6.0
2014 07 29 20       10.0
2014 07 29 21        9.0
2014 07 29 22        8.0
2014 07 29 23        9.0
2014 07 30 00       10.0
2014 07 30 01       10.0
2014 07 30 02        9.0
2014 07 30 03    -9999.0
2014 07 30 04        8.0
2014 07 30 05        7.0
2014 07 30 06        4.0
2014 07 30 07        4.0
2014 07 30 08        7.0
2014 07 30 09        8.0
2014 07 30 10       10.0
2014 07 30 11       13.0
2014 07 30 12       12.0
2014 07 30 13        6.0
2014 07 30 14        2.0
2014 07 30 15        4.0
2014 07 30 16        8.0
2014 07 30 17        7.0
2014 07 30 18        8.0
2014 07 30 19        7.0
2014 07 30 20       10.0
2014 07 30 21        8.0
2014 07 30 22        9.0
2014 07 30 23        9.0
2014 07 31 00        7.0
2014 07 31 01        8.0
2014 07 31 02        8.0
2014 07 31 03    -9999.0
2014 07 31 04       12.0
2014 07 31 05       12.0
2014 07 31 06       12.0
2014 07 31 07       13.0
2014 07 31 08       14.0
2014 07 31 09       13.0
2014 07 31 10       11.0
2014 07 31 11       10.0
2014 07 31 12       10.0
2014 07 31 13       10.0
2014 07 31 14        7.0
2014 07 31 15        5.0
2014 07 31 16        4.0
2014 07 31 17        5.0
2014 07 31 18        5.0
2014 07 31 19        8.0
2014 07 31 20        9.0
2014 07 31 21       17.0
2014 07 31 22       12.0
2014 07 31 23       11.0
2014 08 01 00       10.0
2014 08 01 01        9.0
2014 08 01 02        8.0
2014 08 01 03    -9999.0
2014 08 01 04        8.0
2014 08 01 05        9.0
2014 08 01 06       14.0
2014 08 01 07       14.0
2014 08 01 08        7.0
2014 08 01 09        5.0
2014 08 01 10        4.0
2014 08 01 11        3.0
2014 08 01 12        2.0
2014 08 01 13        1.0
2014 08 01 14        1.0
2014 08 01 15        1.0
2014 08 01 16        1.0
2014 08 01 17        2.0
2014 08 01 18        5.0
2014 08 01 19        5.0
2014 08 01 20        6.0
2014 08 01 21       11.0
2014 08 01 22        9.0
2014 08 01 23        6.0
2014 08 02 00       10.0
2014 08 02 01        8.0
2014 08 02 02       14.0
2014 08 02 03    -9999.0
2014 08 02 04        8.0
2014 08 02 05        7.0
2014 08 02 06        7.0
2014 08 02 07        9.0
2014 08 02 08        9.0
2014 08 02 09        5.0
2014 08 02 10        4.0
2014 08 02 11        2.0
2014 08 02 12        2.0
2014 08 02 13        3.0
2014 08 02 14        2.0
2014 08 02 15        3.0
2014 08 02 16        3.0
2014 08 02 17        2.0
2014 08 02 18        2.0
2014 08 02 19        3.0
2014 08 02 20        5.0
2014 08 02 21        5.0
2014 08 02 22        6.0
2014 08 02 23        8.0
2014 08 03 00        7.0
2014 08 03 01        9.0
2014 08 03 02       11.0
2014 08 03 03    -9999.0
2014 08 03 04        8.0
2014 08 03 05        6.0
2014 08 03 06        7.0
2014 08 03 07        9.0
2014 08 03 08        8.0
2014 08 03 09        7.0
2014 08 03 10        5.0
2014 08 03 11        2.0
2014 08 03 12        4.0
2014 08 03 13        1.0
2014 08 03 14        1.0
2014 08 03 15    -9999.0
2014 08 03 16    -9999.0
2014 08 03 17        3.0
2014 08 03 18        4.0
2014 08 03 19        4.0
2014 08 03 20        3.0
2014 08 03 21        2.0
2014 08 03 22        3.0
2014 08 03 23        7.0
2014 08 04 00        8.0
2014 08 04 01        8.0
2014 08 04 02        6.0
2014 08 04 03    -9999.0
2014 08 04 04        6.0
2014 08 04 05        9.0
2014 08 04 06        8.0
2014 08 04 07        9.0
2014 08 04 08        9.0
2014 08 04 09       10.0
2014 08 04 10       10.0
2014 08 04 11        9.0
2014 08 04 12        5.0
2014 08 04 13        2.0
2014 08 04 14        1.0
2014 08 04 15        1.0
2014 08 04 16        1.0
2014 08 04 17        1.0
2014 08 04 18        2.0
2014 08 04 19        6.0
2014 08 04 20        9.0
2014 08 04 21        9.0
2014 08 04 22        7.0
2014 08 04 23        8.0
2014 08 05 00        7.0
2014 08 05 01        5.0
2014 08 05 02        6.0
2014 08 05 03    -9999.0
2014 08 05 04        8.0
2014 08 05 05        7.0
2014 08 05 06        9.0
2014 08 05 07        9.0
2014 08 05 08        2.0
2014 08 05 09        7.0
2014 08 05 10        7.0
2014 08 05 11        7.0
2014 08 05 12        6.0
2014 08 05 13        4.0
2014 08 05 14        3.0
2014 08 05 15        2.0
2014 08 05 16        2.0
2014 08 05 17        2.0
2014 08 05 18        3.0
2014 08 05 19        3.0
2014 08 05 20        6.0
2014 08 05 21       16.0
2014 08 05 22        9.0
2014 08 05 23        9.0
2014 08 06 00       12.0
2014 08 06 01        6.0
2014 08 06 02        7.0
2014 08 06 03    -9999.0
2014 08 06 04       12.0
2014 08 06 05       11.0
2014 08 06 06       13.0
2014 08 06 07       16.0
2014 08 06 08       17.0
2014 08 06 09        8.0
2014 08 06 10        4.0
2014 08 06 11        4.0
2014 08 06 12        3.0
2014 08 06 13        2.0
2014 08 06 14        1.0
2014 08 06 15        2.0
2014 08 06 16        6.0
2014 08 06 17        3.0
2014 08 06 18        8.0
2014 08 06 19        8.0
2014 08 06 20       14.0
2014 08 06 21       19.0
2014 08 06 22       12.0
2014 08 06 23       16.0
2014 08 07 00       16.0
2014 08 07 01       20.0
2014 08 07 02       20.0
2014 08 07 03    -9999.0
2014 08 07 04       17.0
2014 08 07 05       13.0
2014 08 07 06       24.0
2014 08 07 07       24.0
2014 08 07 08       22.0
2014 08 07 09       11.0
2014 08 07 10        7.0
2014 08 07 11        4.0
2014 08 07 12        2.0
2014 08 07 13        2.0
2014 08 07 14        2.0
2014 08 07 15        2.0
2014 08 07 16        3.0
2014 08 07 17        4.0
2014 08 07 18        4.0
2014 08 07 19        3.0
2014 08 07 20        9.0
2014 08 07 21        9.0
2014 08 07 22        9.0
2014 08 07 23       11.0
2014 08 08 00       11.0
2014 08 08 01       12.0
2014 08 08 02       13.0
2014 08 08 03    -9999.0
2014 08 08 04       12.0
2014 08 08 05       15.0
2014 08 08 06       17.0
2014 08 08 07       18.0
2014 08 08 08       18.0
2014 08 08 09       12.0
2014 08 08 10        8.0
2014 08 08 11        4.0
2014 08 08 12        3.0
2014 08 08 13        3.0
2014 08 08 14        3.0
2014 08 08 15        2.0
2014 08 08 16        2.0
2014 08 08 17        2.0
2014 08 08 18        2.0
2014 08 08 19        5.0
2014 08 08 20       10.0
2014 08 08 21       11.0
2014 08 08 22        5.0
2014 08 08 23        4.0
2014 08 09 00        6.0
2014 08 09 01        8.0
2014 08 09 02        8.0
2014 08 09 03    -9999.0
2014 08 09 04       14.0
2014 08 09 05       12.0
2014 08 09 06       12.0
2014 08 09 07       11.0
2014 08 09 08       10.0
2014 08 09 09        9.0
2014 08 09 10        7.0
2014 08 09 11        5.0
2014 08 09 12        3.0
2014 08 09 13        2.0
2014 08 09 14        3.0
2014 08 09 15        2.0
2014 08 09 16        1.0
2014 08 09 17        4.0
2014 08 09 18        7.0
2014 08 09 19        5.0
2014 08 09 20        6.0
2014 08 09 21        8.0
2014 08 09 22        9.0
2014 08 09 23        7.0
2014 08 10 00       10.0
2014 08 10 01       11.0
2014 08 10 02        9.0
2014 08 10 03    -9999.0
2014 08 10 04        9.0
2014 08 10 05        5.0
2014 08 10 06        7.0
2014 08 10 07       12.0
2014 08 10 08       13.0
2014 08 10 09        9.0
2014 08 10 10        8.0
2014 08 10 11        4.0
2014 08 10 12        3.0
2014 08 10 13        3.0
2014 08 10 14        1.0
2014 08 10 15        3.0
2014 08 10 16        2.0
2014 08 10 17        2.0
2014 08 10 18        3.0
