med.orarie NO2 [ug/m3] staz.** CORTE BRUGNATELLA

aaaa mm gg hh        NO2
2014 03 25 11        5.0
2014 03 25 12        5.0
2014 03 25 13        8.0
2014 03 25 14        7.0
2014 03 25 15        6.0
2014 03 25 16    -9999.0
2014 03 25 17    -9999.0
2014 03 25 18    -9999.0
2014 03 25 19        6.0
2014 03 25 20        6.0
2014 03 25 21        4.0
2014 03 25 22        4.0
2014 03 25 23        4.0
2014 03 26 00        4.0
2014 03 26 01        3.0
2014 03 26 02        4.0
2014 03 26 03    -9999.0
2014 03 26 04        6.0
2014 03 26 05        6.0
2014 03 26 06        6.0
2014 03 26 07        6.0
2014 03 26 08        6.0
2014 03 26 09        6.0
2014 03 26 10        5.0
2014 03 26 11        7.0
2014 03 26 12        7.0
2014 03 26 13        7.0
2014 03 26 14        6.0
2014 03 26 15        7.0
2014 03 26 16        9.0
2014 03 26 17        8.0
2014 03 26 18        7.0
2014 03 26 19        4.0
2014 03 26 20        4.0
2014 03 26 21        4.0
2014 03 26 22        3.0
2014 03 26 23        3.0
2014 03 27 00        3.0
2014 03 27 01        4.0
2014 03 27 02        5.0
2014 03 27 03    -9999.0
2014 03 27 04        9.0
2014 03 27 05        9.0
2014 03 27 06        7.0
2014 03 27 07        6.0
2014 03 27 08        6.0
2014 03 27 09        6.0
2014 03 27 10        6.0
2014 03 27 11        7.0
2014 03 27 12        7.0
2014 03 27 13        9.0
2014 03 27 14        8.0
2014 03 27 15        8.0
2014 03 27 16        8.0
2014 03 27 17       10.0
2014 03 27 18       13.0
2014 03 27 19       15.0
2014 03 27 20       15.0
2014 03 27 21       15.0
2014 03 27 22       13.0
2014 03 27 23       11.0
2014 03 28 00       10.0
2014 03 28 01        9.0
2014 03 28 02        8.0
2014 03 28 03    -9999.0
2014 03 28 04        8.0
2014 03 28 05        7.0
2014 03 28 06        6.0
2014 03 28 07        6.0
2014 03 28 08        6.0
2014 03 28 09        6.0
2014 03 28 10        6.0
2014 03 28 11        5.0
2014 03 28 12        5.0
2014 03 28 13        5.0
2014 03 28 14        5.0
2014 03 28 15        5.0
2014 03 28 16        5.0
2014 03 28 17        6.0
2014 03 28 18        7.0
2014 03 28 19        7.0
2014 03 28 20        8.0
2014 03 28 21        8.0
2014 03 28 22        8.0
2014 03 28 23        7.0
2014 03 29 00        6.0
2014 03 29 01        6.0
2014 03 29 02        5.0
2014 03 29 03    -9999.0
2014 03 29 04        7.0
2014 03 29 05        6.0
2014 03 29 06        6.0
2014 03 29 07        5.0
2014 03 29 08        5.0
2014 03 29 09        5.0
2014 03 29 10        5.0
2014 03 29 11        6.0
2014 03 29 12        6.0
2014 03 29 13        7.0
2014 03 29 14        8.0
2014 03 29 15        9.0
2014 03 29 16        9.0
2014 03 29 17        8.0
2014 03 29 18        8.0
2014 03 29 19        9.0
2014 03 29 20        9.0
2014 03 29 21        8.0
2014 03 29 22        8.0
2014 03 29 23        7.0
2014 03 30 00        7.0
2014 03 30 01        7.0
2014 03 30 02        7.0
2014 03 30 03    -9999.0
2014 03 30 04        8.0
2014 03 30 05        7.0
2014 03 30 06        6.0
2014 03 30 07        6.0
2014 03 30 08        7.0
2014 03 30 09        6.0
2014 03 30 10        5.0
2014 03 30 11        5.0
2014 03 30 12        5.0
2014 03 30 13        4.0
2014 03 30 14        5.0
2014 03 30 15        5.0
2014 03 30 16        6.0
2014 03 30 17        7.0
2014 03 30 18        7.0
2014 03 30 19        9.0
2014 03 30 20        9.0
2014 03 30 21        8.0
2014 03 30 22        7.0
2014 03 30 23        6.0
2014 03 31 00        6.0
2014 03 31 01        5.0
2014 03 31 02        5.0
2014 03 31 03    -9999.0
2014 03 31 04        7.0
2014 03 31 05        5.0
2014 03 31 06        5.0
2014 03 31 07        4.0
2014 03 31 08        4.0
2014 03 31 09        3.0
2014 03 31 10        3.0
2014 03 31 11        3.0
2014 03 31 12        2.0
2014 03 31 13        2.0
2014 03 31 14        2.0
2014 03 31 15        6.0
2014 03 31 16        4.0
2014 03 31 17        3.0
2014 03 31 18        3.0
2014 03 31 19        3.0
2014 03 31 20        3.0
2014 03 31 21        2.0
2014 03 31 22        2.0
2014 03 31 23        1.0
2014 04 01 00        2.0
2014 04 01 01        1.0
2014 04 01 02        2.0
2014 04 01 03    -9999.0
2014 04 01 04        3.0
2014 04 01 05        3.0
2014 04 01 06        2.0
2014 04 01 07        2.0
2014 04 01 08        2.0
2014 04 01 09        2.0
2014 04 01 10        2.0
2014 04 01 11        2.0
2014 04 01 12        2.0
2014 04 01 13        2.0
2014 04 01 14        2.0
2014 04 01 15        2.0
2014 04 01 16        2.0
2014 04 01 17        2.0
2014 04 01 18        1.0
2014 04 01 19        1.0
2014 04 01 20        2.0
2014 04 01 21        1.0
2014 04 01 22        2.0
2014 04 01 23        2.0
2014 04 02 00        2.0
2014 04 02 01        2.0
2014 04 02 02        2.0
2014 04 02 03    -9999.0
2014 04 02 04        4.0
2014 04 02 05        3.0
2014 04 02 06        2.0
2014 04 02 07        2.0
2014 04 02 08        2.0
2014 04 02 09        2.0
2014 04 02 10        1.0
2014 04 02 11        2.0
2014 04 02 12        2.0
2014 04 02 13        2.0
2014 04 02 14        2.0
2014 04 02 15        2.0
2014 04 02 16        2.0
2014 04 02 17        2.0
2014 04 02 18        2.0
2014 04 02 19        3.0
2014 04 02 20        3.0
2014 04 02 21        2.0
2014 04 02 22        2.0
2014 04 02 23        2.0
2014 04 03 00        3.0
2014 04 03 01        3.0
2014 04 03 02        3.0
2014 04 03 03    -9999.0
2014 04 03 04        3.0
2014 04 03 05        3.0
2014 04 03 06        4.0
2014 04 03 07        4.0
2014 04 03 08        3.0
2014 04 03 09        3.0
2014 04 03 10        3.0
2014 04 03 11        3.0
2014 04 03 12        3.0
2014 04 03 13        4.0
2014 04 03 14        5.0
2014 04 03 15        5.0
2014 04 03 16        5.0
2014 04 03 17        9.0
2014 04 03 18       12.0
2014 04 03 19       15.0
2014 04 03 20       18.0
2014 04 03 21       16.0
2014 04 03 22       14.0
2014 04 03 23       15.0
2014 04 04 00       17.0
2014 04 04 01       14.0
2014 04 04 02        9.0
2014 04 04 03    -9999.0
2014 04 04 04        7.0
2014 04 04 05        6.0
2014 04 04 06        6.0
2014 04 04 07        5.0
2014 04 04 08        6.0
2014 04 04 09        7.0
2014 04 04 10        8.0
2014 04 04 11        9.0
2014 04 04 12       10.0
2014 04 04 13        9.0
2014 04 04 14        9.0
2014 04 04 15        9.0
2014 04 04 16        9.0
2014 04 04 17        9.0
2014 04 04 18        8.0
2014 04 04 19        8.0
2014 04 04 20        6.0
2014 04 04 21        5.0
2014 04 04 22        5.0
2014 04 04 23        5.0
2014 04 05 00        4.0
2014 04 05 01        4.0
2014 04 05 02        5.0
2014 04 05 03    -9999.0
2014 04 05 04        7.0
2014 04 05 05        7.0
2014 04 05 06        6.0
2014 04 05 07        6.0
2014 04 05 08        6.0
2014 04 05 09        5.0
2014 04 05 10        5.0
2014 04 05 11        5.0
2014 04 05 12        4.0
2014 04 05 13        4.0
2014 04 05 14        4.0
2014 04 05 15        4.0
2014 04 05 16        4.0
2014 04 05 17        4.0
2014 04 05 18        4.0
2014 04 05 19        4.0
2014 04 05 20        4.0
2014 04 05 21        3.0
2014 04 05 22        4.0
2014 04 05 23        3.0
2014 04 06 00        4.0
2014 04 06 01        4.0
2014 04 06 02        4.0
2014 04 06 03    -9999.0
2014 04 06 04        5.0
2014 04 06 05        4.0
2014 04 06 06        4.0
2014 04 06 07        4.0
2014 04 06 08        4.0
2014 04 06 09        4.0
2014 04 06 10        4.0
2014 04 06 11        3.0
2014 04 06 12        3.0
2014 04 06 13        3.0
2014 04 06 14        3.0
2014 04 06 15        3.0
2014 04 06 16        3.0
2014 04 06 17        3.0
2014 04 06 18        4.0
2014 04 06 19        4.0
2014 04 06 20        4.0
2014 04 06 21        4.0
2014 04 06 22        4.0
2014 04 06 23        3.0
2014 04 07 00        2.0
2014 04 07 01        2.0
2014 04 07 02        2.0
2014 04 07 03    -9999.0
2014 04 07 04        3.0
2014 04 07 05        2.0
2014 04 07 06        2.0
2014 04 07 07        2.0
2014 04 07 08        2.0
2014 04 07 09        4.0
2014 04 07 10        3.0
2014 04 07 11        3.0
2014 04 07 12        3.0
2014 04 07 13        3.0
2014 04 07 14        4.0
2014 04 07 15        5.0
2014 04 07 16        4.0
2014 04 07 17        5.0
2014 04 07 18        6.0
2014 04 07 19        6.0
2014 04 07 20        3.0
2014 04 07 21        2.0
2014 04 07 22        2.0
2014 04 07 23        2.0
2014 04 08 00        2.0
2014 04 08 01        2.0
2014 04 08 02        2.0
2014 04 08 03    -9999.0
2014 04 08 04        3.0
2014 04 08 05        3.0
2014 04 08 06        2.0
2014 04 08 07        3.0
2014 04 08 08        3.0
2014 04 08 09        3.0
2014 04 08 10        3.0
2014 04 08 11        3.0
2014 04 08 12        3.0
2014 04 08 13        3.0
2014 04 08 14        3.0
2014 04 08 15        2.0
2014 04 08 16        3.0
2014 04 08 17        2.0
2014 04 08 18        2.0
2014 04 08 19        2.0
2014 04 08 20        2.0
2014 04 08 21        2.0
2014 04 08 22        2.0
2014 04 08 23        2.0
2014 04 09 00        2.0
2014 04 09 01        2.0
2014 04 09 02        2.0
2014 04 09 03    -9999.0
2014 04 09 04        3.0
2014 04 09 05        3.0
2014 04 09 06        3.0
2014 04 09 07        3.0
2014 04 09 08        4.0
2014 04 09 09        4.0
2014 04 09 10    -9999.0
2014 04 09 11    -9999.0
2014 04 09 12        7.0
2014 04 09 13        6.0
2014 04 09 14        5.0
2014 04 09 15        4.0
2014 04 09 16        4.0
2014 04 09 17        4.0
2014 04 09 18        3.0
2014 04 09 19        4.0
2014 04 09 20        4.0
2014 04 09 21        3.0
2014 04 09 22        3.0
2014 04 09 23        3.0
2014 04 10 00        3.0
2014 04 10 01        3.0
2014 04 10 02        3.0
2014 04 10 03    -9999.0
2014 04 10 04        5.0
2014 04 10 05        5.0
2014 04 10 06        5.0
2014 04 10 07        5.0
2014 04 10 08        5.0
2014 04 10 09        5.0
2014 04 10 10        5.0
2014 04 10 11        5.0
2014 04 10 12        5.0
2014 04 10 13        5.0
2014 04 10 14        5.0
2014 04 10 15        6.0
2014 04 10 16        5.0
2014 04 10 17        5.0
2014 04 10 18        5.0
2014 04 10 19        4.0
2014 04 10 20        4.0
2014 04 10 21        3.0
2014 04 10 22        3.0
2014 04 10 23        2.0
2014 04 11 00        2.0
2014 04 11 01        2.0
2014 04 11 02        1.0
2014 04 11 03    -9999.0
2014 04 11 04        3.0
2014 04 11 05        2.0
2014 04 11 06        2.0
2014 04 11 07        2.0
2014 04 11 08        3.0
2014 04 11 09        4.0
2014 04 11 10        5.0
2014 04 11 11        6.0
2014 04 11 12        5.0
2014 04 11 13        6.0
2014 04 11 14        7.0
2014 04 11 15        7.0
2014 04 11 16        7.0
2014 04 11 17        8.0
2014 04 11 18       10.0
2014 04 11 19       11.0
2014 04 11 20       12.0
2014 04 11 21       12.0
2014 04 11 22       10.0
2014 04 11 23        7.0
2014 04 12 00        6.0
2014 04 12 01        7.0
2014 04 12 02        7.0
2014 04 12 03    -9999.0
2014 04 12 04        7.0
2014 04 12 05        6.0
2014 04 12 06        5.0
2014 04 12 07        5.0
2014 04 12 08        6.0
2014 04 12 09        5.0
2014 04 12 10        6.0
2014 04 12 11        6.0
2014 04 12 12        6.0
2014 04 12 13        6.0
2014 04 12 14        7.0
2014 04 12 15        6.0
2014 04 12 16        6.0
2014 04 12 17        7.0
2014 04 12 18        7.0
2014 04 12 19        7.0
2014 04 12 20        8.0
2014 04 12 21        9.0
2014 04 12 22        9.0
2014 04 12 23        8.0
2014 04 13 00        7.0
2014 04 13 01        8.0
2014 04 13 02        8.0
2014 04 13 03    -9999.0
2014 04 13 04        8.0
2014 04 13 05        8.0
2014 04 13 06        8.0
2014 04 13 07        7.0
2014 04 13 08        6.0
2014 04 13 09        5.0
2014 04 13 10        6.0
2014 04 13 11        6.0
2014 04 13 12        6.0
2014 04 13 13        6.0
2014 04 13 14        6.0
2014 04 13 15        6.0
2014 04 13 16        6.0
2014 04 13 17        5.0
2014 04 13 18        6.0
2014 04 13 19        6.0
2014 04 13 20        6.0
2014 04 13 21        7.0
2014 04 13 22        7.0
2014 04 13 23        7.0
2014 04 14 00        5.0
2014 04 14 01        4.0
2014 04 14 02        4.0
2014 04 14 03    -9999.0
2014 04 14 04        5.0
2014 04 14 05        4.0
2014 04 14 06        4.0
2014 04 14 07        4.0
2014 04 14 08        5.0
2014 04 14 09        4.0
2014 04 14 10        4.0
2014 04 14 11        4.0
2014 04 14 12        3.0
2014 04 14 13        4.0
2014 04 14 14        4.0
2014 04 14 15        3.0
2014 04 14 16        3.0
2014 04 14 17        3.0
2014 04 14 18        3.0
2014 04 14 19        3.0
2014 04 14 20        3.0
2014 04 14 21        3.0
2014 04 14 22        3.0
2014 04 14 23        3.0
2014 04 15 00        3.0
2014 04 15 01        3.0
2014 04 15 02        3.0
2014 04 15 03    -9999.0
2014 04 15 04        4.0
2014 04 15 05        4.0
2014 04 15 06        5.0
2014 04 15 07        5.0
2014 04 15 08        5.0
2014 04 15 09        5.0
2014 04 15 10        7.0
2014 04 15 11        8.0
2014 04 15 12        7.0
2014 04 15 13        6.0
2014 04 15 14        6.0
2014 04 15 15        5.0
2014 04 15 16        4.0
2014 04 15 17        3.0
2014 04 15 18        3.0
2014 04 15 19        4.0
2014 04 15 20        4.0
2014 04 15 21        5.0
2014 04 15 22        5.0
2014 04 15 23        5.0
2014 04 16 00        6.0
2014 04 16 01        6.0
2014 04 16 02        6.0
2014 04 16 03    -9999.0
2014 04 16 04        8.0
2014 04 16 05        6.0
2014 04 16 06        5.0
2014 04 16 07        5.0
2014 04 16 08        5.0
2014 04 16 09        4.0
2014 04 16 10        4.0
2014 04 16 11        3.0
2014 04 16 12        3.0
2014 04 16 13        3.0
2014 04 16 14        4.0
2014 04 16 15        4.0
2014 04 16 16        4.0
2014 04 16 17        4.0
2014 04 16 18        4.0
2014 04 16 19        5.0
2014 04 16 20        5.0
2014 04 16 21        4.0
2014 04 16 22        4.0
2014 04 16 23        4.0
2014 04 17 00        4.0
2014 04 17 01        3.0
2014 04 17 02        3.0
2014 04 17 03    -9999.0
2014 04 17 04        5.0
2014 04 17 05        4.0
2014 04 17 06        4.0
2014 04 17 07        4.0
2014 04 17 08        5.0
2014 04 17 09        7.0
2014 04 17 10        6.0
2014 04 17 11        5.0
2014 04 17 12        4.0
2014 04 17 13        4.0
2014 04 17 14        4.0
2014 04 17 15        4.0
2014 04 17 16        3.0
2014 04 17 17        2.0
2014 04 17 18        2.0
2014 04 17 19        3.0
2014 04 17 20        5.0
2014 04 17 21        5.0
2014 04 17 22        4.0
2014 04 17 23        4.0
2014 04 18 00        4.0
2014 04 18 01        3.0
2014 04 18 02        3.0
2014 04 18 03    -9999.0
2014 04 18 04        4.0
2014 04 18 05        4.0
2014 04 18 06        3.0
2014 04 18 07        3.0
2014 04 18 08        4.0
2014 04 18 09        5.0
2014 04 18 10        4.0
2014 04 18 11        3.0
2014 04 18 12        3.0
2014 04 18 13        3.0
2014 04 18 14        3.0
2014 04 18 15        3.0
2014 04 18 16        3.0
2014 04 18 17        3.0
2014 04 18 18        3.0
2014 04 18 19        3.0
2014 04 18 20        3.0
2014 04 18 21        3.0
2014 04 18 22        3.0
2014 04 18 23        3.0
2014 04 19 00        4.0
2014 04 19 01        4.0
2014 04 19 02        3.0
2014 04 19 03    -9999.0
2014 04 19 04        5.0
2014 04 19 05        4.0
2014 04 19 06        5.0
2014 04 19 07        4.0
2014 04 19 08        5.0
2014 04 19 09        6.0
2014 04 19 10        7.0
2014 04 19 11        7.0
2014 04 19 12        6.0
2014 04 19 13        7.0
2014 04 19 14        6.0
2014 04 19 15        6.0
2014 04 19 16        6.0
2014 04 19 17        4.0
2014 04 19 18        5.0
2014 04 19 19        5.0
2014 04 19 20        5.0
2014 04 19 21        5.0
2014 04 19 22        5.0
2014 04 19 23        5.0
2014 04 20 00        5.0
2014 04 20 01        5.0
2014 04 20 02        6.0
2014 04 20 03    -9999.0
2014 04 20 04        7.0
2014 04 20 05        6.0
2014 04 20 06        5.0
2014 04 20 07        5.0
2014 04 20 08        3.0
2014 04 20 09        3.0
2014 04 20 10        3.0
2014 04 20 11        3.0
2014 04 20 12        3.0
2014 04 20 13        3.0
2014 04 20 14        4.0
2014 04 20 15        4.0
2014 04 20 16        4.0
2014 04 20 17        4.0
2014 04 20 18        4.0
2014 04 20 19        5.0
2014 04 20 20        5.0
2014 04 20 21        5.0
2014 04 20 22        5.0
2014 04 20 23        5.0
2014 04 21 00        6.0
2014 04 21 01        5.0
2014 04 21 02        5.0
2014 04 21 03    -9999.0
2014 04 21 04        7.0
2014 04 21 05        7.0
2014 04 21 06        7.0
2014 04 21 07        7.0
2014 04 21 08        6.0
2014 04 21 09        6.0
2014 04 21 10        5.0
2014 04 21 11        5.0
2014 04 21 12        5.0
2014 04 21 13        5.0
2014 04 21 14        5.0
2014 04 21 15        5.0
2014 04 21 16        5.0
2014 04 21 17        5.0
2014 04 21 18        5.0
2014 04 21 19        5.0
2014 04 21 20        5.0
2014 04 21 21        5.0
2014 04 21 22        5.0
2014 04 21 23        5.0
2014 04 22 00        6.0
2014 04 22 01        5.0
2014 04 22 02        5.0
2014 04 22 03    -9999.0
2014 04 22 04        7.0
2014 04 22 05        7.0
2014 04 22 06        6.0
2014 04 22 07        6.0
2014 04 22 08        4.0
2014 04 22 09        4.0
2014 04 22 10        4.0
2014 04 22 11        4.0
2014 04 22 12        4.0
2014 04 22 13        4.0
2014 04 22 14        3.0
2014 04 22 15        3.0
2014 04 22 16        4.0
2014 04 22 17        4.0
2014 04 22 18        4.0
2014 04 22 19        5.0
2014 04 22 20        5.0
2014 04 22 21        5.0
2014 04 22 22        5.0
2014 04 22 23        4.0
2014 04 23 00        4.0
2014 04 23 01        3.0
2014 04 23 02        4.0
2014 04 23 03    -9999.0
2014 04 23 04        5.0
2014 04 23 05        6.0
2014 04 23 06        5.0
2014 04 23 07        5.0
2014 04 23 08        6.0
2014 04 23 09        5.0
2014 04 23 10        5.0
2014 04 23 11        4.0
2014 04 23 12        3.0
2014 04 23 13        3.0
2014 04 23 14        3.0
2014 04 23 15        3.0
2014 04 23 16        3.0
2014 04 23 17        3.0
2014 04 23 18        4.0
2014 04 23 19        6.0
2014 04 23 20        7.0
2014 04 23 21        9.0
2014 04 23 22        8.0
2014 04 23 23        7.0
2014 04 24 00        6.0
2014 04 24 01        5.0
2014 04 24 02        4.0
2014 04 24 03    -9999.0
2014 04 24 04        6.0
2014 04 24 05        5.0
2014 04 24 06        5.0
2014 04 24 07        4.0
2014 04 24 08        4.0
2014 04 24 09        4.0
2014 04 24 10        5.0
2014 04 24 11        7.0
2014 04 24 12        4.0
2014 04 24 13        4.0
2014 04 24 14        5.0
2014 04 24 15        4.0
2014 04 24 16        3.0
2014 04 24 17        3.0
2014 04 24 18        3.0
2014 04 24 19        3.0
2014 04 24 20        3.0
2014 04 24 21        3.0
2014 04 24 22        3.0
2014 04 24 23        3.0
2014 04 25 00        3.0
2014 04 25 01        3.0
2014 04 25 02        3.0
2014 04 25 03    -9999.0
2014 04 25 04        4.0
2014 04 25 05        2.0
2014 04 25 06        2.0
2014 04 25 07        2.0
2014 04 25 08        2.0
2014 04 25 09        2.0
2014 04 25 10        2.0
2014 04 25 11        3.0
2014 04 25 12        3.0
2014 04 25 13        4.0
2014 04 25 14        4.0
2014 04 25 15        4.0
2014 04 25 16        4.0
2014 04 25 17        4.0
2014 04 25 18        3.0
2014 04 25 19        3.0
2014 04 25 20        3.0
2014 04 25 21        3.0
2014 04 25 22        3.0
2014 04 25 23        3.0
2014 04 26 00        2.0
2014 04 26 01        2.0
2014 04 26 02        2.0
2014 04 26 03    -9999.0
2014 04 26 04        4.0
2014 04 26 05        4.0
2014 04 26 06        4.0
2014 04 26 07        4.0
2014 04 26 08        3.0
2014 04 26 09        4.0
2014 04 26 10        4.0
2014 04 26 11        4.0
2014 04 26 12        3.0
2014 04 26 13        3.0
2014 04 26 14        3.0
2014 04 26 15        4.0
2014 04 26 16        3.0
2014 04 26 17        3.0
2014 04 26 18        2.0
2014 04 26 19        2.0
2014 04 26 20        2.0
2014 04 26 21        2.0
2014 04 26 22        2.0
2014 04 26 23        2.0
2014 04 27 00        1.0
2014 04 27 01        1.0
2014 04 27 02        2.0
2014 04 27 03    -9999.0
2014 04 27 04        3.0
2014 04 27 05        2.0
2014 04 27 06        2.0
2014 04 27 07        2.0
2014 04 27 08        2.0
2014 04 27 09        3.0
2014 04 27 10        3.0
2014 04 27 11        3.0
2014 04 27 12        3.0
2014 04 27 13        3.0
2014 04 27 14        3.0
2014 04 27 15        2.0
2014 04 27 16        2.0
2014 04 27 17        2.0
2014 04 27 18        3.0
2014 04 27 19        3.0
2014 04 27 20        4.0
2014 04 27 21        5.0
2014 04 27 22        5.0
2014 04 27 23        5.0
2014 04 28 00        5.0
2014 04 28 01        4.0
2014 04 28 02        3.0
2014 04 28 03    -9999.0
2014 04 28 04        7.0
2014 04 28 05        6.0
2014 04 28 06        5.0
2014 04 28 07        3.0
2014 04 28 08        3.0
2014 04 28 09        3.0
2014 04 28 10        3.0
2014 04 28 11        3.0
2014 04 28 12        2.0
2014 04 28 13        2.0
2014 04 28 14        2.0
2014 04 28 15        2.0
2014 04 28 16        3.0
2014 04 28 17        3.0
2014 04 28 18        3.0
2014 04 28 19        3.0
2014 04 28 20        4.0
2014 04 28 21        4.0
2014 04 28 22        4.0
2014 04 28 23        5.0
2014 04 29 00        5.0
2014 04 29 01        4.0
2014 04 29 02        3.0
2014 04 29 03    -9999.0
2014 04 29 04        6.0
2014 04 29 05        5.0
2014 04 29 06        4.0
2014 04 29 07        3.0
2014 04 29 08        3.0
2014 04 29 09        3.0
2014 04 29 10        3.0
2014 04 29 11        3.0
2014 04 29 12        2.0
2014 04 29 13        2.0
2014 04 29 14        3.0
2014 04 29 15        3.0
2014 04 29 16        3.0
2014 04 29 17        3.0
2014 04 29 18        3.0
2014 04 29 19        4.0
2014 04 29 20        4.0
2014 04 29 21        5.0
2014 04 29 22        5.0
2014 04 29 23        4.0
2014 04 30 00        3.0
2014 04 30 01        2.0
2014 04 30 02        2.0
2014 04 30 03    -9999.0
2014 04 30 04        3.0
2014 04 30 05        2.0
2014 04 30 06        2.0
2014 04 30 07        2.0
2014 04 30 08        2.0
2014 04 30 09        2.0
2014 04 30 10        3.0
2014 04 30 11    -9999.0
2014 04 30 12    -9999.0
2014 04 30 13        6.0
2014 04 30 14        5.0
2014 04 30 15        3.0
2014 04 30 16        4.0
2014 04 30 17        4.0
2014 04 30 18        4.0
2014 04 30 19        4.0
2014 04 30 20        4.0
2014 04 30 21        5.0
2014 04 30 22        5.0
2014 04 30 23        6.0
2014 05 01 00        5.0
2014 05 01 01        5.0
2014 05 01 02        4.0
2014 05 01 03    -9999.0
2014 05 01 04        4.0
2014 05 01 05        3.0
2014 05 01 06        3.0
2014 05 01 07        2.0
2014 05 01 08        3.0
2014 05 01 09        3.0
2014 05 01 10        3.0
2014 05 01 11        3.0
2014 05 01 12        3.0
2014 05 01 13        3.0
2014 05 01 14        2.0
2014 05 01 15        2.0
2014 05 01 16        2.0
2014 05 01 17        2.0
2014 05 01 18        2.0
2014 05 01 19        2.0
2014 05 01 20        2.0
2014 05 01 21        2.0
2014 05 01 22        2.0
2014 05 01 23        3.0
2014 05 02 00        3.0
2014 05 02 01        3.0
2014 05 02 02        2.0
2014 05 02 03    -9999.0
2014 05 02 04        4.0
2014 05 02 05        3.0
2014 05 02 06        3.0
2014 05 02 07        3.0
2014 05 02 08        4.0
2014 05 02 09        3.0
2014 05 02 10        4.0
2014 05 02 11        3.0
2014 05 02 12        4.0
2014 05 02 13        4.0
2014 05 02 14        3.0
2014 05 02 15        4.0
2014 05 02 16        4.0
2014 05 02 17        4.0
2014 05 02 18        3.0
2014 05 02 19        4.0
2014 05 02 20        3.0
2014 05 02 21        3.0
2014 05 02 22        3.0
2014 05 02 23        3.0
2014 05 03 00        2.0
2014 05 03 01        2.0
2014 05 03 02        3.0
2014 05 03 03    -9999.0
2014 05 03 04        5.0
2014 05 03 05        5.0
2014 05 03 06        6.0
2014 05 03 07        6.0
2014 05 03 08        6.0
2014 05 03 09        5.0
2014 05 03 10        4.0
2014 05 03 11        3.0
2014 05 03 12        3.0
2014 05 03 13        4.0
2014 05 03 14        4.0
2014 05 03 15        3.0
2014 05 03 16        3.0
2014 05 03 17        3.0
2014 05 03 18        3.0
2014 05 03 19        3.0
2014 05 03 20        4.0
2014 05 03 21        4.0
2014 05 03 22        4.0
2014 05 03 23        4.0
2014 05 04 00        3.0
2014 05 04 01        4.0
2014 05 04 02        5.0
2014 05 04 03    -9999.0
2014 05 04 04        5.0
2014 05 04 05        6.0
2014 05 04 06        6.0
2014 05 04 07        5.0
2014 05 04 08        5.0
2014 05 04 09        4.0
2014 05 04 10        3.0
2014 05 04 11        3.0
2014 05 04 12        3.0
2014 05 04 13        2.0
2014 05 04 14        2.0
2014 05 04 15        2.0
2014 05 04 16        2.0
2014 05 04 17        2.0
2014 05 04 18        2.0
2014 05 04 19        3.0
2014 05 04 20        3.0
2014 05 04 21        3.0
2014 05 04 22        3.0
2014 05 04 23        3.0
2014 05 05 00        2.0
2014 05 05 01        3.0
2014 05 05 02        2.0
2014 05 05 03    -9999.0
2014 05 05 04        3.0
2014 05 05 05        3.0
2014 05 05 06        2.0
2014 05 05 07        2.0
2014 05 05 08        2.0
2014 05 05 09        3.0
2014 05 05 10        3.0
2014 05 05 11        3.0
2014 05 05 12        3.0
2014 05 05 13        4.0
2014 05 05 14        5.0
2014 05 05 15        6.0
2014 05 05 16        6.0
2014 05 05 17        5.0
2014 05 05 18        6.0
2014 05 05 19        6.0
2014 05 05 20        6.0
2014 05 05 21        3.0
2014 05 05 22        3.0
2014 05 05 23        2.0
2014 05 06 00        2.0
2014 05 06 01        1.0
2014 05 06 02        2.0
2014 05 06 03    -9999.0
2014 05 06 04        3.0
2014 05 06 05        3.0
2014 05 06 06        3.0
2014 05 06 07        3.0
2014 05 06 08        2.0
2014 05 06 09        3.0
2014 05 06 10        2.0
2014 05 06 11        2.0
2014 05 06 12        3.0
2014 05 06 13        4.0
2014 05 06 14        5.0
2014 05 06 15        1.0
2014 05 06 16        1.0
2014 05 06 17        1.0
2014 05 06 18        1.0
2014 05 06 19        1.0
2014 05 06 20        1.0
2014 05 06 21        1.0
2014 05 06 22        1.0
2014 05 06 23        0.0
2014 05 07 00        1.0
2014 05 07 01        0.0
2014 05 07 02        0.0
2014 05 07 03    -9999.0
2014 05 07 04        2.0
2014 05 07 05        1.0
2014 05 07 06        1.0
2014 05 07 07        1.0
2014 05 07 08        2.0
2014 05 07 09        2.0
2014 05 07 10        1.0
2014 05 07 11        1.0
2014 05 07 12        1.0
2014 05 07 13        1.0
2014 05 07 14        1.0
2014 05 07 15        1.0
2014 05 07 16        1.0
2014 05 07 17        1.0
2014 05 07 18        1.0
2014 05 07 19        1.0
2014 05 07 20        2.0
2014 05 07 21        2.0
2014 05 07 22        2.0
2014 05 07 23        2.0
2014 05 08 00        2.0
2014 05 08 01        2.0
2014 05 08 02        1.0
2014 05 08 03    -9999.0
2014 05 08 04        3.0
2014 05 08 05        2.0
2014 05 08 06        2.0
2014 05 08 07        3.0
2014 05 08 08        3.0
2014 05 08 09        3.0
2014 05 08 10        3.0
2014 05 08 11        3.0
2014 05 08 12        3.0
2014 05 08 13        3.0
2014 05 08 14        3.0
2014 05 08 15        3.0
2014 05 08 16        3.0
2014 05 08 17        3.0
2014 05 08 18        4.0
2014 05 08 19        5.0
