med.orarie NO2 [ug/m3] staz.** GHERARDI

aaaa mm gg hh        NO2
2014 01 24 15       23.0
2014 01 24 16       21.0
2014 01 24 17       11.0
2014 01 24 18        8.0
2014 01 24 19        8.0
2014 01 24 20        7.0
2014 01 24 21        7.0
2014 01 24 22       22.0
2014 01 24 23       21.0
2014 01 25 00       23.0
2014 01 25 01       26.0
2014 01 25 02       31.0
2014 01 25 03    -9999.0
2014 01 25 04       30.0
2014 01 25 05       27.0
2014 01 25 06       24.0
2014 01 25 07       23.0
2014 01 25 08       29.0
2014 01 25 09       33.0
2014 01 25 10       31.0
2014 01 25 11       31.0
2014 01 25 12       26.0
2014 01 25 13       17.0
2014 01 25 14       13.0
2014 01 25 15       10.0
2014 01 25 16       10.0
2014 01 25 17       11.0
2014 01 25 18       15.0
2014 01 25 19       21.0
2014 01 25 20       19.0
2014 01 25 21       18.0
2014 01 25 22       19.0
2014 01 25 23       19.0
2014 01 26 00       17.0
2014 01 26 01       21.0
2014 01 26 02       17.0
2014 01 26 03    -9999.0
2014 01 26 04       16.0
2014 01 26 05       14.0
2014 01 26 06       13.0
2014 01 26 07       13.0
2014 01 26 08       25.0
2014 01 26 09       29.0
2014 01 26 10       22.0
2014 01 26 11       17.0
2014 01 26 12       19.0
2014 01 26 13       19.0
2014 01 26 14       17.0
2014 01 26 15       15.0
2014 01 26 16       14.0
2014 01 26 17       14.0
2014 01 26 18       17.0
2014 01 26 19       17.0
2014 01 26 20       18.0
2014 01 26 21       18.0
2014 01 26 22       18.0
2014 01 26 23       17.0
2014 01 27 00       13.0
2014 01 27 01       11.0
2014 01 27 02       11.0
2014 01 27 03    -9999.0
2014 01 27 04       13.0
2014 01 27 05       15.0
2014 01 27 06       11.0
2014 01 27 07       11.0
2014 01 27 08       16.0
2014 01 27 09       14.0
2014 01 27 10       13.0
2014 01 27 11       12.0
2014 01 27 12       12.0
2014 01 27 13       13.0
2014 01 27 14       14.0
2014 01 27 15       16.0
2014 01 27 16       17.0
2014 01 27 17       17.0
2014 01 27 18       21.0
2014 01 27 19       21.0
2014 01 27 20       12.0
2014 01 27 21        9.0
2014 01 27 22        9.0
2014 01 27 23        4.0
2014 01 28 00        4.0
2014 01 28 01        3.0
2014 01 28 02        3.0
2014 01 28 03    -9999.0
2014 01 28 04        5.0
2014 01 28 05        5.0
2014 01 28 06        6.0
