med.orarie NO2 [ug/m3] staz.** SAN CLEMENTE

aaaa mm gg hh        NO2
2014 04 02 05        7.0
2014 04 02 06       10.0
2014 04 02 07        9.0
2014 04 02 08        8.0
2014 04 02 09        6.0
2014 04 02 10        5.0
2014 04 02 11        4.0
2014 04 02 12        4.0
2014 04 02 13        4.0
2014 04 02 14        4.0
2014 04 02 15        5.0
2014 04 02 16        7.0
2014 04 02 17       13.0
2014 04 02 18       22.0
2014 04 02 19       27.0
2014 04 02 20       28.0
2014 04 02 21       16.0
2014 04 02 22       24.0
2014 04 02 23       23.0
2014 04 03 00       23.0
2014 04 03 01       22.0
2014 04 03 02       21.0
2014 04 03 03       18.0
2014 04 03 04       19.0
2014 04 03 05       17.0
2014 04 03 06       13.0
2014 04 03 07       15.0
2014 04 03 08       13.0
2014 04 03 09       17.0
2014 04 03 10       19.0
2014 04 03 11       10.0
2014 04 03 12       13.0
2014 04 03 13       12.0
2014 04 03 14       11.0
2014 04 03 15       13.0
2014 04 03 16       13.0
2014 04 03 17       18.0
2014 04 03 18       29.0
2014 04 03 19       43.0
2014 04 03 20       40.0
2014 04 03 21       41.0
2014 04 03 22       34.0
2014 04 03 23       29.0
2014 04 04 00       29.0
2014 04 04 01       25.0
2014 04 04 02       23.0
2014 04 04 03       24.0
2014 04 04 04       13.0
2014 04 04 05       14.0
2014 04 04 06       13.0
2014 04 04 07       10.0
2014 04 04 08       14.0
2014 04 04 09       19.0
2014 04 04 10       12.0
2014 04 04 11       12.0
2014 04 04 12       12.0
2014 04 04 13        9.0
2014 04 04 14       11.0
2014 04 04 15       10.0
2014 04 04 16        7.0
2014 04 04 17       14.0
2014 04 04 18       17.0
2014 04 04 19       18.0
2014 04 04 20       25.0
2014 04 04 21       23.0
2014 04 04 22       17.0
2014 04 04 23        9.0
2014 04 05 00        7.0
2014 04 05 01        4.0
2014 04 05 02        3.0
2014 04 05 03        2.0
2014 04 05 04        5.0
2014 04 05 05        5.0
2014 04 05 06        4.0
2014 04 05 07        4.0
2014 04 05 08        5.0
2014 04 05 09        2.0
2014 04 05 10        3.0
2014 04 05 11        2.0
2014 04 05 12        3.0
2014 04 05 13        1.0
2014 04 05 14        1.0
2014 04 05 15        1.0
2014 04 05 16        1.0
2014 04 05 17        1.0
2014 04 05 18        2.0
2014 04 05 19        7.0
2014 04 05 20       10.0
2014 04 05 21       10.0
2014 04 05 22        9.0
2014 04 05 23        7.0
2014 04 06 00        6.0
2014 04 06 01        4.0
2014 04 06 02        4.0
2014 04 06 03        4.0
2014 04 06 04        5.0
2014 04 06 05        6.0
2014 04 06 06        6.0
2014 04 06 07        8.0
2014 04 06 08        9.0
2014 04 06 09        9.0
2014 04 06 10        8.0
2014 04 06 11        7.0
2014 04 06 12        5.0
2014 04 06 13        3.0
2014 04 06 14        3.0
2014 04 06 15        3.0
2014 04 06 16        3.0
2014 04 06 17        3.0
2014 04 06 18        6.0
2014 04 06 19       10.0
2014 04 06 20       11.0
2014 04 06 21        9.0
2014 04 06 22        7.0
2014 04 06 23        6.0
2014 04 07 00        5.0
2014 04 07 01        6.0
2014 04 07 02        5.0
2014 04 07 03        6.0
2014 04 07 04        8.0
2014 04 07 05        8.0
2014 04 07 06        8.0
2014 04 07 07       11.0
2014 04 07 08       11.0
2014 04 07 09        8.0
2014 04 07 10        5.0
2014 04 07 11        8.0
2014 04 07 12        5.0
2014 04 07 13        4.0
2014 04 07 14        3.0
2014 04 07 15        2.0
2014 04 07 16        3.0
2014 04 07 17        4.0
2014 04 07 18        7.0
2014 04 07 19       15.0
2014 04 07 20       17.0
2014 04 07 21       10.0
2014 04 07 22        6.0
2014 04 07 23        5.0
2014 04 08 00        6.0
2014 04 08 01        5.0
2014 04 08 02        4.0
2014 04 08 03        3.0
2014 04 08 04        3.0
2014 04 08 05        5.0
2014 04 08 06        6.0
2014 04 08 07       14.0
2014 04 08 08       12.0
2014 04 08 09        7.0
2014 04 08 10        5.0
2014 04 08 11        4.0
2014 04 08 12        3.0
2014 04 08 13        3.0
2014 04 08 14        7.0
2014 04 08 15        7.0
2014 04 08 16        5.0
2014 04 08 17        4.0
2014 04 08 18        4.0
2014 04 08 19        5.0
2014 04 08 20        3.0
2014 04 08 21        2.0
2014 04 08 22        2.0
2014 04 08 23        3.0
2014 04 09 00        4.0
2014 04 09 01        3.0
2014 04 09 02        3.0
2014 04 09 03        4.0
2014 04 09 04        6.0
2014 04 09 05        5.0
2014 04 09 06        6.0
2014 04 09 07       10.0
2014 04 09 08       11.0
2014 04 09 09       11.0
2014 04 09 10        4.0
2014 04 09 11        3.0
2014 04 09 12        2.0
2014 04 09 13        1.0
2014 04 09 14        1.0
2014 04 09 15        2.0
2014 04 09 16        2.0
2014 04 09 17        4.0
2014 04 09 18        5.0
2014 04 09 19        9.0
2014 04 09 20        9.0
2014 04 09 21        7.0
2014 04 09 22        6.0
2014 04 09 23        6.0
2014 04 10 00        5.0
2014 04 10 01        5.0
2014 04 10 02        5.0
2014 04 10 03        5.0
2014 04 10 04        5.0
2014 04 10 05        5.0
2014 04 10 06        6.0
2014 04 10 07        9.0
2014 04 10 08       14.0
2014 04 10 09       10.0
2014 04 10 10        5.0
2014 04 10 11        3.0
2014 04 10 12        2.0
2014 04 10 13        4.0
2014 04 10 14        5.0
2014 04 10 15        5.0
2014 04 10 16        6.0
2014 04 10 17        7.0
2014 04 10 18       12.0
2014 04 10 19       17.0
2014 04 10 20       17.0
2014 04 10 21       12.0
2014 04 10 22        8.0
2014 04 10 23        8.0
2014 04 11 00        9.0
2014 04 11 01        6.0
2014 04 11 02        5.0
2014 04 11 03        5.0
2014 04 11 04        5.0
2014 04 11 05        6.0
2014 04 11 06        8.0
2014 04 11 07       12.0
2014 04 11 08       12.0
2014 04 11 09        9.0
2014 04 11 10        7.0
2014 04 11 11        7.0
2014 04 11 12        6.0
2014 04 11 13        5.0
2014 04 11 14        5.0
2014 04 11 15        6.0
2014 04 11 16        6.0
2014 04 11 17        6.0
2014 04 11 18        9.0
2014 04 11 19       12.0
2014 04 11 20       14.0
2014 04 11 21       14.0
2014 04 11 22       14.0
2014 04 11 23       12.0
2014 04 12 00       10.0
2014 04 12 01        9.0
2014 04 12 02       11.0
2014 04 12 03       11.0
2014 04 12 04       10.0
2014 04 12 05       11.0
2014 04 12 06       13.0
2014 04 12 07       15.0
2014 04 12 08       11.0
2014 04 12 09        8.0
2014 04 12 10        8.0
2014 04 12 11       14.0
2014 04 12 12       10.0
2014 04 12 13        6.0
2014 04 12 14        4.0
2014 04 12 15        5.0
2014 04 12 16        6.0
2014 04 12 17        7.0
2014 04 12 18        7.0
2014 04 12 19       14.0
2014 04 12 20       14.0
2014 04 12 21       12.0
2014 04 12 22       16.0
2014 04 12 23       14.0
2014 04 13 00        9.0
2014 04 13 01        7.0
2014 04 13 02        6.0
2014 04 13 03        5.0
2014 04 13 04        6.0
2014 04 13 05        7.0
2014 04 13 06        8.0
2014 04 13 07        8.0
2014 04 13 08        6.0
2014 04 13 09        6.0
2014 04 13 10        7.0
2014 04 13 11        5.0
2014 04 13 12        3.0
2014 04 13 13        3.0
2014 04 13 14        2.0
2014 04 13 15        2.0
2014 04 13 16        2.0
2014 04 13 17        6.0
2014 04 13 18        6.0
2014 04 13 19        9.0
2014 04 13 20       15.0
2014 04 13 21       16.0
2014 04 13 22       11.0
2014 04 13 23        8.0
2014 04 14 00        6.0
2014 04 14 01        5.0
2014 04 14 02        5.0
2014 04 14 03        5.0
2014 04 14 04        6.0
2014 04 14 05        7.0
2014 04 14 06       10.0
2014 04 14 07       10.0
2014 04 14 08       11.0
2014 04 14 09        7.0
2014 04 14 10        6.0
2014 04 14 11        5.0
2014 04 14 12        4.0
2014 04 14 13        3.0
2014 04 14 14        3.0
2014 04 14 15        5.0
2014 04 14 16        3.0
2014 04 14 17        3.0
2014 04 14 18        4.0
2014 04 14 19        3.0
2014 04 14 20        3.0
2014 04 14 21        2.0
2014 04 14 22        1.0
2014 04 14 23        1.0
2014 04 15 00        1.0
2014 04 15 01        1.0
2014 04 15 02        1.0
2014 04 15 03        3.0
2014 04 15 04        5.0
2014 04 15 05        4.0
2014 04 15 06        5.0
2014 04 15 07        5.0
2014 04 15 08       10.0
2014 04 15 09        5.0
2014 04 15 10        4.0
2014 04 15 11        2.0
2014 04 15 12        1.0
2014 04 15 13        1.0
2014 04 15 14        1.0
2014 04 15 15        1.0
2014 04 15 16        1.0
2014 04 15 17        1.0
2014 04 15 18        2.0
2014 04 15 19        4.0
2014 04 15 20        8.0
2014 04 15 21        8.0
2014 04 15 22        7.0
2014 04 15 23        5.0
2014 04 16 00        5.0
2014 04 16 01        3.0
2014 04 16 02        2.0
2014 04 16 03        2.0
2014 04 16 04        2.0
2014 04 16 05        5.0
2014 04 16 06        7.0
2014 04 16 07        7.0
2014 04 16 08        6.0
2014 04 16 09       10.0
2014 04 16 10        1.0
2014 04 16 11        1.0
2014 04 16 12        1.0
2014 04 16 13        1.0
2014 04 16 14        1.0
2014 04 16 15        1.0
2014 04 16 16        1.0
2014 04 16 17        1.0
2014 04 16 18        2.0
2014 04 16 19        6.0
2014 04 16 20       14.0
2014 04 16 21       13.0
2014 04 16 22       11.0
2014 04 16 23       11.0
2014 04 17 00       10.0
2014 04 17 01        5.0
2014 04 17 02        1.0
2014 04 17 03        1.0
2014 04 17 04        1.0
2014 04 17 05        1.0
2014 04 17 06        2.0
2014 04 17 07        2.0
2014 04 17 08        1.0
2014 04 17 09        1.0
2014 04 17 10        1.0
2014 04 17 11        0.0
2014 04 17 12        0.0
2014 04 17 13        0.0
2014 04 17 14        0.0
2014 04 17 15        2.0
2014 04 17 16        2.0
2014 04 17 17        5.0
2014 04 17 18        9.0
2014 04 17 19       11.0
2014 04 17 20       18.0
2014 04 17 21       12.0
2014 04 17 22       10.0
2014 04 17 23        7.0
2014 04 18 00        9.0
2014 04 18 01        8.0
2014 04 18 02        7.0
2014 04 18 03        6.0
2014 04 18 04        5.0
2014 04 18 05        6.0
2014 04 18 06        6.0
2014 04 18 07        9.0
2014 04 18 08        9.0
2014 04 18 09        4.0
2014 04 18 10        4.0
2014 04 18 11        4.0
2014 04 18 12        5.0
2014 04 18 13        5.0
2014 04 18 14        4.0
2014 04 18 15        5.0
2014 04 18 16        6.0
2014 04 18 17        7.0
2014 04 18 18        9.0
2014 04 18 19       18.0
2014 04 18 20       16.0
2014 04 18 21       12.0
2014 04 18 22        9.0
2014 04 18 23        8.0
2014 04 19 00        8.0
2014 04 19 01        6.0
2014 04 19 02        6.0
2014 04 19 03        4.0
2014 04 19 04        4.0
2014 04 19 05        4.0
2014 04 19 06        3.0
2014 04 19 07        4.0
2014 04 19 08        6.0
2014 04 19 09        5.0
2014 04 19 10        6.0
2014 04 19 11        5.0
2014 04 19 12        4.0
2014 04 19 13        3.0
2014 04 19 14        4.0
2014 04 19 15        5.0
2014 04 19 16        6.0
2014 04 19 17        6.0
2014 04 19 18        9.0
2014 04 19 19        8.0
2014 04 19 20       10.0
2014 04 19 21        7.0
2014 04 19 22        6.0
2014 04 19 23        7.0
2014 04 20 00        7.0
2014 04 20 01        7.0
2014 04 20 02        6.0
2014 04 20 03        6.0
2014 04 20 04        6.0
2014 04 20 05        5.0
2014 04 20 06        6.0
2014 04 20 07        6.0
2014 04 20 08        4.0
2014 04 20 09        4.0
2014 04 20 10        3.0
2014 04 20 11        2.0
2014 04 20 12        2.0
2014 04 20 13        2.0
2014 04 20 14        2.0
2014 04 20 15        2.0
2014 04 20 16        2.0
2014 04 20 17        3.0
2014 04 20 18        4.0
2014 04 20 19        6.0
2014 04 20 20        8.0
2014 04 20 21       10.0
2014 04 20 22        9.0
2014 04 20 23        6.0
2014 04 21 00        6.0
2014 04 21 01        5.0
2014 04 21 02        5.0
2014 04 21 03        5.0
2014 04 21 04        6.0
2014 04 21 05        6.0
2014 04 21 06        5.0
2014 04 21 07        5.0
2014 04 21 08        5.0
2014 04 21 09        5.0
2014 04 21 10        3.0
2014 04 21 11        2.0
2014 04 21 12        2.0
2014 04 21 13        2.0
2014 04 21 14        2.0
2014 04 21 15        1.0
2014 04 21 16        2.0
2014 04 21 17        5.0
2014 04 21 18        7.0
2014 04 21 19        9.0
2014 04 21 20        8.0
2014 04 21 21        9.0
2014 04 21 22       11.0
2014 04 21 23        9.0
2014 04 22 00        7.0
2014 04 22 01        6.0
2014 04 22 02        6.0
2014 04 22 03        6.0
2014 04 22 04        6.0
2014 04 22 05        7.0
2014 04 22 06        8.0
2014 04 22 07        8.0
2014 04 22 08        6.0
2014 04 22 09        8.0
2014 04 22 10       15.0
2014 04 22 11       18.0
2014 04 22 12        7.0
2014 04 22 13        2.0
2014 04 22 14        2.0
2014 04 22 15        3.0
2014 04 22 16        3.0
2014 04 22 17        8.0
2014 04 22 18       12.0
2014 04 22 19       14.0
2014 04 22 20       20.0
2014 04 22 21       19.0
2014 04 22 22       19.0
2014 04 22 23       12.0
2014 04 23 00        8.0
2014 04 23 01        8.0
2014 04 23 02        9.0
2014 04 23 03        9.0
2014 04 23 04       10.0
2014 04 23 05        9.0
2014 04 23 06       10.0
2014 04 23 07       10.0
2014 04 23 08        9.0
2014 04 23 09       10.0
2014 04 23 10       12.0
2014 04 23 11       10.0
2014 04 23 12       11.0
2014 04 23 13       10.0
2014 04 23 14        4.0
2014 04 23 15        4.0
2014 04 23 16        4.0
2014 04 23 17        4.0
2014 04 23 18        5.0
2014 04 23 19       11.0
2014 04 23 20       13.0
2014 04 23 21       13.0
2014 04 23 22       11.0
2014 04 23 23        9.0
2014 04 24 00        7.0
2014 04 24 01        5.0
2014 04 24 02        6.0
2014 04 24 03        5.0
2014 04 24 04        5.0
2014 04 24 05        4.0
2014 04 24 06        6.0
2014 04 24 07       10.0
2014 04 24 08       13.0
2014 04 24 09       13.0
2014 04 24 10       12.0
2014 04 24 11       11.0
2014 04 24 12       10.0
2014 04 24 13        8.0
2014 04 24 14        8.0
2014 04 24 15        2.0
2014 04 24 16        1.0
2014 04 24 17        2.0
2014 04 24 18        4.0
2014 04 24 19        8.0
2014 04 24 20        6.0
2014 04 24 21        5.0
2014 04 24 22        6.0
2014 04 24 23        6.0
2014 04 25 00        6.0
2014 04 25 01        5.0
2014 04 25 02        5.0
2014 04 25 03        5.0
2014 04 25 04        5.0
2014 04 25 05        6.0
2014 04 25 06        7.0
2014 04 25 07        7.0
2014 04 25 08        4.0
2014 04 25 09        5.0
2014 04 25 10        4.0
2014 04 25 11        2.0
2014 04 25 12        2.0
2014 04 25 13        2.0
2014 04 25 14        2.0
2014 04 25 15        2.0
2014 04 25 16        3.0
2014 04 25 17        3.0
2014 04 25 18        4.0
2014 04 25 19        6.0
2014 04 25 20        8.0
2014 04 25 21        8.0
2014 04 25 22       12.0
2014 04 25 23       10.0
2014 04 26 00        9.0
2014 04 26 01        7.0
2014 04 26 02        6.0
2014 04 26 03        6.0
2014 04 26 04       10.0
2014 04 26 05        9.0
2014 04 26 06       10.0
2014 04 26 07       12.0
2014 04 26 08       11.0
2014 04 26 09        7.0
2014 04 26 10        5.0
2014 04 26 11        5.0
2014 04 26 12        4.0
2014 04 26 13        5.0
2014 04 26 14        4.0
2014 04 26 15        3.0
2014 04 26 16        3.0
2014 04 26 17        2.0
2014 04 26 18        2.0
2014 04 26 19        4.0
2014 04 26 20        9.0
2014 04 26 21       13.0
2014 04 26 22       11.0
2014 04 26 23       11.0
2014 04 27 00        8.0
2014 04 27 01        7.0
2014 04 27 02        6.0
2014 04 27 03        5.0
2014 04 27 04        5.0
2014 04 27 05        4.0
2014 04 27 06        6.0
2014 04 27 07        5.0
2014 04 27 08        4.0
2014 04 27 09        4.0
2014 04 27 10        3.0
2014 04 27 11        3.0
2014 04 27 12        3.0
2014 04 27 13        3.0
2014 04 27 14        4.0
2014 04 27 15        4.0
2014 04 27 16        3.0
2014 04 27 17        2.0
2014 04 27 18        3.0
2014 04 27 19        5.0
2014 04 27 20       10.0
2014 04 27 21        9.0
2014 04 27 22        8.0
2014 04 27 23        7.0
2014 04 28 00        6.0
2014 04 28 01        7.0
2014 04 28 02        4.0
2014 04 28 03        5.0
2014 04 28 04        5.0
2014 04 28 05        5.0
2014 04 28 06        5.0
2014 04 28 07        6.0
2014 04 28 08        6.0
2014 04 28 09        6.0
2014 04 28 10        7.0
2014 04 28 11        4.0
2014 04 28 12        3.0
2014 04 28 13        3.0
2014 04 28 14        2.0
2014 04 28 15        2.0
2014 04 28 16        8.0
2014 04 28 17        9.0
2014 04 28 18       11.0
2014 04 28 19       14.0
2014 04 28 20       16.0
2014 04 28 21       12.0
2014 04 28 22       12.0
2014 04 28 23        8.0
2014 04 29 00        6.0
2014 04 29 01        5.0
2014 04 29 02        5.0
2014 04 29 03        4.0
2014 04 29 04        5.0
2014 04 29 05        5.0
2014 04 29 06        4.0
2014 04 29 07        5.0
2014 04 29 08        5.0
2014 04 29 09        5.0
2014 04 29 10        6.0
2014 04 29 11        6.0
2014 04 29 12        6.0
2014 04 29 13        6.0
2014 04 29 14        5.0
2014 04 29 15        5.0
2014 04 29 16        5.0
2014 04 29 17        6.0
2014 04 29 18        7.0
2014 04 29 19       11.0
2014 04 29 20       13.0
2014 04 29 21       11.0
2014 04 29 22        8.0
2014 04 29 23        6.0
2014 04 30 00        4.0
2014 04 30 01        4.0
2014 04 30 02        3.0
2014 04 30 03        4.0
2014 04 30 04        3.0
2014 04 30 05        3.0
2014 04 30 06        3.0
2014 04 30 07        5.0
2014 04 30 08        4.0
2014 04 30 09        4.0
2014 04 30 10        3.0
2014 04 30 11        3.0
2014 04 30 12        4.0
2014 04 30 13        4.0
2014 04 30 14        4.0
2014 04 30 15        4.0
2014 04 30 16        6.0
2014 04 30 17        5.0
2014 04 30 18        6.0
2014 04 30 19        8.0
2014 04 30 20        8.0
2014 04 30 21        4.0
2014 04 30 22        6.0
2014 04 30 23        9.0
2014 05 01 00        7.0
2014 05 01 01        6.0
2014 05 01 02        7.0
2014 05 01 03        7.0
2014 05 01 04        6.0
2014 05 01 05        6.0
2014 05 01 06        4.0
2014 05 01 07        4.0
2014 05 01 08        4.0
2014 05 01 09        5.0
2014 05 01 10        5.0
2014 05 01 11        4.0
2014 05 01 12        3.0
2014 05 01 13        4.0
2014 05 01 14        3.0
2014 05 01 15        2.0
2014 05 01 16        1.0
2014 05 01 17        2.0
2014 05 01 18        3.0
2014 05 01 19        8.0
2014 05 01 20        9.0
2014 05 01 21        8.0
2014 05 01 22        7.0
2014 05 01 23        8.0
2014 05 02 00        6.0
2014 05 02 01        5.0
2014 05 02 02        5.0
2014 05 02 03        5.0
2014 05 02 04        4.0
2014 05 02 05        5.0
2014 05 02 06        4.0
2014 05 02 07        5.0
2014 05 02 08        4.0
2014 05 02 09        4.0
2014 05 02 10        4.0
2014 05 02 11        5.0
2014 05 02 12        6.0
2014 05 02 13        5.0
2014 05 02 14        5.0
2014 05 02 15        5.0
2014 05 02 16        5.0
2014 05 02 17       10.0
2014 05 02 18       10.0
2014 05 02 19       10.0
2014 05 02 20       10.0
2014 05 02 21       13.0
2014 05 02 22       12.0
2014 05 02 23       16.0
2014 05 03 00       15.0
2014 05 03 01       13.0
2014 05 03 02        9.0
2014 05 03 03        6.0
2014 05 03 04        5.0
2014 05 03 05        4.0
2014 05 03 06        3.0
2014 05 03 07        0.0
2014 05 03 08        1.0
2014 05 03 09        3.0
2014 05 03 10        4.0
2014 05 03 11        4.0
2014 05 03 12        2.0
2014 05 03 13        3.0
2014 05 03 14        3.0
2014 05 03 15        3.0
2014 05 03 16        5.0
2014 05 03 17        2.0
2014 05 03 18        1.0
2014 05 03 19        3.0
2014 05 03 20        6.0
2014 05 03 21        8.0
2014 05 03 22        9.0
2014 05 03 23        7.0
2014 05 04 00        6.0
2014 05 04 01        1.0
2014 05 04 02        1.0
2014 05 04 03        2.0
2014 05 04 04        2.0
2014 05 04 05        5.0
2014 05 04 06        5.0
2014 05 04 07        5.0
2014 05 04 08        1.0
2014 05 04 09        2.0
2014 05 04 10        2.0
2014 05 04 11        1.0
2014 05 04 12        1.0
2014 05 04 13        1.0
2014 05 04 14        1.0
2014 05 04 15        2.0
2014 05 04 16        2.0
2014 05 04 17        3.0
2014 05 04 18        5.0
2014 05 04 19        8.0
2014 05 04 20       10.0
2014 05 04 21        9.0
2014 05 04 22        7.0
2014 05 04 23        5.0
2014 05 05 00        5.0
2014 05 05 01        4.0
2014 05 05 02        6.0
2014 05 05 03        5.0
2014 05 05 04        4.0
2014 05 05 05        5.0
2014 05 05 06        5.0
2014 05 05 07        5.0
2014 05 05 08        7.0
2014 05 05 09        3.0
2014 05 05 10        3.0
2014 05 05 11        3.0
2014 05 05 12        2.0
2014 05 05 13        2.0
2014 05 05 14        2.0
2014 05 05 15        1.0
2014 05 05 16        2.0
2014 05 05 17        3.0
2014 05 05 18        6.0
2014 05 05 19       10.0
2014 05 05 20       13.0
2014 05 05 21        8.0
2014 05 05 22        7.0
2014 05 05 23        6.0
2014 05 06 00        6.0
2014 05 06 01        6.0
2014 05 06 02        6.0
2014 05 06 03        6.0
2014 05 06 04        5.0
2014 05 06 05        6.0
2014 05 06 06       12.0
2014 05 06 07       10.0
2014 05 06 08       10.0
2014 05 06 09        7.0
2014 05 06 10       10.0
2014 05 06 11        7.0
2014 05 06 12        9.0
2014 05 06 13        6.0
2014 05 06 14        6.0
2014 05 06 15        5.0
2014 05 06 16        4.0
2014 05 06 17        5.0
2014 05 06 18       10.0
2014 05 06 19       15.0
2014 05 06 20       18.0
2014 05 06 21       12.0
2014 05 06 22       10.0
2014 05 06 23        7.0
2014 05 07 00        4.0
2014 05 07 01        3.0
2014 05 07 02        3.0
2014 05 07 03        3.0
2014 05 07 04        2.0
2014 05 07 05        3.0
2014 05 07 06        3.0
2014 05 07 07        6.0
2014 05 07 08        7.0
2014 05 07 09        5.0
2014 05 07 10        6.0
2014 05 07 11        4.0
2014 05 07 12        4.0
2014 05 07 13        4.0
2014 05 07 14        3.0
2014 05 07 15        3.0
2014 05 07 16        4.0
2014 05 07 17        4.0
2014 05 07 18        6.0
2014 05 07 19        8.0
2014 05 07 20        4.0
2014 05 07 21        4.0
2014 05 07 22        2.0
2014 05 07 23        2.0
2014 05 08 00        1.0
2014 05 08 01        1.0
2014 05 08 02        2.0
2014 05 08 03        2.0
2014 05 08 04        3.0
2014 05 08 05        4.0
2014 05 08 06        5.0
2014 05 08 07        4.0
2014 05 08 08        5.0
2014 05 08 09        5.0
2014 05 08 10        3.0
2014 05 08 11        5.0
2014 05 08 12        3.0
2014 05 08 13        1.0
2014 05 08 14        1.0
2014 05 08 15        1.0
2014 05 08 16        1.0
2014 05 08 17        3.0
2014 05 08 18        5.0
2014 05 08 19       11.0
2014 05 08 20       18.0
2014 05 08 21       15.0
2014 05 08 22        9.0
2014 05 08 23        7.0
2014 05 09 00        6.0
2014 05 09 01        4.0
2014 05 09 02        3.0
2014 05 09 03        4.0
2014 05 09 04        4.0
2014 05 09 05        6.0
2014 05 09 06        7.0
2014 05 09 07       12.0
2014 05 09 08        7.0
2014 05 09 09        6.0
2014 05 09 10        7.0
2014 05 09 11        4.0
2014 05 09 12        6.0
2014 05 09 13        4.0
2014 05 09 14        3.0
2014 05 09 15        7.0
2014 05 09 16        6.0
2014 05 09 17        5.0
2014 05 09 18        9.0
2014 05 09 19       18.0
2014 05 09 20       15.0
2014 05 09 21       10.0
2014 05 09 22        8.0
2014 05 09 23        8.0
2014 05 10 00        6.0
2014 05 10 01        5.0
2014 05 10 02        5.0
2014 05 10 03        5.0
2014 05 10 04        4.0
2014 05 10 05        5.0
2014 05 10 06        5.0
2014 05 10 07    -9999.0
2014 05 10 08        9.0
2014 05 10 09       12.0
2014 05 10 10        8.0
2014 05 10 11        7.0
2014 05 10 12        7.0
2014 05 10 13        3.0
2014 05 10 14        3.0
2014 05 10 15        3.0
2014 05 10 16        3.0
2014 05 10 17        3.0
2014 05 10 18        5.0
2014 05 10 19        8.0
2014 05 10 20       13.0
2014 05 10 21        5.0
2014 05 10 22        4.0
2014 05 10 23        4.0
2014 05 11 00        3.0
2014 05 11 01        2.0
2014 05 11 02        1.0
2014 05 11 03        1.0
2014 05 11 04        0.0
2014 05 11 05        0.0
2014 05 11 06        1.0
2014 05 11 07        1.0
2014 05 11 08        1.0
2014 05 11 09        1.0
2014 05 11 10        1.0
2014 05 11 11        1.0
2014 05 11 12        1.0
2014 05 11 13        1.0
2014 05 11 14        1.0
2014 05 11 15        2.0
2014 05 11 16        1.0
2014 05 11 17        0.0
2014 05 11 18        0.0
2014 05 11 19        0.0
2014 05 11 20        0.0
2014 05 11 21        1.0
2014 05 11 22        2.0
2014 05 11 23        1.0
2014 05 12 00        1.0
2014 05 12 01        0.0
2014 05 12 02        1.0
2014 05 12 03        1.0
2014 05 12 04        3.0
2014 05 12 05        6.0
2014 05 12 06        7.0
2014 05 12 07    -9999.0
2014 05 12 08       13.0
2014 05 12 09        8.0
2014 05 12 10       10.0
2014 05 12 11        7.0
2014 05 12 12        5.0
2014 05 12 13        3.0
2014 05 12 14        1.0
2014 05 12 15        1.0
2014 05 12 16        2.0
2014 05 12 17        2.0
2014 05 12 18        6.0
2014 05 12 19        7.0
2014 05 12 20        4.0
2014 05 12 21        2.0
2014 05 12 22        2.0
2014 05 12 23        1.0
2014 05 13 00        0.0
2014 05 13 01        0.0
2014 05 13 02        0.0
2014 05 13 03        0.0
2014 05 13 04        1.0
2014 05 13 05        2.0
2014 05 13 06        4.0
2014 05 13 07        6.0
2014 05 13 08        4.0
2014 05 13 09       10.0
2014 05 13 10        7.0
2014 05 13 11        4.0
2014 05 13 12        2.0
2014 05 13 13        1.0
2014 05 13 14        2.0
2014 05 13 15        1.0
2014 05 13 16        3.0
2014 05 13 17        4.0
2014 05 13 18        5.0
2014 05 13 19        5.0
2014 05 13 20        4.0
2014 05 13 21        6.0
2014 05 13 22        4.0
2014 05 13 23        2.0
2014 05 14 00        4.0
2014 05 14 01        5.0
2014 05 14 02        6.0
2014 05 14 03    -9999.0
2014 05 14 04        6.0
2014 05 14 05        5.0
2014 05 14 06        4.0
2014 05 14 07        5.0
2014 05 14 08        5.0
2014 05 14 09        4.0
2014 05 14 10        6.0
2014 05 14 11        5.0
2014 05 14 12        4.0
2014 05 14 13        5.0
2014 05 14 14        3.0
2014 05 14 15        3.0
2014 05 14 16        3.0
2014 05 14 17        4.0
2014 05 14 18        5.0
2014 05 14 19        4.0
2014 05 14 20        2.0
2014 05 14 21        3.0
2014 05 14 22        4.0
2014 05 14 23        4.0
2014 05 15 00        4.0
2014 05 15 01        4.0
2014 05 15 02        5.0
2014 05 15 03        4.0
2014 05 15 04        5.0
2014 05 15 05        7.0
2014 05 15 06        9.0
2014 05 15 07        9.0
2014 05 15 08        8.0
2014 05 15 09        6.0
2014 05 15 10        5.0
2014 05 15 11        2.0
2014 05 15 12        1.0
2014 05 15 13        1.0
2014 05 15 14        1.0
2014 05 15 15        1.0
2014 05 15 16        2.0
2014 05 15 17        3.0
2014 05 15 18        7.0
2014 05 15 19       12.0
2014 05 15 20       11.0
2014 05 15 21       10.0
2014 05 15 22        8.0
2014 05 15 23        7.0
2014 05 16 00       11.0
2014 05 16 01        6.0
2014 05 16 02        4.0
2014 05 16 03    -9999.0
2014 05 16 04        5.0
2014 05 16 05        6.0
2014 05 16 06        6.0
2014 05 16 07        8.0
2014 05 16 08        8.0
2014 05 16 09        6.0
2014 05 16 10        4.0
2014 05 16 11        4.0
2014 05 16 12        6.0
2014 05 16 13        7.0
2014 05 16 14        8.0
2014 05 16 15       10.0
2014 05 16 16       15.0
2014 05 16 17       10.0
2014 05 16 18        9.0
2014 05 16 19       10.0
2014 05 16 20        9.0
