med.orarie NO2 [ug/m3] staz.** DELTA CERVIA

aaaa mm gg hh        NO2
2014 04 02 07       34.0
2014 04 02 08       34.0
2014 04 02 09       21.0
2014 04 02 10       23.0
2014 04 02 11       17.0
2014 04 02 12       19.0
2014 04 02 13       11.0
2014 04 02 14        8.0
2014 04 02 15       10.0
2014 04 02 16        6.0
2014 04 02 17        4.0
2014 04 02 18        4.0
2014 04 02 19        4.0
2014 04 02 20        4.0
2014 04 02 21        4.0
2014 04 02 22        4.0
2014 04 02 23        8.0
2014 04 03 00       15.0
2014 04 03 01       29.0
2014 04 03 02    -9999.0
2014 04 03 03       38.0
2014 04 03 04       40.0
2014 04 03 05       36.0
2014 04 03 06       27.0
2014 04 03 07       21.0
2014 04 03 08       29.0
2014 04 03 09       36.0
2014 04 03 10       11.0
2014 04 03 11       23.0
2014 04 03 12       27.0
2014 04 03 13       19.0
2014 04 03 14        8.0
2014 04 03 15        4.0
2014 04 03 16        4.0
2014 04 03 17        2.0
2014 04 03 18        4.0
2014 04 03 19        2.0
2014 04 03 20        2.0
2014 04 03 21        2.0
2014 04 03 22        4.0
2014 04 03 23        2.0
2014 04 04 00        2.0
2014 04 04 01        4.0
2014 04 04 02    -9999.0
2014 04 04 03        6.0
2014 04 04 04        2.0
2014 04 04 05        0.0
2014 04 04 06        2.0
2014 04 04 07        2.0
2014 04 04 08        4.0
2014 04 04 09        4.0
2014 04 04 10        2.0
2014 04 04 11        0.0
2014 04 04 12        0.0
2014 04 04 13        2.0
2014 04 04 14        6.0
2014 04 04 15        4.0
2014 04 04 16        6.0
2014 04 04 17        4.0
2014 04 04 18        2.0
2014 04 04 19        0.0
2014 04 04 20        2.0
2014 04 04 21        8.0
2014 04 04 22        6.0
2014 04 04 23       11.0
2014 04 05 00       17.0
2014 04 05 01       15.0
2014 04 05 02    -9999.0
2014 04 05 03        8.0
2014 04 05 04       11.0
2014 04 05 05       10.0
2014 04 05 06        8.0
2014 04 05 07       13.0
2014 04 05 08        6.0
2014 04 05 09        2.0
2014 04 05 10        2.0
2014 04 05 11        0.0
2014 04 05 12        0.0
2014 04 05 13        0.0
2014 04 05 14        0.0
2014 04 05 15        0.0
2014 04 05 16        2.0
2014 04 05 17        0.0
2014 04 05 18        0.0
2014 04 05 19        0.0
2014 04 05 20        8.0
2014 04 05 21       10.0
2014 04 05 22       23.0
2014 04 05 23       27.0
2014 04 06 00       29.0
2014 04 06 01       21.0
2014 04 06 02    -9999.0
2014 04 06 03       19.0
2014 04 06 04       15.0
2014 04 06 05       15.0
2014 04 06 06       13.0
2014 04 06 07       15.0
2014 04 06 08       13.0
2014 04 06 09       13.0
2014 04 06 10       13.0
2014 04 06 11       13.0
2014 04 06 12       11.0
2014 04 06 13        6.0
2014 04 06 14        2.0
2014 04 06 15        2.0
2014 04 06 16        2.0
2014 04 06 17        2.0
2014 04 06 18        2.0
2014 04 06 19       10.0
2014 04 06 20       15.0
2014 04 06 21       23.0
2014 04 06 22       33.0
2014 04 06 23       21.0
2014 04 07 00       15.0
2014 04 07 01       11.0
2014 04 07 02    -9999.0
2014 04 07 03       10.0
2014 04 07 04       11.0
2014 04 07 05       15.0
2014 04 07 06       19.0
2014 04 07 07       25.0
2014 04 07 08       27.0
2014 04 07 09       17.0
2014 04 07 10       17.0
2014 04 07 11       19.0
2014 04 07 12       11.0
2014 04 07 13       27.0
2014 04 07 14       15.0
2014 04 07 15       13.0
2014 04 07 16       10.0
2014 04 07 17       13.0
2014 04 07 18        6.0
2014 04 07 19       13.0
2014 04 07 20       13.0
2014 04 07 21       11.0
2014 04 07 22       15.0
2014 04 07 23       23.0
2014 04 08 00       31.0
2014 04 08 01       27.0
2014 04 08 02    -9999.0
2014 04 08 03       19.0
2014 04 08 04       19.0
2014 04 08 05       15.0
2014 04 08 06       13.0
2014 04 08 07       17.0
2014 04 08 08       25.0
2014 04 08 09       29.0
2014 04 08 10       25.0
2014 04 08 11       23.0
2014 04 08 12       11.0
2014 04 08 13        8.0
2014 04 08 14        8.0
2014 04 08 15        2.0
2014 04 08 16        2.0
2014 04 08 17        6.0
2014 04 08 18        8.0
2014 04 08 19        4.0
2014 04 08 20        6.0
2014 04 08 21        4.0
2014 04 08 22        2.0
2014 04 08 23        2.0
2014 04 09 00        2.0
2014 04 09 01        4.0
2014 04 09 02    -9999.0
2014 04 09 03        8.0
2014 04 09 04        6.0
2014 04 09 05       10.0
2014 04 09 06       13.0
2014 04 09 07       17.0
2014 04 09 08       15.0
2014 04 09 09       15.0
2014 04 09 10        0.0
2014 04 09 11        0.0
2014 04 09 12        0.0
2014 04 09 13        0.0
2014 04 09 14        0.0
2014 04 09 15        0.0
2014 04 09 16        0.0
2014 04 09 17        0.0
2014 04 09 18        0.0
2014 04 09 19        2.0
2014 04 09 20        4.0
2014 04 09 21        6.0
2014 04 09 22        6.0
2014 04 09 23       15.0
2014 04 10 00       15.0
2014 04 10 01       21.0
2014 04 10 02    -9999.0
2014 04 10 03       23.0
2014 04 10 04       21.0
2014 04 10 05       19.0
2014 04 10 06       11.0
2014 04 10 07       17.0
2014 04 10 08       29.0
2014 04 10 09       29.0
2014 04 10 10       27.0
2014 04 10 11       25.0
2014 04 10 12       10.0
2014 04 10 13       10.0
2014 04 10 14        4.0
2014 04 10 15        4.0
2014 04 10 16        6.0
2014 04 10 17        4.0
2014 04 10 18        4.0
2014 04 10 19        6.0
2014 04 10 20        6.0
2014 04 10 21        4.0
2014 04 10 22        4.0
2014 04 10 23       11.0
2014 04 11 00       11.0
2014 04 11 01       15.0
2014 04 11 02    -9999.0
2014 04 11 03       25.0
2014 04 11 04       27.0
2014 04 11 05       23.0
2014 04 11 06        8.0
2014 04 11 07        4.0
2014 04 11 08       11.0
2014 04 11 09       17.0
2014 04 11 10        8.0
2014 04 11 11       11.0
2014 04 11 12        6.0
2014 04 11 13        2.0
2014 04 11 14        2.0
2014 04 11 15        0.0
2014 04 11 16        0.0
2014 04 11 17        0.0
2014 04 11 18        2.0
2014 04 11 19        2.0
2014 04 11 20        2.0
2014 04 11 21        2.0
2014 04 11 22        2.0
2014 04 11 23        4.0
2014 04 12 00        6.0
2014 04 12 01        8.0
2014 04 12 02    -9999.0
2014 04 12 03       21.0
2014 04 12 04       27.0
2014 04 12 05       27.0
2014 04 12 06       23.0
2014 04 12 07       15.0
2014 04 12 08       15.0
2014 04 12 09       13.0
2014 04 12 10       13.0
2014 04 12 11       13.0
2014 04 12 12       10.0
2014 04 12 13        8.0
2014 04 12 14        6.0
2014 04 12 15        6.0
2014 04 12 16        6.0
2014 04 12 17        4.0
2014 04 12 18        4.0
2014 04 12 19        2.0
2014 04 12 20        2.0
2014 04 12 21        2.0
2014 04 12 22        2.0
2014 04 12 23        2.0
2014 04 13 00        2.0
2014 04 13 01        2.0
2014 04 13 02    -9999.0
2014 04 13 03        8.0
2014 04 13 04        8.0
2014 04 13 05        6.0
2014 04 13 06       13.0
2014 04 13 07       11.0
2014 04 13 08       10.0
2014 04 13 09        8.0
2014 04 13 10        6.0
2014 04 13 11        2.0
2014 04 13 12        0.0
2014 04 13 13        0.0
2014 04 13 14        0.0
2014 04 13 15        0.0
2014 04 13 16        0.0
2014 04 13 17        0.0
2014 04 13 18        0.0
2014 04 13 19        0.0
2014 04 13 20        2.0
2014 04 13 21        8.0
2014 04 13 22        8.0
2014 04 13 23       10.0
2014 04 14 00       10.0
2014 04 14 01        8.0
2014 04 14 02    -9999.0
2014 04 14 03       17.0
2014 04 14 04       15.0
2014 04 14 05       13.0
2014 04 14 06       11.0
2014 04 14 07       13.0
2014 04 14 08       25.0
2014 04 14 09       17.0
2014 04 14 10       15.0
2014 04 14 11       15.0
2014 04 14 12    -9999.0
2014 04 14 13       11.0
2014 04 14 14        8.0
2014 04 14 15        8.0
2014 04 14 16        8.0
2014 04 14 17        4.0
2014 04 14 18        6.0
2014 04 14 19        6.0
2014 04 14 20        4.0
2014 04 14 21        4.0
2014 04 14 22        4.0
2014 04 14 23        4.0
2014 04 15 00        8.0
2014 04 15 01        8.0
2014 04 15 02    -9999.0
2014 04 15 03        6.0
2014 04 15 04        8.0
2014 04 15 05        2.0
2014 04 15 06        0.0
2014 04 15 07        2.0
2014 04 15 08        2.0
2014 04 15 09        2.0
2014 04 15 10        0.0
2014 04 15 11        0.0
2014 04 15 12        0.0
2014 04 15 13        0.0
2014 04 15 14        0.0
2014 04 15 15        0.0
2014 04 15 16        0.0
2014 04 15 17        2.0
2014 04 15 18        0.0
2014 04 15 19        0.0
2014 04 15 20        2.0
2014 04 15 21        2.0
2014 04 15 22        0.0
2014 04 15 23        0.0
2014 04 16 00        2.0
2014 04 16 01        2.0
2014 04 16 02    -9999.0
2014 04 16 03        0.0
2014 04 16 04        2.0
2014 04 16 05        2.0
2014 04 16 06       11.0
2014 04 16 07       13.0
2014 04 16 08       13.0
2014 04 16 09       15.0
2014 04 16 10        4.0
2014 04 16 11        2.0
2014 04 16 12        2.0
2014 04 16 13        2.0
2014 04 16 14        0.0
2014 04 16 15        2.0
2014 04 16 16        0.0
2014 04 16 17        0.0
2014 04 16 18        0.0
2014 04 16 19        0.0
2014 04 16 20       11.0
2014 04 16 21        6.0
2014 04 16 22       10.0
2014 04 16 23        4.0
2014 04 17 00        0.0
2014 04 17 01        0.0
2014 04 17 02    -9999.0
2014 04 17 03        0.0
2014 04 17 04        0.0
2014 04 17 05        0.0
2014 04 17 06        0.0
2014 04 17 07       15.0
2014 04 17 08       21.0
2014 04 17 09        0.0
2014 04 17 10        0.0
2014 04 17 11        0.0
2014 04 17 12        0.0
2014 04 17 13        0.0
2014 04 17 14        2.0
2014 04 17 15        0.0
2014 04 17 16        2.0
2014 04 17 17        2.0
2014 04 17 18        2.0
2014 04 17 19        2.0
2014 04 17 20       13.0
2014 04 17 21        4.0
2014 04 17 22        2.0
2014 04 17 23        4.0
2014 04 18 00       23.0
2014 04 18 01       33.0
2014 04 18 02    -9999.0
2014 04 18 03       23.0
2014 04 18 04       23.0
2014 04 18 05       23.0
2014 04 18 06       27.0
2014 04 18 07       31.0
2014 04 18 08       38.0
2014 04 18 09       36.0
2014 04 18 10       19.0
2014 04 18 11        8.0
2014 04 18 12        8.0
2014 04 18 13        4.0
2014 04 18 14        2.0
2014 04 18 15        4.0
2014 04 18 16        2.0
2014 04 18 17        4.0
2014 04 18 18        8.0
2014 04 18 19        6.0
2014 04 18 20       15.0
2014 04 18 21       29.0
2014 04 18 22       31.0
2014 04 18 23       31.0
2014 04 19 00       31.0
2014 04 19 01       34.0
2014 04 19 02    -9999.0
2014 04 19 03       10.0
2014 04 19 04       10.0
2014 04 19 05       31.0
2014 04 19 06       29.0
2014 04 19 07        8.0
2014 04 19 08        4.0
2014 04 19 09        8.0
2014 04 19 10        6.0
2014 04 19 11        6.0
2014 04 19 12        6.0
2014 04 19 13        6.0
2014 04 19 14        6.0
2014 04 19 15        6.0
2014 04 19 16        8.0
2014 04 19 17       10.0
2014 04 19 18       11.0
2014 04 19 19        6.0
2014 04 19 20        6.0
2014 04 19 21        4.0
2014 04 19 22        8.0
2014 04 19 23        6.0
2014 04 20 00       13.0
2014 04 20 01       17.0
2014 04 20 02    -9999.0
2014 04 20 03       11.0
2014 04 20 04       13.0
2014 04 20 05       13.0
2014 04 20 06        8.0
2014 04 20 07       10.0
2014 04 20 08        6.0
2014 04 20 09        4.0
2014 04 20 10        6.0
2014 04 20 11        4.0
2014 04 20 12        4.0
2014 04 20 13        4.0
2014 04 20 14        2.0
2014 04 20 15        4.0
2014 04 20 16        4.0
2014 04 20 17        4.0
2014 04 20 18        2.0
2014 04 20 19        4.0
2014 04 20 20        2.0
2014 04 20 21        2.0
2014 04 20 22        2.0
2014 04 20 23        2.0
2014 04 21 00        4.0
2014 04 21 01       15.0
2014 04 21 02    -9999.0
2014 04 21 03       15.0
2014 04 21 04       11.0
2014 04 21 05       11.0
2014 04 21 06       10.0
2014 04 21 07       10.0
2014 04 21 08       10.0
2014 04 21 09       10.0
2014 04 21 10        2.0
2014 04 21 11        0.0
2014 04 21 12        0.0
2014 04 21 13        0.0
2014 04 21 14        0.0
2014 04 21 15        0.0
2014 04 21 16        0.0
2014 04 21 17        0.0
2014 04 21 18        0.0
2014 04 21 19        0.0
2014 04 21 20        0.0
2014 04 21 21        6.0
2014 04 21 22        8.0
2014 04 21 23       13.0
2014 04 22 00       13.0
2014 04 22 01       11.0
2014 04 22 02    -9999.0
2014 04 22 03        6.0
2014 04 22 04        2.0
2014 04 22 05        2.0
2014 04 22 06        2.0
2014 04 22 07        4.0
2014 04 22 08        6.0
2014 04 22 09        6.0
2014 04 22 10        6.0
2014 04 22 11        6.0
2014 04 22 12        8.0
2014 04 22 13       19.0
2014 04 22 14        2.0
2014 04 22 15        0.0
2014 04 22 16        0.0
2014 04 22 17        0.0
2014 04 22 18        0.0
2014 04 22 19        0.0
2014 04 22 20        2.0
2014 04 22 21        2.0
2014 04 22 22        2.0
2014 04 22 23        8.0
2014 04 23 00        8.0
2014 04 23 01       10.0
2014 04 23 02    -9999.0
2014 04 23 03       11.0
2014 04 23 04       10.0
2014 04 23 05       13.0
2014 04 23 06       19.0
2014 04 23 07       23.0
2014 04 23 08       19.0
2014 04 23 09       13.0
2014 04 23 10       11.0
2014 04 23 11        6.0
2014 04 23 12        6.0
2014 04 23 13        6.0
2014 04 23 14        2.0
2014 04 23 15        2.0
2014 04 23 16        2.0
2014 04 23 17        2.0
2014 04 23 18        4.0
2014 04 23 19        4.0
2014 04 23 20        6.0
2014 04 23 21       11.0
2014 04 23 22       11.0
2014 04 23 23       13.0
2014 04 24 00       23.0
2014 04 24 01       15.0
2014 04 24 02    -9999.0
2014 04 24 03       13.0
2014 04 24 04       10.0
2014 04 24 05       15.0
2014 04 24 06       21.0
2014 04 24 07       27.0
2014 04 24 08       21.0
2014 04 24 09       19.0
2014 04 24 10       21.0
2014 04 24 11       13.0
2014 04 24 12       10.0
2014 04 24 13       15.0
2014 04 24 14       21.0
2014 04 24 15       10.0
2014 04 24 16        6.0
2014 04 24 17        4.0
2014 04 24 18        0.0
2014 04 24 19        2.0
2014 04 24 20        6.0
2014 04 24 21       19.0
2014 04 24 22       17.0
2014 04 24 23       17.0
2014 04 25 00       23.0
2014 04 25 01       19.0
2014 04 25 02    -9999.0
2014 04 25 03        8.0
2014 04 25 04        6.0
2014 04 25 05        8.0
2014 04 25 06        8.0
2014 04 25 07       10.0
2014 04 25 08       11.0
2014 04 25 09        8.0
2014 04 25 10        4.0
2014 04 25 11        6.0
2014 04 25 12        2.0
2014 04 25 13        0.0
2014 04 25 14        0.0
2014 04 25 15        0.0
2014 04 25 16        0.0
2014 04 25 17        4.0
2014 04 25 18        4.0
2014 04 25 19        6.0
2014 04 25 20        8.0
2014 04 25 21       13.0
2014 04 25 22       21.0
2014 04 25 23       23.0
2014 04 26 00       29.0
2014 04 26 01       34.0
2014 04 26 02    -9999.0
2014 04 26 03       13.0
2014 04 26 04       11.0
2014 04 26 05       11.0
2014 04 26 06        8.0
2014 04 26 07        8.0
2014 04 26 08       11.0
2014 04 26 09       13.0
2014 04 26 10       15.0
2014 04 26 11       11.0
2014 04 26 12        8.0
2014 04 26 13        6.0
2014 04 26 14        2.0
2014 04 26 15        2.0
2014 04 26 16        0.0
2014 04 26 17        0.0
2014 04 26 18        0.0
2014 04 26 19        4.0
2014 04 26 20        4.0
2014 04 26 21        4.0
2014 04 26 22        2.0
2014 04 26 23        2.0
2014 04 27 00        2.0
2014 04 27 01        2.0
2014 04 27 02    -9999.0
2014 04 27 03       19.0
2014 04 27 04       17.0
2014 04 27 05       13.0
2014 04 27 06       10.0
2014 04 27 07       10.0
2014 04 27 08       10.0
2014 04 27 09        4.0
2014 04 27 10        2.0
2014 04 27 11        2.0
2014 04 27 12        2.0
2014 04 27 13        0.0
2014 04 27 14        0.0
2014 04 27 15        0.0
2014 04 27 16        2.0
2014 04 27 17        2.0
2014 04 27 18        4.0
2014 04 27 19        6.0
2014 04 27 20        6.0
2014 04 27 21        8.0
2014 04 27 22       11.0
2014 04 27 23        6.0
2014 04 28 00        6.0
2014 04 28 01        6.0
2014 04 28 02    -9999.0
2014 04 28 03        6.0
2014 04 28 04        4.0
2014 04 28 05        6.0
2014 04 28 06        8.0
2014 04 28 07       11.0
2014 04 28 08       11.0
2014 04 28 09       15.0
2014 04 28 10       15.0
2014 04 28 11       15.0
2014 04 28 12       11.0
2014 04 28 13        8.0
2014 04 28 14        8.0
2014 04 28 15       10.0
2014 04 28 16       11.0
2014 04 28 17       11.0
2014 04 28 18       10.0
2014 04 28 19       10.0
2014 04 28 20       13.0
2014 04 28 21       13.0
2014 04 28 22       13.0
2014 04 28 23        8.0
2014 04 29 00        6.0
2014 04 29 01        8.0
2014 04 29 02    -9999.0
2014 04 29 03        6.0
2014 04 29 04        6.0
2014 04 29 05        6.0
2014 04 29 06        8.0
2014 04 29 07       11.0
2014 04 29 08       17.0
2014 04 29 09       17.0
2014 04 29 10       15.0
2014 04 29 11        8.0
2014 04 29 12        6.0
2014 04 29 13        6.0
2014 04 29 14        4.0
2014 04 29 15        2.0
2014 04 29 16        0.0
2014 04 29 17        4.0
2014 04 29 18        6.0
2014 04 29 19       10.0
2014 04 29 20       15.0
2014 04 29 21       19.0
2014 04 29 22       23.0
2014 04 29 23       46.0
2014 04 30 00       23.0
2014 04 30 01       15.0
2014 04 30 02    -9999.0
2014 04 30 03       21.0
2014 04 30 04       17.0
2014 04 30 05       17.0
2014 04 30 06       15.0
2014 04 30 07       13.0
2014 04 30 08       15.0
2014 04 30 09       13.0
2014 04 30 10        8.0
2014 04 30 11        4.0
2014 04 30 12        0.0
2014 04 30 13        2.0
2014 04 30 14        2.0
2014 04 30 15        2.0
2014 04 30 16        2.0
2014 04 30 17        2.0
2014 04 30 18    -9999.0
2014 04 30 19    -9999.0
2014 04 30 20    -9999.0
2014 04 30 21    -9999.0
2014 04 30 22    -9999.0
2014 04 30 23    -9999.0
2014 05 01 00    -9999.0
2014 05 01 01    -9999.0
2014 05 01 02    -9999.0
2014 05 01 03    -9999.0
2014 05 01 04    -9999.0
2014 05 01 05    -9999.0
2014 05 01 06    -9999.0
2014 05 01 07    -9999.0
2014 05 01 08    -9999.0
2014 05 01 09    -9999.0
2014 05 01 10    -9999.0
2014 05 01 11    -9999.0
2014 05 01 12    -9999.0
2014 05 01 13    -9999.0
2014 05 01 14    -9999.0
2014 05 01 15    -9999.0
2014 05 01 16    -9999.0
2014 05 01 17    -9999.0
2014 05 01 18    -9999.0
2014 05 01 19    -9999.0
2014 05 01 20    -9999.0
2014 05 01 21    -9999.0
2014 05 01 22    -9999.0
2014 05 01 23    -9999.0
2014 05 02 00    -9999.0
2014 05 02 01    -9999.0
2014 05 02 02    -9999.0
2014 05 02 03    -9999.0
2014 05 02 04    -9999.0
2014 05 02 05    -9999.0
2014 05 02 06    -9999.0
2014 05 02 07    -9999.0
2014 05 02 08    -9999.0
2014 05 02 09       11.0
2014 05 02 10        6.0
2014 05 02 11        2.0
2014 05 02 12        2.0
2014 05 02 13        2.0
2014 05 02 14        2.0
2014 05 02 15        2.0
2014 05 02 16        8.0
2014 05 02 17       10.0
2014 05 02 18        8.0
2014 05 02 19       10.0
2014 05 02 20       13.0
2014 05 02 21       10.0
2014 05 02 22       11.0
2014 05 02 23       13.0
2014 05 03 00       11.0
2014 05 03 01       13.0
2014 05 03 02    -9999.0
2014 05 03 03       13.0
2014 05 03 04        6.0
2014 05 03 05        4.0
2014 05 03 06        4.0
2014 05 03 07       10.0
2014 05 03 08        2.0
2014 05 03 09        2.0
2014 05 03 10        0.0
2014 05 03 11        2.0
2014 05 03 12        0.0
2014 05 03 13        0.0
2014 05 03 14        0.0
2014 05 03 15        0.0
2014 05 03 16        0.0
2014 05 03 17        0.0
2014 05 03 18        0.0
2014 05 03 19        0.0
2014 05 03 20        2.0
2014 05 03 21        0.0
2014 05 03 22        4.0
2014 05 03 23        6.0
2014 05 04 00        6.0
2014 05 04 01        2.0
2014 05 04 02    -9999.0
2014 05 04 03        0.0
2014 05 04 04        0.0
2014 05 04 05        2.0
2014 05 04 06        2.0
2014 05 04 07        2.0
2014 05 04 08        4.0
2014 05 04 09        4.0
2014 05 04 10        0.0
2014 05 04 11        0.0
2014 05 04 12        2.0
2014 05 04 13        2.0
2014 05 04 14        0.0
2014 05 04 15        0.0
2014 05 04 16        0.0
2014 05 04 17        0.0
2014 05 04 18        4.0
2014 05 04 19       10.0
2014 05 04 20       11.0
2014 05 04 21        8.0
2014 05 04 22        8.0
2014 05 04 23        8.0
2014 05 05 00        8.0
2014 05 05 01       13.0
2014 05 05 02    -9999.0
2014 05 05 03       11.0
2014 05 05 04       11.0
2014 05 05 05       11.0
2014 05 05 06       11.0
2014 05 05 07       17.0
2014 05 05 08       13.0
2014 05 05 09        2.0
2014 05 05 10        2.0
2014 05 05 11        2.0
2014 05 05 12    -9999.0
2014 05 05 13    -9999.0
2014 05 05 14        2.0
2014 05 05 15        0.0
2014 05 05 16        0.0
2014 05 05 17        0.0
2014 05 05 18        0.0
2014 05 05 19        2.0
2014 05 05 20        2.0
2014 05 05 21        2.0
2014 05 05 22        2.0
2014 05 05 23        6.0
2014 05 06 00       17.0
2014 05 06 01       23.0
2014 05 06 02    -9999.0
2014 05 06 03       25.0
2014 05 06 04       25.0
2014 05 06 05       21.0
2014 05 06 06       15.0
2014 05 06 07       19.0
2014 05 06 08       25.0
2014 05 06 09       13.0
2014 05 06 10       10.0
2014 05 06 11        6.0
2014 05 06 12        4.0
2014 05 06 13        2.0
2014 05 06 14        2.0
2014 05 06 15        2.0
2014 05 06 16        2.0
2014 05 06 17        2.0
2014 05 06 18        2.0
2014 05 06 19        4.0
2014 05 06 20        4.0
2014 05 06 21        6.0
2014 05 06 22        8.0
2014 05 06 23       19.0
2014 05 07 00       25.0
2014 05 07 01       19.0
2014 05 07 02    -9999.0
2014 05 07 03       10.0
2014 05 07 04        8.0
2014 05 07 05       11.0
2014 05 07 06       15.0
2014 05 07 07       25.0
2014 05 07 08       33.0
2014 05 07 09       38.0
2014 05 07 10       38.0
2014 05 07 11       29.0
2014 05 07 12       29.0
2014 05 07 13        8.0
2014 05 07 14        6.0
2014 05 07 15       10.0
2014 05 07 16       15.0
2014 05 07 17       13.0
2014 05 07 18       13.0
2014 05 07 19       17.0
2014 05 07 20       25.0
2014 05 07 21       23.0
2014 05 07 22       13.0
2014 05 07 23       11.0
2014 05 08 00        6.0
2014 05 08 01        2.0
2014 05 08 02    -9999.0
2014 05 08 03        4.0
2014 05 08 04        4.0
2014 05 08 05        8.0
2014 05 08 06       13.0
2014 05 08 07       25.0
2014 05 08 08       15.0
2014 05 08 09       13.0
2014 05 08 10        8.0
2014 05 08 11        4.0
2014 05 08 12        0.0
2014 05 08 13        0.0
2014 05 08 14        0.0
2014 05 08 15        0.0
2014 05 08 16        0.0
2014 05 08 17        0.0
2014 05 08 18        0.0
2014 05 08 19        2.0
2014 05 08 20        2.0
2014 05 08 21        2.0
2014 05 08 22        2.0
2014 05 08 23        6.0
2014 05 09 00       17.0
2014 05 09 01       25.0
2014 05 09 02    -9999.0
2014 05 09 03       25.0
2014 05 09 04       19.0
2014 05 09 05       17.0
2014 05 09 06       15.0
2014 05 09 07       19.0
2014 05 09 08       21.0
2014 05 09 09       15.0
2014 05 09 10       11.0
2014 05 09 11        6.0
2014 05 09 12        6.0
2014 05 09 13        2.0
2014 05 09 14        2.0
2014 05 09 15        0.0
2014 05 09 16        0.0
2014 05 09 17        0.0
2014 05 09 18        0.0
2014 05 09 19        0.0
2014 05 09 20        2.0
2014 05 09 21        2.0
2014 05 09 22        2.0
2014 05 09 23        8.0
2014 05 10 00       11.0
2014 05 10 01        8.0
2014 05 10 02    -9999.0
2014 05 10 03       15.0
2014 05 10 04       19.0
2014 05 10 05       13.0
2014 05 10 06       10.0
2014 05 10 07       11.0
2014 05 10 08       15.0
2014 05 10 09       11.0
2014 05 10 10       10.0
2014 05 10 11       10.0
2014 05 10 12       10.0
2014 05 10 13        4.0
2014 05 10 14        2.0
2014 05 10 15        2.0
2014 05 10 16        2.0
2014 05 10 17        2.0
2014 05 10 18        8.0
2014 05 10 19        2.0
2014 05 10 20        4.0
2014 05 10 21        6.0
2014 05 10 22       10.0
2014 05 10 23       10.0
2014 05 11 00       19.0
2014 05 11 01       13.0
2014 05 11 02    -9999.0
2014 05 11 03        8.0
2014 05 11 04        8.0
2014 05 11 05        8.0
2014 05 11 06        8.0
2014 05 11 07        8.0
2014 05 11 08        6.0
2014 05 11 09        2.0
2014 05 11 10        0.0
2014 05 11 11        0.0
2014 05 11 12        0.0
2014 05 11 13        0.0
2014 05 11 14        0.0
2014 05 11 15        0.0
2014 05 11 16        0.0
2014 05 11 17        0.0
2014 05 11 18        0.0
2014 05 11 19        0.0
2014 05 11 20        2.0
2014 05 11 21        2.0
2014 05 11 22        2.0
2014 05 11 23        0.0
2014 05 12 00        0.0
2014 05 12 01        0.0
2014 05 12 02    -9999.0
2014 05 12 03        4.0
2014 05 12 04        4.0
2014 05 12 05        6.0
2014 05 12 06       13.0
2014 05 12 07       13.0
2014 05 12 08       13.0
2014 05 12 09       10.0
2014 05 12 10        6.0
2014 05 12 11        6.0
2014 05 12 12    -9999.0
2014 05 12 13        0.0
2014 05 12 14        0.0
2014 05 12 15        0.0
2014 05 12 16        0.0
2014 05 12 17        0.0
2014 05 12 18        0.0
2014 05 12 19        0.0
2014 05 12 20        2.0
2014 05 12 21        2.0
2014 05 12 22        8.0
2014 05 12 23       15.0
2014 05 13 00       11.0
2014 05 13 01        2.0
2014 05 13 02    -9999.0
2014 05 13 03        2.0
2014 05 13 04        6.0
2014 05 13 05        6.0
2014 05 13 06       11.0
2014 05 13 07       17.0
2014 05 13 08       19.0
2014 05 13 09        8.0
2014 05 13 10        0.0
2014 05 13 11        2.0
2014 05 13 12        2.0
2014 05 13 13        0.0
2014 05 13 14        2.0
2014 05 13 15    -9999.0
2014 05 13 16    -9999.0
2014 05 13 17    -9999.0
2014 05 13 18    -9999.0
2014 05 13 19    -9999.0
2014 05 13 20    -9999.0
2014 05 13 21    -9999.0
2014 05 13 22    -9999.0
2014 05 13 23    -9999.0
2014 05 14 00    -9999.0
2014 05 14 01    -9999.0
2014 05 14 02    -9999.0
2014 05 14 03    -9999.0
2014 05 14 04    -9999.0
2014 05 14 05    -9999.0
2014 05 14 06    -9999.0
2014 05 14 07    -9999.0
2014 05 14 08    -9999.0
2014 05 14 09    -9999.0
2014 05 14 10    -9999.0
2014 05 14 11    -9999.0
2014 05 14 12        8.0
2014 05 14 13        4.0
2014 05 14 14        2.0
2014 05 14 15        2.0
2014 05 14 16        0.0
2014 05 14 17        2.0
2014 05 14 18        0.0
2014 05 14 19        2.0
2014 05 14 20        2.0
2014 05 14 21        2.0
2014 05 14 22        0.0
2014 05 14 23        4.0
2014 05 15 00       13.0
2014 05 15 01       10.0
2014 05 15 02    -9999.0
2014 05 15 03       10.0
2014 05 15 04       10.0
2014 05 15 05       13.0
2014 05 15 06       17.0
2014 05 15 07       21.0
2014 05 15 08       21.0
2014 05 15 09       19.0
2014 05 15 10       11.0
2014 05 15 11        6.0
2014 05 15 12        4.0
2014 05 15 13        2.0
2014 05 15 14        0.0
2014 05 15 15        0.0
2014 05 15 16        0.0
2014 05 15 17        0.0
2014 05 15 18        0.0
2014 05 15 19        8.0
2014 05 15 20       13.0
2014 05 15 21       10.0
2014 05 15 22       11.0
2014 05 15 23       19.0
2014 05 16 00       21.0
2014 05 16 01       17.0
2014 05 16 02    -9999.0
2014 05 16 03       15.0
2014 05 16 04       13.0
2014 05 16 05       17.0
2014 05 16 06       19.0
2014 05 16 07       27.0
