med.orarie NO2 [ug/m3] staz.** MARECCHIA

aaaa mm gg hh        NO2
2014 01 25 11    -9999.0
2014 01 25 12    -9999.0
2014 01 25 13    -9999.0
2014 01 25 14    -9999.0
2014 01 25 15    -9999.0
2014 01 25 16    -9999.0
2014 01 25 17    -9999.0
2014 01 25 18    -9999.0
2014 01 25 19    -9999.0
2014 01 25 20    -9999.0
2014 01 25 21    -9999.0
2014 01 25 22    -9999.0
2014 01 25 23    -9999.0
2014 01 26 00    -9999.0
2014 01 26 01    -9999.0
2014 01 26 02    -9999.0
2014 01 26 03    -9999.0
2014 01 26 04    -9999.0
2014 01 26 05    -9999.0
2014 01 26 06    -9999.0
2014 01 26 07    -9999.0
2014 01 26 08    -9999.0
2014 01 26 09    -9999.0
2014 01 26 10    -9999.0
2014 01 26 11    -9999.0
2014 01 26 12    -9999.0
2014 01 26 13    -9999.0
2014 01 26 14    -9999.0
2014 01 26 15       16.0
2014 01 26 16       16.0
2014 01 26 17       20.0
2014 01 26 18       31.0
2014 01 26 19       47.0
2014 01 26 20       66.0
2014 01 26 21       57.0
2014 01 26 22       52.0
2014 01 26 23       45.0
2014 01 27 00       42.0
2014 01 27 01       41.0
2014 01 27 02       39.0
2014 01 27 03       39.0
2014 01 27 04       40.0
2014 01 27 05       37.0
2014 01 27 06       38.0
2014 01 27 07       44.0
2014 01 27 08       58.0
2014 01 27 09       66.0
2014 01 27 10       53.0
2014 01 27 11       53.0
2014 01 27 12       30.0
2014 01 27 13       17.0
2014 01 27 14       19.0
2014 01 27 15       36.0
2014 01 27 16       31.0
2014 01 27 17       41.0
2014 01 27 18       34.0
2014 01 27 19       31.0
2014 01 27 20       34.0
2014 01 27 21       53.0
2014 01 27 22       60.0
2014 01 27 23       27.0
2014 01 28 00       29.0
2014 01 28 01       23.0
2014 01 28 02       24.0
2014 01 28 03       29.0
2014 01 28 04       19.0
2014 01 28 05        6.0
2014 01 28 06       11.0
2014 01 28 07       16.0
2014 01 28 08       31.0
2014 01 28 09       43.0
2014 01 28 10       40.0
2014 01 28 11       40.0
2014 01 28 12       34.0
2014 01 28 13       25.0
2014 01 28 14       26.0
2014 01 28 15       28.0
2014 01 28 16       27.0
2014 01 28 17       31.0
2014 01 28 18       33.0
2014 01 28 19       40.0
2014 01 28 20       31.0
2014 01 28 21       25.0
2014 01 28 22       17.0
2014 01 28 23       13.0
2014 01 29 00       13.0
2014 01 29 01       13.0
2014 01 29 02       12.0
2014 01 29 03       14.0
2014 01 29 04       13.0
2014 01 29 05       17.0
2014 01 29 06       22.0
2014 01 29 07       39.0
2014 01 29 08       49.0
2014 01 29 09       57.0
2014 01 29 10       64.0
2014 01 29 11       44.0
2014 01 29 12       15.0
2014 01 29 13       11.0
2014 01 29 14       12.0
2014 01 29 15       11.0
2014 01 29 16       13.0
2014 01 29 17       15.0
2014 01 29 18       21.0
2014 01 29 19       35.0
2014 01 29 20       31.0
2014 01 29 21       27.0
2014 01 29 22       18.0
2014 01 29 23       18.0
2014 01 30 00       24.0
2014 01 30 01       17.0
2014 01 30 02       20.0
2014 01 30 03       19.0
2014 01 30 04       22.0
2014 01 30 05       17.0
2014 01 30 06       20.0
2014 01 30 07       25.0
2014 01 30 08       41.0
2014 01 30 09       48.0
2014 01 30 10       42.0
2014 01 30 11       37.0
2014 01 30 12       36.0
2014 01 30 13       34.0
2014 01 30 14       32.0
2014 01 30 15       35.0
2014 01 30 16       31.0
2014 01 30 17       29.0
2014 01 30 18       33.0
2014 01 30 19       47.0
2014 01 30 20       58.0
2014 01 30 21       52.0
2014 01 30 22       45.0
2014 01 30 23       49.0
2014 01 31 00       34.0
2014 01 31 01       34.0
2014 01 31 02       29.0
2014 01 31 03       19.0
2014 01 31 04       20.0
2014 01 31 05       15.0
2014 01 31 06       13.0
2014 01 31 07       16.0
2014 01 31 08       27.0
2014 01 31 09       50.0
2014 01 31 10       52.0
2014 01 31 11       39.0
2014 01 31 12       40.0
2014 01 31 13       32.0
2014 01 31 14       33.0
2014 01 31 15       37.0
2014 01 31 16       39.0
2014 01 31 17       39.0
2014 01 31 18       42.0
2014 01 31 19       43.0
2014 01 31 20       44.0
2014 01 31 21       44.0
2014 01 31 22       43.0
2014 01 31 23       43.0
2014 02 01 00       44.0
2014 02 01 01       46.0
2014 02 01 02       41.0
2014 02 01 03       29.0
2014 02 01 04       22.0
2014 02 01 05       22.0
2014 02 01 06       24.0
2014 02 01 07       27.0
2014 02 01 08       29.0
2014 02 01 09       30.0
2014 02 01 10       30.0
2014 02 01 11       26.0
2014 02 01 12       24.0
2014 02 01 13       22.0
2014 02 01 14       24.0
2014 02 01 15       28.0
2014 02 01 16       32.0
2014 02 01 17       34.0
2014 02 01 18       41.0
2014 02 01 19       43.0
2014 02 01 20       43.0
2014 02 01 21       41.0
2014 02 01 22       38.0
2014 02 01 23       37.0
2014 02 02 00       33.0
2014 02 02 01       30.0
2014 02 02 02       29.0
2014 02 02 03       25.0
2014 02 02 04       26.0
2014 02 02 05       25.0
2014 02 02 06       24.0
2014 02 02 07       26.0
2014 02 02 08       23.0
2014 02 02 09       26.0
2014 02 02 10       29.0
2014 02 02 11       28.0
2014 02 02 12       29.0
2014 02 02 13       29.0
2014 02 02 14       29.0
2014 02 02 15       28.0
2014 02 02 16       29.0
2014 02 02 17       31.0
2014 02 02 18       33.0
2014 02 02 19       33.0
2014 02 02 20       32.0
2014 02 02 21       32.0
2014 02 02 22       32.0
2014 02 02 23       31.0
2014 02 03 00       29.0
2014 02 03 01       27.0
2014 02 03 02       26.0
2014 02 03 03       27.0
2014 02 03 04       26.0
2014 02 03 05       27.0
2014 02 03 06       27.0
2014 02 03 07       27.0
2014 02 03 08       32.0
2014 02 03 09       32.0
2014 02 03 10       31.0
2014 02 03 11       24.0
2014 02 03 12       19.0
2014 02 03 13       20.0
